Name,Num Procs,Abs Trace - MinOverProcs,  Abs Trace - MeanOverProcs,  Abs Trace - MaxOverProcs,  Abs Trace - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Ritz vectors - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Computing Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Computing Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Operation Op*x - MinOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MaxOverProcs,  Anasazi: BlockKrylovSchur::Operation Op*x - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Orthogonalization - MinOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MaxOverProcs,  Anasazi: BlockKrylovSchur::Orthogonalization - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Ritz values - MeanOverCallCounts,  Anasazi: BlockKrylovSchur::Sorting Schur form - MinOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MaxOverProcs,  Anasazi: BlockKrylovSchur::Sorting Schur form - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr restarting - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr restarting - MeanOverCallCounts,  Anasazi: BlockKrylovSchurSolMgr::solve() - MinOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MaxOverProcs,  Anasazi: BlockKrylovSchurSolMgr::solve() - MeanOverCallCounts,  Antisymm Frob Norm - MinOverProcs,  Antisymm Frob Norm - MeanOverProcs,  Antisymm Frob Norm - MaxOverProcs,  Antisymm Frob Norm - MeanOverCallCounts,  Antisymm Inf Norm - MinOverProcs,  Antisymm Inf Norm - MeanOverProcs,  Antisymm Inf Norm - MaxOverProcs,  Antisymm Inf Norm - MeanOverCallCounts,  Avg Nonzeros / Row - MinOverProcs,  Avg Nonzeros / Row - MeanOverProcs,  Avg Nonzeros / Row - MaxOverProcs,  Avg Nonzeros / Row - MeanOverCallCounts,  Col Diag Dominance - MinOverProcs,  Col Diag Dominance - MeanOverProcs,  Col Diag Dominance - MaxOverProcs,  Col Diag Dominance - MeanOverCallCounts,  Col Variance - MinOverProcs,  Col Variance - MeanOverProcs,  Col Variance - MaxOverProcs,  Col Variance - MeanOverCallCounts,  Diadonal Nonzeros - MinOverProcs,  Diadonal Nonzeros - MeanOverProcs,  Diadonal Nonzeros - MaxOverProcs,  Diadonal Nonzeros - MeanOverCallCounts,  Diag Variance - MinOverProcs,  Diag Variance - MeanOverProcs,  Diag Variance - MaxOverProcs,  Diag Variance - MeanOverCallCounts,  Diagonal Mean - MinOverProcs,  Diagonal Mean - MeanOverProcs,  Diagonal Mean - MaxOverProcs,  Diagonal Mean - MeanOverCallCounts,  Diagonal Sign - MinOverProcs,  Diagonal Sign - MeanOverProcs,  Diagonal Sign - MaxOverProcs,  Diagonal Sign - MeanOverCallCounts,  Dimension - MinOverProcs,  Dimension - MeanOverProcs,  Dimension - MaxOverProcs,  Dimension - MeanOverCallCounts,  Dummy Rows - MinOverProcs,  Dummy Rows - MeanOverProcs,  Dummy Rows - MaxOverProcs,  Dummy Rows - MeanOverCallCounts,  Eigen LM - MinOverProcs,  Eigen LM - MeanOverProcs,  Eigen LM - MaxOverProcs,  Eigen LM - MeanOverCallCounts,  Eigen LR - MinOverProcs,  Eigen LR - MeanOverProcs,  Eigen LR - MaxOverProcs,  Eigen LR - MeanOverCallCounts,  Eigen SM - MinOverProcs,  Eigen SM - MeanOverProcs,  Eigen SM - MaxOverProcs,  Eigen SM - MeanOverCallCounts,  Eigen SR - MinOverProcs,  Eigen SR - MeanOverProcs,  Eigen SR - MaxOverProcs,  Eigen SR - MeanOverCallCounts,  Frob. Norm - MinOverProcs,  Frob. Norm - MeanOverProcs,  Frob. Norm - MaxOverProcs,  Frob. Norm - MeanOverCallCounts,  Inf Norm - MinOverProcs,  Inf Norm - MeanOverProcs,  Inf Norm - MaxOverProcs,  Inf Norm - MeanOverCallCounts,  Lower Bandwidth - MinOverProcs,  Lower Bandwidth - MeanOverProcs,  Lower Bandwidth - MaxOverProcs,  Lower Bandwidth - MeanOverCallCounts,  Max Nonzeros / Row - MinOverProcs,  Max Nonzeros / Row - MeanOverProcs,  Max Nonzeros / Row - MaxOverProcs,  Max Nonzeros / Row - MeanOverCallCounts,  Min Nonzeros / Row - MinOverProcs,  Min Nonzeros / Row - MeanOverProcs,  Min Nonzeros / Row - MaxOverProcs,  Min Nonzeros / Row - MeanOverCallCounts,  Nonzeros - MinOverProcs,  Nonzeros - MeanOverProcs,  Nonzeros - MaxOverProcs,  Nonzeros - MeanOverCallCounts,  One Norm - MinOverProcs,  One Norm - MeanOverProcs,  One Norm - MaxOverProcs,  One Norm - MeanOverCallCounts,  Row Diag Dominance - MinOverProcs,  Row Diag Dominance - MeanOverProcs,  Row Diag Dominance - MaxOverProcs,  Row Diag Dominance - MeanOverCallCounts,  Row Variance - MinOverProcs,  Row Variance - MeanOverProcs,  Row Variance - MaxOverProcs,  Row Variance - MeanOverCallCounts,  Symm Frob Norm - MinOverProcs,  Symm Frob Norm - MeanOverProcs,  Symm Frob Norm - MaxOverProcs,  Symm Frob Norm - MeanOverCallCounts,  Symm Inf Norm - MinOverProcs,  Symm Inf Norm - MeanOverProcs,  Symm Inf Norm - MaxOverProcs,  Symm Inf Norm - MeanOverCallCounts,  Symmetry - MinOverProcs,  Symmetry - MeanOverProcs,  Symmetry - MaxOverProcs,  Symmetry - MeanOverCallCounts,  Trace - MinOverProcs,  Trace - MeanOverProcs,  Trace - MaxOverProcs,  Trace - MeanOverCallCounts,  Upper Bandwidth - MinOverProcs,  Upper Bandwidth - MeanOverProcs,  Upper Bandwidth - MaxOverProcs,  Upper Bandwidth - MeanOverCallCounts,
nos5.mtx,12,2.31E-05,2.67E-05,2.81E-05,2.67E-05,0.000196695,0.00021863,0.000236988,0.000109315,0.00531411,0.00586667,0.00598645,0.000112821,0.00661111,0.00788335,0.0089457,1.50E-05,0.0443537,0.0454093,0.0467231,8.60E-05,0.00011301,0.000126759,0.000136137,2.44E-06,0.000813484,0.000822922,0.00083518,1.58E-05,0.000720501,0.000739177,0.000754118,1.54E-05,0.063261,0.063489,0.063746,0.0158723,0.000543118,0.000544071,0.000545025,0.000544071,0.000586987,0.000587066,0.00058794,0.000587066,1.22E-05,1.44E-05,1.62E-05,1.44E-05,0.000355005,0.000356734,0.000358105,0.000356734,0.0046339,0.00464449,0.00464892,0.00464449,0,7.95E-08,9.54E-07,7.95E-08,9.68E-05,9.87E-05,9.92E-05,9.87E-05,2.10E-05,3.08E-05,4.10E-05,3.08E-05,3.00E-05,3.09E-05,3.10E-05,3.09E-05,0,1.59E-07,9.54E-07,1.59E-07,3.41E-05,3.49E-05,3.60E-05,3.49E-05,0.015192,0.0152072,0.0152202,0.00380179,0.00600123,0.00600827,0.00601315,0.00150207,0.023854,0.0238604,0.0238633,0.00596511,0.023818,0.0238195,0.0238223,0.00595488,8.11E-06,9.44E-06,1.10E-05,9.44E-06,8.51E-05,0.000103096,0.000123978,3.44E-05,2.60E-05,2.71E-05,2.81E-05,2.71E-05,0,3.38E-07,1.19E-06,3.38E-07,4.58E-05,4.74E-05,5.01E-05,4.74E-05,0,2.38E-07,9.54E-07,2.38E-07,0.000341177,0.000355462,0.000369072,0.000355462,3.50E-05,4.99E-05,5.91E-05,4.99E-05,0.00422907,0.00423414,0.00424099,0.00423414,0.000657082,0.000658433,0.000658989,0.000658433,0.00057292,0.000575225,0.000576973,0.000575225,0.000478029,0.000485778,0.00050211,0.000485778,2.69E-05,2.94E-05,3.00E-05,2.94E-05,2.48E-05,3.22E-05,4.58E-05,3.22E-05, 
nos6.mtx,12,2.72E-05,2.85E-05,2.91E-05,2.85E-05,0.000175953,0.000187774,0.000205994,9.39E-05,0.00565791,0.00625598,0.00639486,0.000107862,0.00638628,0.00708671,0.00731301,1.21E-05,0.0492227,0.0495877,0.0503433,8.43E-05,0.000119209,0.000134746,0.000150442,2.32E-06,0.000849962,0.000868042,0.000894308,1.50E-05,0.000808239,0.000830789,0.000858545,1.54E-05,0.0676353,0.0676834,0.0677283,0.0169208,0.000409126,0.000413418,0.000415087,0.000413418,0.00041604,0.000417729,0.00041914,0.000417729,1.29E-05,1.51E-05,1.60E-05,1.51E-05,0.000257969,0.000260135,0.000261784,0.000260135,0.00844288,0.0084491,0.00845504,0.0084491,0,7.95E-08,9.54E-07,7.95E-08,8.49E-05,8.55E-05,8.61E-05,8.55E-05,2.60E-05,3.48E-05,4.70E-05,3.48E-05,3.50E-05,3.72E-05,3.81E-05,3.72E-05,0,3.18E-07,9.54E-07,3.18E-07,4.51E-05,4.59E-05,4.70E-05,4.59E-05,0.0171709,0.017178,0.0171881,0.0042945,0.0100768,0.010081,0.010083,0.00252024,0.022954,0.0229565,0.022958,0.00573913,0.0229371,0.0229384,0.0229399,0.00573459,6.91E-06,8.17E-06,9.06E-06,8.17E-06,8.58E-05,9.45E-05,0.000100851,3.15E-05,2.88E-05,3.09E-05,3.22E-05,3.09E-05,0,4.17E-07,1.19E-06,4.17E-07,5.89E-05,6.05E-05,6.20E-05,6.05E-05,0,2.78E-07,1.19E-06,2.78E-07,0.000231981,0.000242015,0.000254869,0.000242015,4.48E-05,4.91E-05,6.41E-05,4.91E-05,0.00822186,0.00823458,0.00824189,0.00823458,0.000482082,0.000483791,0.000488043,0.000483791,0.000418186,0.000420054,0.000421047,0.000420054,0.000313044,0.000326931,0.000333071,0.000326931,2.81E-05,2.96E-05,3.10E-05,2.96E-05,2.69E-05,4.82E-05,6.70E-05,4.82E-05, 
nos7.mtx,12,2.91E-05,3.06E-05,3.10E-05,3.06E-05,0.000180006,0.000190695,0.000202894,9.53E-05,0.00512314,0.00563216,0.00580096,0.000122438,0.00583649,0.0067173,0.00719357,1.45E-05,0.0396676,0.0402283,0.0410933,8.60E-05,9.66E-05,0.000118613,0.000132799,2.58E-06,0.000732899,0.000740866,0.000755787,1.61E-05,0.000628948,0.000650446,0.000681639,1.55E-05,0.0563622,0.0564154,0.0564702,0.0141039,0.000521898,0.00052309,0.000528097,0.00052309,0.000521183,0.000523806,0.000524998,0.000523806,1.50E-05,1.67E-05,1.79E-05,1.67E-05,0.000323772,0.000324945,0.000326157,0.000324945,0.00964689,0.00965015,0.00965405,0.00965015,0,9.93E-08,1.19E-06,9.93E-08,8.99E-05,9.13E-05,9.30E-05,9.13E-05,2.79E-05,3.92E-05,4.98E-05,3.92E-05,3.39E-05,3.53E-05,3.60E-05,3.53E-05,0,0,0,0,3.70E-05,3.71E-05,3.79E-05,3.71E-05,0.012188,0.0122102,0.0122228,0.00305255,0.00261497,0.00261988,0.00262475,0.000654971,0.0236621,0.023665,0.0236661,0.00591626,0.0237691,0.0237734,0.0237782,0.00594336,9.06E-06,9.70E-06,1.00E-05,9.70E-06,0.000106096,0.000116547,0.00013113,3.88E-05,2.91E-05,3.08E-05,3.19E-05,3.08E-05,0,3.18E-07,9.54E-07,3.18E-07,4.01E-05,4.16E-05,4.20E-05,4.16E-05,0,1.59E-07,9.54E-07,1.59E-07,0.000296116,0.000312984,0.000330925,0.000312984,3.79E-05,5.05E-05,6.51E-05,5.05E-05,0.00939393,0.00940162,0.00941515,0.00940162,0.000588894,0.000590424,0.000591993,0.000590424,0.000543118,0.000548164,0.000551939,0.000548164,0.000415087,0.000430683,0.00044322,0.000430683,3.10E-05,3.29E-05,3.39E-05,3.29E-05,3.50E-05,5.29E-05,6.41E-05,5.29E-05, 
ns3Da.mtx,12,0.00323296,0.00323466,0.00323701,0.00323466,0.000263929,0.000374357,0.000431061,0.000374357,0.0123103,0.0123381,0.0123682,0.000164508,0.568491,0.625688,0.718008,0.000890026,0.133594,0.225816,0.281852,0.0003194,0.000285625,0.000299732,0.000323296,4.00E-06,0.00322509,0.00325523,0.00328827,4.34E-05,0.00449681,0.00455032,0.0046854,6.41E-05,0.878449,0.878533,0.878591,0.219633,0.132711,0.132775,0.133087,0.132775,0.135693,0.135734,0.136028,0.135734,0.000245094,0.000246445,0.000247002,0.000246445,0.055629,0.0562758,0.056462,0.0562758,5.84628,5.84691,5.84702,5.84691,9.54E-07,9.54E-07,9.54E-07,9.54E-07,0.00654197,0.00665408,0.00728202,0.00665408,0.00327778,0.00328483,0.00329518,0.00328483,0.00321388,0.00321672,0.00321698,0.00321672,0,0,0,0,0.000259876,0.000261585,0.000263929,0.000261585,0.251913,0.251921,0.251929,0.0629802,0.150269,0.150275,0.150282,0.0375688,0.243452,0.243457,0.243461,0.0608641,0.242533,0.242537,0.242538,0.0606342,0.000244141,0.000244617,0.000245094,0.000244617,0.00976205,0.0111544,0.0119603,0.00371814,0.00363588,0.00382223,0.00446582,0.00382223,0,6.56E-07,1.19E-06,6.56E-07,0.000234127,0.000545005,0.00141501,0.000545005,0,4.77E-07,9.54E-07,4.77E-07,0.056231,0.0563671,0.0566101,0.0563671,0.00316906,0.00336546,0.0039959,0.00336546,5.82922,5.82923,5.82923,5.82923,0.131857,0.132719,0.13307,0.132719,0.134861,0.135716,0.136062,0.135716,0.125031,0.125665,0.125862,0.125665,0.00341582,0.0034169,0.00341988,0.0034169,0.00338602,0.00340074,0.00341702,0.00340074, 
nv2010.mtx,12,0.00278521,0.00278652,0.00278807,0.00278652,0.00297403,0.00308474,0.00310588,0.00102825,0.0048728,0.00505398,0.00535703,9.19E-05,0.108124,0.128471,0.161829,0.000231896,0.180285,0.213684,0.234311,0.000382946,0.000138044,0.000169396,0.000249624,3.08E-06,0.00090909,0.000936786,0.00097394,1.70E-05,0.00861025,0.00889969,0.00912833,0.000174504,0.363819,0.364108,0.364458,0.0910269,0.031754,0.0318432,0.03197,0.0318432,0.034503,0.0345144,0.0345299,0.0345144,0.0010941,0.00109557,0.00109601,0.00109557,0.0165951,0.0167555,0.0168509,0.0167555,99.5533,99.5537,99.5538,99.5537,0,7.95E-08,9.54E-07,7.95E-08,0.00528312,0.00542937,0.0058279,0.00542937,0.00269008,0.00271791,0.00273204,0.00271791,0.00270414,0.00270462,0.0027051,0.00270462,0,7.95E-08,9.54E-07,7.95E-08,0.000988007,0.000989457,0.000991106,0.000989457,0.0792139,0.0793722,0.079423,0.0198431,0.124861,0.124883,0.124968,0.0312208,0.136293,0.136328,0.136462,0.0340819,0.0476499,0.0477933,0.0478199,0.0119483,4.89E-05,4.90E-05,4.98E-05,4.90E-05,0.0081141,0.00818636,0.00836277,0.00272879,0.00287795,0.00297403,0.00313187,0.00297403,0,1.59E-07,9.54E-07,1.59E-07,0.000962019,0.00110666,0.00134897,0.00110666,0,6.36E-07,9.54E-07,6.36E-07,0.016412,0.016531,0.0166109,0.016531,0.00257683,0.00267798,0.0028441,0.00267798,98.9161,98.9161,98.9161,98.9161,0.031909,0.0320807,0.0321941,0.0320807,0.0343421,0.0345996,0.0347531,0.0345996,0.0247149,0.024881,0.024982,0.024881,0.00288701,0.00288816,0.00288916,0.00288816,0.00287914,0.00289474,0.002913,0.00289474, 
obstclae.mtx,12,0.00119114,0.00119209,0.00119305,0.00119209,0.05108,0.0511203,0.0511863,0.000608575,0.0396986,0.0419155,0.0432324,4.97E-05,0.247584,0.248467,0.250973,0.000293003,0.000174522,0.000181794,0.000192404,2.16E-06,0.00129628,0.00132062,0.00134277,1.57E-05,0.00561237,0.0060095,0.00621819,7.51E-05,0.354036,0.354087,0.354119,0.0885218,0.00427508,0.00427572,0.00427794,0.00427572,0.00528193,0.00528278,0.00528502,0.00528278,0.00048399,0.000484904,0.000486135,0.000484904,0.00242281,0.00242374,0.00242519,0.00242374,22.0143,22.0143,22.0143,22.0143,0,7.95E-08,9.54E-07,7.95E-08,0.00217199,0.00218032,0.00219607,0.00218032,0.00116611,0.00117662,0.00118303,0.00117662,0.00122118,0.00122301,0.00122404,0.00122301,0,0,0,0,0.000609875,0.000611722,0.000613213,0.000611722,0.554092,0.554186,0.554222,0.138547,0.056988,0.0569903,0.056994,0.0142476,0.056864,0.0568654,0.0568669,0.0142164,0.0568759,0.0568791,0.0568838,0.0142198,2.69E-05,2.70E-05,2.79E-05,2.70E-05,0.00344515,0.00350807,0.00363493,0.00116936,0.00112891,0.00113044,0.00113201,0.00113044,0,4.97E-07,1.19E-06,4.97E-07,0.00047493,0.000476122,0.000476837,0.000476122,0,7.95E-08,9.54E-07,7.95E-08,0.00237608,0.00238599,0.00239205,0.00238599,0.00120306,0.00122285,0.00124502,0.00122285,22.6928,22.6928,22.6929,22.6928,0.0045979,0.00459945,0.00460196,0.00459945,0.00531101,0.0053122,0.00531292,0.0053122,0.00493193,0.00495279,0.00497103,0.00495279,0.00112104,0.00112277,0.0011251,0.00112277,0.0011971,0.00120838,0.00121999,0.00120838, ,,,,
odepa400.mtx,12,1.50E-05,1.54E-05,1.60E-05,1.54E-05,0.00786042,0.00843676,0.00858688,0.000100438,0.00940847,0.00951093,0.00971889,1.13E-05,0.0695815,0.0699547,0.0705383,8.25E-05,0.000164509,0.000179907,0.000192404,2.14E-06,0.00126028,0.0012868,0.00131893,1.53E-05,0.00120306,0.00122488,0.00124598,1.53E-05,0.0944133,0.094467,0.0945158,0.0236167,0.000302792,0.0003075,0.000310898,0.0003075,0.000311136,0.000314673,0.000317097,0.000314673,8.82E-06,9.34E-06,1.00E-05,9.34E-06,0.000221014,0.000222445,0.000223875,0.000222445,0.00336385,0.00337178,0.00337577,0.00337178,0,7.95E-08,9.54E-07,7.95E-08,6.70E-05,7.04E-05,7.20E-05,7.04E-05,1.91E-05,2.69E-05,4.29E-05,2.69E-05,2.31E-05,2.54E-05,2.69E-05,2.54E-05,0,1.59E-07,9.54E-07,1.59E-07,3.29E-05,3.37E-05,3.60E-05,3.37E-05,0.0326083,0.0326236,0.0326369,0.00815589,0.0225019,0.0225109,0.0225201,0.00562773,0.0225859,0.0225875,0.0225902,0.00564686,0.0224881,0.02249,0.0224922,0.0056225,9.06E-06,1.10E-05,1.22E-05,1.10E-05,5.32E-05,6.67E-05,7.72E-05,2.22E-05,1.50E-05,1.61E-05,1.69E-05,1.61E-05,0,1.79E-07,1.19E-06,1.79E-07,3.48E-05,4.03E-05,4.22E-05,4.03E-05,0,3.18E-07,9.54E-07,3.18E-07,0.00022006,0.000229875,0.000237942,0.000229875,2.91E-05,4.71E-05,5.91E-05,4.71E-05,0.00321794,0.00323129,0.00323987,0.00323129,0.00041008,0.000412067,0.000413895,0.000412067,0.000311852,0.000316262,0.000320911,0.000316262,0.00027895,0.000293652,0.000311136,0.000293652,1.60E-05,1.60E-05,1.60E-05,1.60E-05,1.79E-05,3.72E-05,5.48E-05,3.72E-05, ,,,,
odepb400.mtx,12,1.50E-05,1.68E-05,1.69E-05,1.68E-05,0.0115809,0.0115994,0.0116422,0.00289986,0.00435472,0.00498062,0.00511026,0.000124516,0.00227904,0.00236964,0.00243831,5.87E-06,0.0365715,0.0367903,0.0374374,9.02E-05,8.65E-05,0.000101884,0.000117779,2.55E-06,0.000553608,0.000561714,0.000581741,1.40E-05,0.000559807,0.000590424,0.00061965,1.64E-05,0.0587013,0.0588917,0.0589788,0.0147229,0.000234127,0.000234584,0.000235081,0.000234584,0.000264883,0.000269751,0.000271082,0.000269751,1.00E-05,1.29E-05,1.41E-05,1.29E-05,0.000185013,0.000185887,0.00018692,0.000185887,0.00330186,0.00330802,0.00331998,0.00330802,0,1.59E-07,9.54E-07,1.59E-07,5.70E-05,5.94E-05,6.01E-05,5.94E-05,1.50E-05,3.25E-05,5.32E-05,3.25E-05,2.22E-05,2.50E-05,2.60E-05,2.50E-05,0,1.99E-07,1.19E-06,1.99E-07,4.01E-05,4.11E-05,4.20E-05,4.11E-05,0.0381868,0.0382011,0.0382218,0.00955028,0.0172491,0.0172611,0.0172689,0.00431527,0.00447536,0.00447915,0.00448704,0.00111979,0.00447989,0.00448688,0.00449038,0.00112172,7.15E-06,9.02E-06,1.00E-05,9.02E-06,6.08E-05,8.45E-05,9.68E-05,2.82E-05,1.79E-05,1.88E-05,2.00E-05,1.88E-05,0,2.38E-07,9.54E-07,2.38E-07,0.000110149,0.000111024,0.00011301,0.000111024,0,3.38E-07,1.19E-06,3.38E-07,0.000185013,0.000210245,0.000228882,0.000210245,2.91E-05,5.09E-05,6.60E-05,5.09E-05,0.00322294,0.00323015,0.00323701,0.00323015,0.000324965,0.000326176,0.000328064,0.000326176,0.000262022,0.000265062,0.000267029,0.000265062,0.000211,0.0002261,0.000246048,0.0002261,1.60E-05,1.83E-05,1.91E-05,1.83E-05,2.19E-05,2.68E-05,4.10E-05,2.68E-05, 
ODLIS.mtx,12,0.000104904,0.000105699,0.000105858,0.000105699,0.00026226,0.000366549,0.00039506,0.000183274,0.00828385,0.0083736,0.00844955,0.000182035,0.0130084,0.0133364,0.0136821,3.08E-05,0.0433297,0.0435724,0.0438743,9.97E-05,0.000118494,0.00013572,0.000164032,2.95E-06,0.004668,0.00469848,0.00475335,0.000102141,0.0125337,0.0125885,0.0126326,0.000299727,0.0813339,0.0814,0.0814781,0.02035,0.00214696,0.00215741,0.00217009,0.00215741,0.00229788,0.00230457,0.002316,0.00230457,4.01E-05,4.12E-05,4.22E-05,4.12E-05,0.00110602,0.00111036,0.00112081,0.00111036,0.1351,0.135109,0.135121,0.135109,0,7.95E-08,9.54E-07,7.95E-08,0.00022316,0.000233114,0.000240088,0.000233114,0.000108004,0.000117441,0.000126839,0.000117441,0.000117064,0.000120203,0.000123024,0.000120203,0,0,0,0,6.70E-05,6.75E-05,6.89E-05,6.75E-05,0.0239348,0.0239442,0.0239499,0.00598605,0.00335598,0.00336075,0.00336576,0.000840187,0.0399151,0.0399183,0.039921,0.00997957,0.0264819,0.026483,0.0264859,0.00662074,6.91E-06,8.13E-06,1.19E-05,8.13E-06,0.000422001,0.000431935,0.000438929,0.000143978,0.000112057,0.000121693,0.000126123,0.000121693,0,1.59E-07,9.54E-07,1.59E-07,4.29E-05,5.05E-05,6.60E-05,5.05E-05,0,2.58E-07,1.19E-06,2.58E-07,0.00105596,0.00106484,0.00107718,0.00106484,0.000127077,0.00013725,0.000147104,0.00013725,0.131755,0.131764,0.131773,0.131764,0.00223899,0.0022553,0.00226307,0.0022553,0.00227118,0.00228127,0.0022881,0.00228127,0.00168204,0.00168635,0.00169921,0.00168635,0.000109911,0.000110328,0.000111103,0.000110328,0.000113964,0.000120699,0.000133991,0.000120699, 
oilpan.mtx,12,0.00650501,0.00650684,0.00650787,0.00650684,0.00154495,0.00156522,0.00159383,0.000782609,0.00725102,0.00727876,0.00734282,0.000117399,0.79115,0.813913,0.83126,0.00130435,0.265793,0.28357,0.303834,0.000451545,0.000194073,0.000215371,0.000239372,3.47E-06,0.00102901,0.00104219,0.00106621,1.68E-05,0.00947142,0.00962102,0.00974298,0.00016588,1.12498,1.1251,1.12516,0.281275,0.0876141,0.0876623,0.088186,0.0876623,0.0928249,0.0928444,0.0928512,0.0928444,0.000874996,0.000876129,0.000877142,0.000876129,0.0319581,0.0319595,0.031961,0.0319595,74.9653,74.9658,74.966,74.9658,0,0,0,0,0.01318,0.0133701,0.013881,0.0133701,0.00643206,0.006435,0.00643897,0.006435,0.00617409,0.00617409,0.00617409,0.00617409,0,0,0,0,0.000859976,0.000860949,0.000862122,0.000860949,0.245699,0.245705,0.245711,0.0614264,0.182867,0.182875,0.182882,0.0457187,0.379714,0.379716,0.379719,0.0949289,0.379493,0.379495,0.379499,0.0948737,0.000737906,0.000738303,0.000739098,0.000738303,0.0183098,0.0185815,0.0193658,0.00619382,0.00659919,0.00659982,0.0066011,0.00659982,0,9.93E-07,1.19E-06,9.93E-07,0.000854015,0.00134073,0.00138593,0.00134073,9.54E-07,9.54E-07,9.54E-07,9.54E-07,0.0328741,0.0333687,0.0334251,0.0333687,0.00614691,0.00614981,0.00615406,0.00614981,76.2298,76.2298,76.2298,76.2298,0.088016,0.0880161,0.088017,0.0880161,0.0934439,0.0934912,0.094007,0.0934912,0.116103,0.116106,0.116119,0.116106,0.00655413,0.00655591,0.00655913,0.00655591,0.00661898,0.00662708,0.006634,0.00662708, 
olafu.mtx,12,0.00168109,0.0016818,0.001683,0.0016818,0.00048399,0.000507355,0.000523806,0.000253677,0.00360608,0.00362802,0.0036552,8.25E-05,0.0458632,0.0552367,0.0602112,0.000124407,0.0609193,0.0657978,0.0752566,0.00014687,0.000102758,0.000123322,0.000133514,2.80E-06,0.000626087,0.000636399,0.000648737,1.45E-05,0.00139785,0.00142767,0.0014596,3.57E-05,0.130008,0.130113,0.130153,0.0325283,0.0246501,0.0246505,0.024652,0.0246505,0.026072,0.0260727,0.0260749,0.0260727,0.000192165,0.000192483,0.000193119,0.000192483,0.00957489,0.00957588,0.00957608,0.00957588,3.58475,3.58491,3.58496,3.58491,0,3.97E-07,9.54E-07,3.97E-07,0.0032599,0.00330404,0.00345588,0.00330404,0.00192904,0.00194933,0.00196409,0.00194933,0.0016439,0.00164457,0.00164604,0.00164457,0,7.95E-08,9.54E-07,7.95E-08,0.000212908,0.000213842,0.000215054,0.000213842,0.0174177,0.0174391,0.0174561,0.00435977,0.003582,0.00358806,0.00359607,0.000897015,0.0587509,0.0587577,0.0587609,0.0146894,0.0588229,0.058827,0.05883,0.0147068,0.000118017,0.000118991,0.000121117,0.000118991,0.00475383,0.00521918,0.00647902,0.00173973,0.00176811,0.00176891,0.00177002,0.00176891,0,7.15E-07,9.54E-07,7.15E-07,0.000204086,0.000204802,0.00020504,0.000204802,0,5.56E-07,9.54E-07,5.56E-07,0.00961614,0.00963467,0.00964618,0.00963467,0.00156307,0.00157777,0.00159502,0.00157777,3.68174,3.68175,3.68176,3.68175,0.0244851,0.0244869,0.0244899,0.0244869,0.02579,0.025791,0.025794,0.025791,0.0361419,0.0361456,0.03615,0.0361456,0.00170898,0.00171047,0.00171113,0.00171047,0.00177383,0.00178301,0.00179195,0.00178301, 
