Name,Num Procs,Row Variance,Col Variance,Diag Variance,Nonzeros,Dimension,Frob. Norm,Symm Frob Norm,Antisymm Frob Norm,One Norm,Inf Norm,Symm Inf Norm,Antisymm Inf Norm,Max Nonzeros / Row,Min Nonzeros / Rows,Avg Nonzeros / Row,Trace,Abs Trace,Dummy Rows,Total Matching %,Total No match %,Total DNE %,Row Diag Dominance,Col Diag Dominance,Lower Bandwidth,Upper Bandwidth,Diagonal Mean,Diagonal Sign,Diagonal Nonzeros,Eigen LM,Eigen LR,Eigen SM,Eigen SR,
c-41.mtx,12,233685,233685,732485,101745,9769,84645.5,84645.5,0,47878.4,47878.4,47878.4,0,939,2,10.4151,292581,292581,0,1,0,0,1,1,9627,9627,29.95,3,9769, 47781.9 : 0, 47781.9 : 0, unconverged, unconverged, 
c-42.mtx,12,156514,156514,294171,110285,10471,55531,55531,0,42005.4,42005.4,42005.4,0,1282,2,10.5324,166898,166898,0,1,0,0,1,1,10454,10454,15.939,3,10471, 40485.2 : 0, 40485.2 : 0, unconverged, -479.926 : 0, 
c-43.mtx,12,383132,383132,900949,123675,11125,100157,100157,0,65290.6,65290.6,65290.6,0,2620,2,11.1169,292480,292480,0,1,0,0,1,1,11100,11100,26.2904,3,11125, 65289.6 : 0, 65289.6 : 0, unconverged, -309.442 : 0, 
c-44.mtx,12,129876,129876,280722,85000,10728,54907.4,54907.4,0,37329.7,37329.7,37329.7,0,780,2,7.92319,182737,182737,0,1,0,0,1,1,10727,10727,17.0336,3,10728, 37328.7 : 0, 37328.7 : 0, unconverged, unconverged, 
c-45.mtx,12,1.01E+07,1.01E+07,2.36E+07,174452,13206,558500,558500,0,369568,369568,369568,0,2242,2,13.2101,1.61E+06,1.61E+06,0,1,0,0,1,1,13205,13205,122.051,3,13206, 365773 : 0, 365773 : 0, unconverged, -306.357 : 0, 
c-46.mtx,12,68.1085,68.1085,94.2344,130397,14913,1348.08,1348.08,0,2207.76,2207.76,2207.76,0,1397,2,8.74385,7156.5,7156.5,0,1,0,0,1,1,14868,14868,0.479883,3,14913, 1007.85 : 0, 1007.85 : 0, unconverged, -339.45 : 0, 
c-47.mtx,12,9.18E+06,9.18E+06,9.18E+06,211401,15343,375414,375414,0,375384,375384,375384,0,2133,2,13.7783,387700,387700,0,1,0,0,1,1,14870,14870,25.2688,3,15343, 375383 : 0, 375383 : 0, unconverged, -186.571 : 0, 
c-48.mtx,12,1.22E+07,1.22E+07,2.73E+07,166080,18354,708573,708573,0,473333,473333,473333,0,950,2,9.04871,1.40E+06,1.40E+06,0,1,0,0,1,1,18353,18353,76.2256,3,18354, 473332 : 0, 473332 : 0, unconverged, unconverged, 
c-49.mtx,12,1.11E+06,1.11E+06,1.15E+06,157042,21132,155630,155630,0,153153,153153,153153,0,1532,2,7.43148,298408,298408,0,1,0,0,1,1,21131,21131,14.1211,3,21132, 153152 : 0, 153152 : 0, unconverged, unconverged, 
c-50.mtx,12,3.16E+06,3.16E+06,3.24E+06,193625,22401,269313,269313,0,265861,265861,265861,0,1919,2,8.64359,394786,394786,0,1,0,0,1,1,22290,22290,17.6236,3,22401, 265860 : 0, 265860 : 0, unconverged, unconverged, 
c-51.mtx,12,1212.52,1212.52,8136.45,203050,23196,13762.7,13762.7,0,5304.47,5304.47,5304.47,0,1570,2,8.75366,85804.3,85804.3,0,1,0,0,1,1,23195,23195,3.6991,3,23196, 5303.47 : 0, 5303.47 : 0, unconverged, -96.7985 : 0, 
c-52.mtx,12,1.58E+26,1.58E+26,1.59E+26,202716,23948,1.95E+15,1.95E+15,0,1.94E+15,1.94E+15,1.94E+15,0,1714,2,8.46484,2.20E+15,2.20E+15,0,1,0,0,1,1,23947,23947,9.19E+10,3,23948, 1.94346e+15 : 0, 1.94346e+15 : 0, unconverged, unconverged, 
c-53.mtx,12,950.848,950.848,2294.08,372213,30235,8429.78,8429.78,0,5362.89,5362.89,5362.89,0,4468,2,12.3107,45579.1,45579.1,0,1,0,0,1,1,30229,30229,1.50749,3,30235, 5361.89 : 0, 5361.89 : 0, unconverged, -438.688 : 0, 
c-54.mtx,12,1.05E+12,1.05E+12,1.05E+12,391693,31793,1.83E+08,1.83E+08,0,1.83E+08,1.83E+08,1.83E+08,0,1808,2,12.3201,2.03E+08,2.03E+08,0,1,0,0,1,1,31755,31755,6384.91,3,31793, 1.82553e+08 : 0, 1.82553e+08 : 0, unconverged, unconverged, 
c-55.mtx,12,269803,269803,296168,403450,32780,98552.8,98552.8,0,94045.7,94045.7,94045.7,0,2920,2,12.3078,351536,351536,0,1,0,0,1,1,32779,32779,10.7241,3,32780, 94044.7 : 0, 94044.7 : 0, unconverged, unconverged, 
c-56.mtx,12,405650,405650,2.44E+06,380900,35910,296328,296328,0,120696,120696,120696,0,1410,2,10.6071,865007,865007,0,1,0,0,1,1,35815,35815,24.0882,3,35910, 120695 : 0, 120695 : 0, unconverged, -450.505 : 0, 
c-57.mtx,12,139694,139694,153812,405197,37833,76303,76303,0,84608.9,84608.9,84608.9,0,10402,2,10.7101,153315,153315,0,1,0,0,1,1,37774,37774,4.05241,3,37833, 72701 : 0, 72701 : 0, unconverged, -712.191 : 0, 
c-58.mtx,12,78006.5,78006.5,78641.1,552557,37595,54384,54384,0,54217.5,54217.5,54217.5,0,5058,2,14.6976,151608,151608,0,1,0,0,1,1,37590,37590,4.03265,3,37595, 54154.7 : 0, 54154.7 : 0, unconverged, -122.926 : 0, 
c-59.mtx,12,1703.31,1703.31,3613.22,480536,41282,12234,12234,0,8386.56,8386.56,8386.56,0,3090,2,11.6403,93095.3,93095.3,0,1,0,0,1,1,41281,41281,2.25511,3,41282, 8385.56 : 0, 8385.56 : 0, unconverged, -126.562 : 0, 
c-60.mtx,12,41432.3,41432.3,168727,298578,43640,85839.9,85839.9,0,42523.3,42523.3,42523.3,0,2208,2,6.84184,460222,460222,0,1,0,0,1,1,43639,43639,10.5459,3,43640, 42522.3 : 0, 42522.3 : 0, unconverged, unconverged, 
c-61.mtx,12,314854,314854,697609,310016,43618,174450,174450,0,117191,117191,117191,0,2830,2,7.10752,427357,427357,0,1,0,0,1,1,43617,43617,9.79772,3,43618, 117190 : 0, 117190 : 0, unconverged, unconverged, 
c-62ghs.mtx,12,45977.9,45977.9,87878,559343,41731,60568.5,60568.5,0,43804.5,43804.5,43804.5,0,5060,2,13.4035,177889,177889,0,1,0,0,1,1,41690,41690,4.26276,3,41731, 43803.5 : 0, 43803.5 : 0, unconverged, -137.241 : 0, 
c-62.mtx,12,2.30E+08,2.30E+08,3.55E+08,559343,41731,3.85E+06,3.85E+06,0,3.11E+06,3.11E+06,3.11E+06,0,5060,2,13.4035,-9.93E+06,9.94E+06,0,1,0,0,1,1,41690,41690,-238.062,3,41731, -3.10037e+06 : 0, unconverged, unconverged, -3.10037e+06 : 0, 
c-63.mtx,12,26197.3,26197.3,43441.9,434704,44234,43849.4,43849.4,0,34042.7,34042.7,34042.7,0,3244,2,9.82737,191556,191556,0,1,0,0,1,1,44233,44233,4.33052,3,44234, 34041.7 : 0, 34041.7 : 0, unconverged, unconverged, 
c-64b.mtx,12,784394,784394,872926,717841,51035,211083,211083,0,204672,204672,204672,0,9474,2,14.0657,437110,437110,0,1,0,0,1,1,50945,50945,8.5649,3,51035, 200081 : 0, 200081 : 0, unconverged, -677.389 : 0, 
c-64.mtx,12,6.91E+07,6.91E+07,3.58E+06,717841,51035,4.41E+06,4.41E+06,0,2.09E+07,2.09E+07,2.09E+07,0,9474,2,14.0657,849177,849365,0,1,0,0,1,1,50945,50945,16.6391,3,51035, 2.06541e+06 : 0, 2.06541e+06 : 0, unconverged, -1.8203e+06 : 0, 
c-65.mtx,12,359277,359277,541297,360528,48066,161320,161320,0,131414,131414,131414,0,3276,2,7.50069,520053,520053,0,1,0,0,1,1,48065,48065,10.8196,3,48066, 131413 : 0, 131413 : 0, unconverged, unconverged, 
c-66b.mtx,12,8772.49,8772.49,15917.8,499007,49989,28226,28226,0,20942.3,20942.3,20942.3,0,5237,2,9.98234,174108,174108,0,1,0,0,1,1,49808,49808,3.48294,3,49989, 20941.3 : 0, 20941.3 : 0, unconverged, unconverged, 
c-66.mtx,12,5806.6,5806.6,11433.5,499007,49989,23937.5,23937.5,0,17038.4,17038.4,17038.4,0,5237,2,9.98234,229407,229407,0,1,0,0,1,1,49808,49808,4.58915,3,49989, 17037.4 : 0, 17037.4 : 0, unconverged, -107.236 : 0, 
c-67b.mtx,12,222147,222147,290279,531935,57975,129784,129784,0,119317,119317,119317,0,2346,2,9.17525,454720,454720,0,1,0,0,1,1,57767,57767,7.84339,3,57975, 113493 : 0, 113493 : 0, unconverged, -1691.93 : 0, 
c-67.mtx,12,7.88E+08,7.88E+08,9.77E+10,531935,57975,7.58E+07,7.58E+07,0,6.77E+06,6.77E+06,6.77E+06,0,2346,2,9.17525,-2.12E+09,2.12E+09,0,1,0,0,1,1,57767,57767,-36603.5,3,57975, -6.76078e+06 : 0, unconverged, unconverged, -6.76078e+06 : 0, 
c-68.mtx,12,2.60E+12,2.60E+12,2.60E+12,566006,64810,4.11E+08,4.11E+08,0,4.11E+08,4.11E+08,4.11E+08,0,2774,2,8.73331,4.18E+08,4.18E+08,0,1,0,0,1,1,64809,64809,6446.94,3,64810, 4.10669e+08 : 0, 4.10669e+08 : 0, unconverged, unconverged, 
c-69.mtx,12,2.31E+06,2.31E+06,2.46E+06,623970,67458,407740,407740,0,395054,395054,395054,0,4316,2,9.24976,756289,756289,0,1,0,0,1,1,67457,67457,11.2113,3,67458, 395053 : 0, 395053 : 0, unconverged, unconverged, 
c-70.mtx,12,2.36E+06,2.36E+06,2.45E+06,658986,68924,410873,410873,0,403226,403226,403226,0,4364,2,9.56105,862634,862634,0,1,0,0,1,1,68923,68923,12.5157,3,68924, 403225 : 0, 403225 : 0, unconverged, unconverged, 
c-71.mtx,12,35350.6,35350.6,55314.1,859554,76638,65122.2,65122.2,0,52051.3,52051.3,52051.3,0,6720,2,11.2158,255274,255274,0,1,0,0,1,1,76637,76637,3.3309,3,76638, 52050.3 : 0, 52050.3 : 0, unconverged, -185.565 : 0, 
c-72.mtx,12,584272,584272,1.01E+06,707558,84064,291548,291548,0,221624,221624,221624,0,5172,2,8.4169,805649,805649,0,1,0,0,1,1,84063,84063,9.58376,3,84064, 221623 : 0, 221623 : 0, unconverged, unconverged, 
cage10.mtx,12,7.37E-05,7.28E-05,0.0125705,150645,11397,72.5578,72.4539,3.87991,1,1.3433,1.17165,0.25,25,5,13.218,7540.4,7540.4,0,0.174308,0.825692,0,1,1,5348,5348,0.661613,2,11397, unconverged, unconverged, 0.099386 : 0, 0.099386 : 0, 
cage11.mtx,12,2.18E-05,2.17E-05,0.0115956,559722,39082,135.187,135.01,6.92561,1,1.46059,1.23029,0.326513,31,3,14.3217,26088.4,26088.4,0,0.182199,0.817801,0,1,1,17946,17946,0.667529,2,39082, unconverged, unconverged, 0.099349 : 0, 0.099349 : 0, 
cage5.mtx,12,0.0180338,0.0179264,0.0255168,233,37,3.87068,3.83165,0.548297,1,1.67331,1.33666,0.4,10,3,6.2973,21.4,21.4,0,0.0408163,0.959184,0,1,1,23,23,0.578378,2,37, 1 : 0, 1 : 0, 0.0793258 : 0, 0.0793258 : 0, 
cage6.mtx,12,0.00795789,0.00771944,0.0201943,785,93,6.25162,6.23061,0.512187,1,1.3194,1.1597,0.25,13,5,8.44086,57,57,0,0.0924855,0.907514,0,1,1,46,46,0.612903,2,93, 1 : 0, 1 : 0, 0.0960613 : 0, 0.0960613 : 0, 
cage7.mtx,12,0.00229368,0.00225163,0.018504,3084,340,12.141,12.0937,1.07074,1,1.50712,1.25356,0.322615,16,3,9.07059,213,213,0,0.102041,0.897959,0,1,1,147,147,0.626471,2,340, 1 : 0, 1 : 0, 0.0936106 : 0, 0.0936106 : 0, 
cage8.mtx,12,0.000793248,0.000778439,0.0154954,11003,1015,21.2602,21.2164,1.36359,1,1.33333,1.16667,0.25,18,5,10.8404,653,653,0,0.144974,0.855026,0,1,1,420,420,0.64335,2,1015, 1 : 0, 1 : 0, 0.0957024 : 0, 0.0957024 : 0, 
cage9.mtx,12,0.000233303,0.000230676,0.0141995,41594,3534,40.0462,39.9653,2.54359,1,1.42586,1.21293,0.326843,23,3,11.7697,2304.67,2304.67,0,0.153547,0.846453,0,1,1,1719,1719,0.652141,2,3534, unconverged, unconverged, 0.0966359 : 0, 0.0966359 : 0, 
CAG_mat1916.mtx,12,25.5572,85.1214,58.4232,195985,1916,1463.1,1208.65,824.516,9453,1416,5434.5,4234.5,279,2,102.289,9745,9745,0,0.211986,0.0882676,0.699746,1,1,1915,1915,5.08612,2,1916, 433.704 : 0, 433.7 : 2.59584e-05, unconverged, unconverged, 
CAG_mat364.mtx,12,17.4258,32.9566,27.5081,13585,364,350.547,301.413,178.978,1306,363,834.5,539.5,82,2,37.3214,1503,1503,0,0.280463,0.135088,0.584449,1,1,361,358,4.12912,2,364, 133.929 : 0.00074251, 133.929 : 0, unconverged, unconverged, 
CAG_mat72.mtx,12,10.9443,11.2469,11.8974,1012,72,85.1411,76.7366,36.885,184,91,137.5,66.5,25,2,14.0556,242,242,0,0.334043,0.223404,0.442553,1,1,47,48,3.36111,2,72, 41.1737 : 6.51673e-07, 41.1738 : 0, unconverged, unconverged, 
cant.mtx,12,1030.53,1030.53,3.95E+06,4007383,62451,1.66E+06,1.66E+06,0,27724.4,27724.4,27724.4,0,78,1,64.1684,3.41E+08,3.41E+08,243,1,0,0,1,1,275,275,5453.28,2,62451, unconverged, unconverged, unconverged, unconverged, 
case39_A_01.mtx,12,14721.2,14721.2,493699,1042160,40216,142978,142978,0,27136.5,27136.5,27136.5,0,20024,1,25.9141,-1.22E+06,1.22E+06,1,1,0,0,1,1,40206,40206,-30.4155,3,10118, -24506.4 : 0, unconverged, unconverged, -24506.4 : 0, 
case39_A_02.mtx,12,2.06E+14,2.06E+14,2.05E+14,1042170,40216,2.88E+09,2.88E+09,0,2.96E+09,2.96E+09,2.96E+09,0,20024,1,25.9143,-2.90E+09,2.90E+09,1,1,0,0,1,1,40206,40206,-72211.8,3,10118, -2.87662e+09 : 0, unconverged, unconverged, -2.87662e+09 : 0, 
case39_A_03.mtx,12,1.57E+10,1.57E+10,1.59E+10,1042170,40216,2.55E+07,2.55E+07,0,2.69E+07,2.69E+07,2.69E+07,0,20024,1,25.9143,-4.30E+07,4.31E+07,1,1,0,0,1,1,40206,40206,-1069.53,3,10118, -2.52036e+07 : 0, 16083.7 : 0, unconverged, -2.52036e+07 : 0, 
case39_A_04.mtx,12,3.77E+09,3.77E+09,4.43E+09,1042170,40216,1.35E+07,1.35E+07,0,1.33E+07,1.33E+07,1.33E+07,0,20024,1,25.9143,-3.25E+07,3.26E+07,1,1,0,0,1,1,40206,40206,-808.138,3,10118, -1.23533e+07 : 0, unconverged, unconverged, -1.23533e+07 : 0, 
case39_A_05.mtx,12,7.60E+15,7.60E+15,7.34E+15,1042170,40216,1.78E+10,1.78E+10,0,2.04E+10,2.04E+10,2.04E+10,0,20024,1,25.9143,-1.78E+10,1.78E+10,1,1,0,0,1,1,40206,40206,-443813,3,10118, -1.77944e+10 : 0, unconverged, unconverged, -1.77944e+10 : 0, 
case39_A_06.mtx,12,2.14E+17,2.14E+17,2.14E+17,1042170,40216,9.27E+10,9.27E+10,0,9.46E+10,9.46E+10,9.46E+10,0,20024,1,25.9143,-9.34E+10,9.34E+10,1,1,0,0,1,1,40206,40206,-2.32E+06,3,10118, -9.2746e+10 : 0, unconverged, unconverged, -9.2746e+10 : 0, 
case39_A_07.mtx,12,3.23E+15,3.23E+15,3.23E+15,1042170,40216,1.14E+10,1.14E+10,0,1.16E+10,1.16E+10,1.16E+10,0,20024,1,25.9143,-1.25E+10,1.25E+10,1,1,0,0,1,1,40206,40206,-310233,3,10118, -1.13932e+10 : 0, unconverged, unconverged, -1.13932e+10 : 0, 
case39_A_08.mtx,12,1.33E+16,1.33E+16,1.34E+16,1042170,40216,2.33E+10,2.33E+10,0,2.34E+10,2.34E+10,2.34E+10,0,20024,1,25.9143,-2.89E+10,2.89E+10,1,1,0,0,1,1,40206,40206,-718035,3,10118, -2.31317e+10 : 0, unconverged, unconverged, -2.31317e+10 : 0, 
case39_A_09.mtx,12,1.50E+17,1.50E+17,1.52E+17,1042170,40216,7.81E+10,7.81E+10,0,7.87E+10,7.87E+10,7.87E+10,0,20024,1,25.9143,-9.71E+10,9.71E+10,1,1,0,0,1,1,40206,40206,-2.41E+06,3,10118, -7.76072e+10 : 0, unconverged, unconverged, -7.76072e+10 : 0, 
case39_A_10.mtx,12,4.61E+21,4.61E+21,6.88E+21,1042170,40216,1.71E+13,1.71E+13,0,1.60E+13,1.60E+13,1.60E+13,0,20024,1,25.9143,-3.80E+13,3.80E+13,1,1,0,0,1,1,40206,40206,-9.44E+08,3,10118, -1.38784e+13 : 0, unconverged, unconverged, -1.38784e+13 : 0, 
case39_A_11.mtx,12,1.38E+30,1.38E+30,1.67E+30,1042170,40216,2.68E+17,2.68E+17,0,2.78E+17,2.78E+17,2.78E+17,0,20024,1,25.9143,-4.75E+17,4.75E+17,1,1,0,0,1,1,40206,40206,-1.18E+13,3,10118, -2.40678e+17 : 0, unconverged, unconverged, -2.40678e+17 : 0, 
case39_A_12.mtx,12,5.50E+38,5.50E+38,6.57E+38,1042170,40216,5.32E+21,5.32E+21,0,5.53E+21,5.53E+21,5.53E+21,0,20024,1,25.9143,-9.30E+21,9.30E+21,1,1,0,0,1,1,40206,40206,-2.31E+17,3,10118, -4.79499e+21 : 0, unconverged, unconverged, -4.79499e+21 : 0, 
case39_A_13.mtx,12,2.10E+47,2.10E+47,2.50E+47,1042170,40216,1.04E+26,1.04E+26,0,1.08E+26,1.08E+26,1.08E+26,0,20024,1,25.9143,-1.80E+26,1.80E+26,1,1,0,0,1,1,40206,40206,-4.48E+21,3,10118, -9.37022e+25 : 0, unconverged, unconverged, -9.37022e+25 : 0, 
case39.mtx,12,14721.2,14721.2,493699,1042160,40216,142978,142978,0,27136.5,27136.5,27136.5,0,20024,1,25.9141,-1.22E+06,1.22E+06,1,1,0,0,1,1,40206,40206,-30.4155,3,10118, -24506.4 : 0, unconverged, unconverged, -24506.4 : 0, 
case9_A_01.mtx,12,1078.41,1078.41,6270.13,147972,14454,10500.5,10500.5,0,7324.24,7324.24,7324.24,0,7210,1,10.2374,-59781.8,59783.8,1,1,0,0,1,1,14451,14451,-4.13601,3,3630, -5306.19 : 0, unconverged, unconverged, -5306.19 : 0, 
case9_A_02.mtx,12,4.51E+12,4.51E+12,4.51E+12,147972,14454,2.55E+08,2.55E+08,0,2.55E+08,2.55E+08,2.55E+08,0,7210,1,10.2374,-2.57E+08,2.57E+08,1,1,0,0,1,1,14451,14451,-17765.9,3,3630, -2.55198e+08 : 0, unconverged, unconverged, -2.55198e+08 : 0, 
case9_A_03.mtx,12,1.85E+16,1.85E+16,1.83E+16,147972,14454,1.64E+10,1.64E+10,0,1.77E+10,1.77E+10,1.77E+10,0,7210,1,10.2374,-1.64E+10,1.64E+10,1,1,0,0,1,1,14451,14451,-1.13E+06,3,3630, -1.63986e+10 : 0, 2994.26 : 0, unconverged, -1.63986e+10 : 0, 
case9_A_04.mtx,12,8.80E+13,8.80E+13,8.76E+13,147972,14454,1.13E+09,1.13E+09,0,1.20E+09,1.20E+09,1.20E+09,0,7210,1,10.2374,-1.13E+09,1.13E+09,1,1,0,0,1,1,14451,14451,-78265.2,3,3630, -1.12978e+09 : 0, 2488.75 : 0, unconverged, -1.12978e+09 : 0, 
case9_A_05.mtx,12,6.12E+22,6.12E+22,6.09E+22,147972,14454,2.98E+13,2.98E+13,0,3.19E+13,3.19E+13,3.19E+13,0,7210,1,10.2374,-2.98E+13,2.98E+13,1,1,0,0,1,1,14451,14451,-2.06E+09,3,3630, -2.98315e+13 : 0, 3708.91 : 0, unconverged, -2.98315e+13 : 0, 
case9_A_06.mtx,12,3.23E+14,3.23E+14,3.20E+14,147972,14454,2.17E+09,2.17E+09,0,2.35E+09,2.35E+09,2.35E+09,0,7210,1,10.2374,-2.20E+09,2.20E+09,1,1,0,0,1,1,14451,14451,-151996,3,3630, -2.16888e+09 : 0, 6142.77 : 0, unconverged, -2.16888e+09 : 0, 
case9_A_07.mtx,12,1.20E+15,1.20E+15,1.19E+15,147972,14454,4.18E+09,4.18E+09,0,4.51E+09,4.51E+09,4.51E+09,0,7210,1,10.2374,-4.46E+09,4.46E+09,1,1,0,0,1,1,14451,14451,-308253,3,3630, -4.17502e+09 : 0, 10178.9 : 0, unconverged, -4.17502e+09 : 0, 
case9_A_08.mtx,12,3.40E+15,3.40E+15,3.37E+15,147972,14454,7.04E+09,7.04E+09,0,7.60E+09,7.60E+09,7.60E+09,0,7210,1,10.2374,-7.13E+09,7.13E+09,1,1,0,0,1,1,14451,14451,-493319,3,3630, -7.03592e+09 : 0, 9785.53 : 0, unconverged, -7.03592e+09 : 0, 
case9_A_09.mtx,12,9.87E+15,9.87E+15,9.79E+15,147972,14454,1.20E+10,1.20E+10,0,1.29E+10,1.29E+10,1.29E+10,0,7210,1,10.2374,-1.22E+10,1.22E+10,1,1,0,0,1,1,14451,14451,-844636,3,3630, -1.19882e+10 : 0, 9788.94 : 0, unconverged, -1.19882e+10 : 0, 
case9_A_10.mtx,12,3.65E+17,3.65E+17,3.75E+17,147972,14454,7.41E+10,7.41E+10,0,7.87E+10,7.87E+10,7.87E+10,0,7210,1,10.2374,-8.74E+10,8.74E+10,1,1,0,0,1,1,14451,14451,-6.04E+06,3,3630, -7.29029e+10 : 0, 9892.6 : 0, unconverged, -7.29029e+10 : 0, 
case9_A_11.mtx,12,1.46E+26,1.46E+26,1.46E+26,147972,14454,1.47E+15,1.47E+15,0,1.57E+15,1.57E+15,1.57E+15,0,7210,1,10.2374,-1.63E+15,1.63E+15,1,1,0,0,1,1,14451,14451,-1.13E+11,3,3630, -1.45734e+15 : 0, 9887.85 : 0, unconverged, -1.45734e+15 : 0, 
case9_A_12.mtx,12,9.72E+33,9.72E+33,9.78E+33,147972,14454,1.20E+19,1.20E+19,0,1.28E+19,1.28E+19,1.28E+19,0,7210,1,10.2374,-1.33E+19,1.33E+19,1,1,0,0,1,1,14451,14451,-9.23E+14,3,3630, -1.18992e+19 : 0, 9900.61 : 0, unconverged, -1.18992e+19 : 0, 
case9.mtx,12,1078.41,1078.41,6270.13,147972,14454,10500.5,10500.5,0,7324.24,7324.24,7324.24,0,7210,1,10.2374,-59781.8,59783.8,1,1,0,0,1,1,14451,14451,-4.13601,3,3630, -5306.19 : 0, unconverged, unconverged, -5306.19 : 0, 
cavity01.mtx,12,0.278163,0.278163,9.94171,7327,317,93.1802,92.516,11.1057,19.0222,19.0222,18.8444,3.24444,62,8,23.1136,1096.47,1096.47,0,0.521739,0.282044,0.196217,1,1,102,102,3.45889,2,243, unconverged, unconverged, unconverged, unconverged, 
cavity02.mtx,12,1.63394,0.902241,10.7286,7327,317,118.115,95.4709,69.5438,37.5181,46.2748,25.8595,26.5148,62,1,23.1136,1096.47,1096.47,81,0.00197628,0.801807,0.196217,1,1,102,102,3.45889,2,243, 8.83828 : 14.2438, unconverged, unconverged, unconverged, 
cavity03.mtx,12,4.87708,3.80354,14.3565,7327,317,210.677,112.34,178.225,87.2547,80.74,51.7985,68.4858,62,8,23.1136,1096.47,1105.97,0,0.00197628,0.801807,0.196217,1,1,102,102,3.45889,3,243, 10.0996 : 35.2011, 16.9988 : 0, unconverged, unconverged, 
cavity04.mtx,12,10.2175,9.77627,23.8046,7327,317,351.331,139.58,322.415,116.669,125.161,55.1284,102.845,62,1,23.1136,1096.47,1179.72,81,0.00197628,0.801807,0.196217,1,1,102,102,3.45889,3,243, 11.3609 : 59.9756, 27.8186 : 0, unconverged, unconverged, 
cavity05.mtx,12,0.0745804,0.0745804,9.8935,32747,1182,192.28,191.634,15.7508,18.9333,18.9333,18.8444,3.15556,62,8,27.7047,4584.47,4584.47,0,0.611474,0.293435,0.0950916,1,1,177,177,3.87857,2,883, unconverged, unconverged, unconverged, unconverged, 
cavity06.mtx,12,0.183768,0.12239,9.94753,32747,1182,201.298,191.647,61.5814,25.4126,28.1385,20.4477,14.6167,62,1,27.7047,4584.47,4584.47,161,0.0013181,0.90359,0.0950916,1,1,177,177,3.87857,2,883, unconverged, unconverged, unconverged, unconverged, 
cavity07.mtx,12,0.437221,0.276539,10.1394,32747,1182,239.762,194.979,139.531,46.9004,45.986,32.6411,31.4473,62,8,27.7047,4584.47,4584.47,0,0.0013181,0.90359,0.0950916,1,1,177,177,3.87857,2,883, unconverged, unconverged, unconverged, unconverged, 
cavity08.mtx,12,0.80594,0.521246,10.5221,32747,1182,300.423,197.746,226.164,56.3341,63.0197,32.4578,45.4508,62,1,27.7047,4584.47,4586.75,161,0.0013181,0.90359,0.0950916,1,1,177,177,3.87857,3,883, 8.6675 : 27.1983, unconverged, unconverged, unconverged, 
cavity09.mtx,12,1.283,1.00145,11.1507,32747,1182,385.422,206.634,325.349,85.1393,79.4875,51.2106,66.5246,62,8,27.7047,4584.47,4592.98,0,0.0013181,0.90359,0.0950916,1,1,177,177,3.87857,3,883, 8.92728 : 38.0132, unconverged, unconverged, unconverged, 
cavity10.mtx,12,0.0339429,0.0339429,9.77743,76367,2597,291.4,290.76,19.2983,18.9037,18.9037,18.8444,3.12593,62,8,29.4059,10472.5,10472.5,0,0.640723,0.296545,0.0627317,1,1,252,252,4.03252,2,1923, unconverged, unconverged, unconverged, unconverged, 
cavity11.mtx,12,0.0583346,0.0451436,9.78974,76367,2597,296.832,290.368,61.6083,23.0264,23.3556,19.5445,10.9025,62,1,29.4059,10472.5,10472.5,241,0.00128956,0.935979,0.0627317,1,1,252,252,4.03252,2,1923, unconverged, unconverged, unconverged, unconverged, 
cavity12.mtx,12,0.115758,0.0792897,9.82923,76367,2597,321.141,292.01,133.646,37.0738,34.1047,26.2557,22.8972,62,8,29.4059,10472.5,10472.5,0,0.00128956,0.935979,0.0627317,1,1,252,252,4.03252,2,1923, 8.5223 : 12.8076, unconverged, unconverged, unconverged, 
cavity13.mtx,12,0.19915,0.121035,9.90103,76367,2597,358.916,292.623,207.828,39.6968,45.9561,25.7991,29.6894,62,1,29.4059,10472.5,10472.5,241,0.00128956,0.935979,0.0627317,1,1,252,252,4.03252,2,1923, 8.41041 : 18.8581, unconverged, unconverged, unconverged, 
cavity14.mtx,12,0.30625,0.211006,10.0125,76367,2597,415.217,296.348,290.831,58.6565,57.4769,38.9555,43.3947,62,8,29.4059,10472.5,10472.7,0,0.00128956,0.935979,0.0627317,1,1,252,252,4.03252,3,1923, unconverged, unconverged, unconverged, unconverged, 
cavity15.mtx,12,0.435866,0.295345,10.1714,76367,2597,479.277,297.709,375.601,62.8128,68.7172,34.7106,51.4923,62,1,29.4059,10472.5,10477,241,0.00128956,0.935979,0.0627317,1,1,252,252,4.03252,3,1923, unconverged, unconverged, unconverged, unconverged, 
cavity16.mtx,12,0.0193223,0.0193223,9.69671,138187,4562,390.525,389.889,22.2859,18.8889,18.8889,18.8444,3.11111,62,8,30.2909,18760.5,18760.5,0,0.654958,0.298241,0.0468018,1,1,327,327,4.11233,2,3363, unconverged, unconverged, unconverged, unconverged, 
cavity17.mtx,12,0.0212349,0.020661,9.69775,138187,4562,390.427,389.289,29.7859,19.5902,20.0388,19.1999,4.48231,62,1,30.2909,18760.5,18760.5,321,0.00105322,0.952145,0.0468018,1,1,327,327,4.11233,2,3363, unconverged, unconverged, unconverged, unconverged, 
