% Generated on 2015-12-03 17:28:05,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../petsc/anamod-features -p ../petsc/timing/aciss -n petsc_anamod_aciss -b 10"
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE symmetry NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE n-struct-unsymm NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE symmetry-snorm NUMERIC
@ATTRIBUTE symmetry-fanorm NUMERIC
@ATTRIBUTE symmetry-fsnorm NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE relsymm NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE symmetry-anorm NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lee95-bound NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE trace-asquared NUMERIC
@ATTRIBUTE solver {"89565283","8793455","90197667","49598909","91036839","45869639","45869638","45869637","47942867","89269802","89269803","89269801","89269804","59072883","59072882","59072881","7285381","7285384","59072884","49598911","49598910","49598912","30870721","36025723","36025722","53302993","30870720","64278029","36025724","44526267","8793454","8793456","8793453","17734818","32168839","32168838","57331597","95762352","57331599","57331598","32168837","88865078","88865079","49834417","49834419","49834418","88865076","88865077","11256942","11256943","11256941","42851841","11256944","31459546","17887723","91845162","53362206","95762355","12321508","75830644","57331600","43373444","95762353","43373441","43373442","43373443","91068411","91068410","5890861","85483012","5890863","5890862","18868444","18868441","18868443","18868442","91068408","47942864","47942865","47942866","91068409","8520536","5890860","82456576","29030069","95762354","90783920","99720138","29030071","29030070","29030072","85490469","30870723","30870722","26415435","26415434","26415433","26415432","13323659","45869640","36564233","68908713","7285382","36564232","7285383","75830645","36564234","81986705","29553941","29553943","29553942","69654761","29553944","69654763","69654762","32874609","32168840","90197664","90197665","90197666","69654760","37052870","37052871","19932321","19932323","19932322","19932324","80361466","80361467","80361464","80361465","49834420","1216556","38678404","38678401","38678402","38678403","32874611","32874610","32874612","44114477","44114476","44114479","44114478","36564235","36025721","75830647","75830646","85490471","85490470","85490472","18524981","37052869","37052868"}
@ATTRIBUTE class {good,bad}
@DATA
?,8805,3,?,1050,5,30,?,3,-100.0,?,15338,1e+20,2411.993,45062,-1.0,?,8914,1e+20,1e+20,8805,?,?,202.7083,-1e+20,?,?,?,?,?,?,1.0,20.0,2291617.0,?,45062,11305,8914,0.489011,-26653.78,1,?,20.0,11305,?,?,9,?,1209.132,2e+20,18419,6895,1e+20,1,35232270.0,182,?,14625620.0,?,3849168000.0,1446707000.0,-2311514000.0,2e+20,1e+20,?,1436217.0,11305,?,"69654763",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.27,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,?,?,30362.03,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055670.0,?,1608,430,329,0.9518072,13055670.0,1,1,36.09691,430,?,?,4,?,138532.2,36687.05,597,311,2001004.0,?,3251019.0,83,?,25586.49,?,1000534.0,0.5004036,1000470.0,4138864.0,2004013.0,?,2001004.0,430,?,"29030070",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.85,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,?,?,30362.0,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.908046,13055660.0,1,1,36.09691,430,?,?,4,?,138532.2,36577.53,597,311,2001004.0,?,46181550.0,87,?,25586.49,?,1000532.0,3.382836,1000472.0,4138864.0,2004013.0,?,2001004.0,430,?,"29030070",bad
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.85,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,?,?,30362.0,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.908046,13055660.0,1,1,36.09691,430,?,?,4,?,138532.2,36577.53,597,311,2001004.0,?,46181550.0,87,?,25586.49,?,1000532.0,3.382836,1000472.0,4138864.0,2004013.0,?,2001004.0,430,?,"32874610",bad
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.85,102.0418,1608,0.0002002002,?,329,2004013.0,23638.89,202,?,?,30362.0,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.908046,13055660.0,1,1,36.09691,430,?,?,4,?,138532.2,36577.53,597,311,2001004.0,?,46181550.0,87,?,25586.49,?,1000532.0,3.382836,1000472.0,4138864.0,2004013.0,?,2001004.0,430,?,"37052868",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.55,102.0418,1608,9.657359e-09,?,329,2004013.0,23638.89,202,?,?,30362.0,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.9438202,13055660.0,1,1,36.09691,430,?,?,4,?,138532.2,36459.43,597,311,2001004.0,?,5810703.0,89,?,25586.49,?,1000533.0,2.686916,1000471.0,4138862.0,2004013.0,?,2001004.0,430,?,"69654763",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.81,102.0418,1608,9.162722e-09,?,329,2004013.0,23638.89,202,?,?,30362.03,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055670.0,?,1608,430,329,0.9166667,13055670.0,1,1,36.09691,430,?,?,4,?,138532.2,36669.68,597,311,2001004.0,?,25591400.0,84,?,25586.49,?,1000534.0,2.122143,1000470.0,4138864.0,2004013.0,?,2001004.0,430,?,"37052868",good
?,?,4,?,1,1,5,1,4,3.51005,?,?,0.0964081,59.6,48413,3.51005,?,100,5.01005,2.011981,?,38612,?,3.51005,2.01005,?,?,5.01005,55.00682,351.8217,?,3.51005,1.147373,34402.0,?,48413,9801,100,1.0,34402.0,1,2,1.147373,9801,?,?,5,0.2024456,3.952394e-13,77.79139,38612,5,4.04027,1,1.903725,57,?,16537.68,1.5,0.9409479,1.129361,3.049228,356.0958,5.01005,77.79139,3.51005,9801,120752.7,"69654763",good
?,?,4,?,1,1,5,1,4,3.510152,?,?,0.08829165,59.0,47434,3.510152,?,99,5.010152,2.012112,?,37830,?,3.510152,2.010152,?,?,5.010152,54.4478,348.2773,?,3.510152,1.147386,33711.5,?,47434,9604,99,1.0,33711.5,1,2,1.147386,9604,?,?,5,0.2024708,2.993161e-13,77.00081,37830,5,4.040637,1,1.912751,52,?,16206.0,1.5,0.9461884,1.104281,3.046592,352.5076,5.010152,77.00081,3.510152,9604,118332.5,"29030070",good
?,?,4,?,1,1,5,1,4,3.510152,?,?,0.08829165,59.0,47434,3.510152,?,99,5.010152,2.012112,?,37830,?,3.510152,2.010152,?,?,5.010152,54.4478,348.2773,?,3.510152,1.147386,33711.5,?,47434,9604,99,1.0,33711.5,1,2,1.147386,9604,?,?,5,0.2024708,2.993161e-13,77.00081,37830,5,4.040637,1,1.912751,52,?,16206.0,1.5,0.9461884,1.104281,3.046592,352.5076,5.010152,77.00081,3.510152,9604,118332.5,"37052868",bad
?,15047,12,?,?,4,153,?,12,1.0,?,172115,101949200.0,6827.318,384636,4.072221e-07,?,14782,138457900.0,87245430.0,15047,342496,?,105885.5,-320678300.0,?,?,160339200.0,477148200.0,518365100.0,?,1.0,25.59061,3135269000.0,?,384636,29610,14782,0.07692308,-3135236000.0,2,?,19.77358,29610,?,?,22,0.1095581,1172407.0,674789400.0,182911,4180,138992000.0,?,9874.285,26,?,120399000.0,160339200.0,18523280.0,?,-18519530.0,704537300.0,320678300.0,674789400.0,13.41436,29610,4.103204e+16,"29030070",good
?,12964,22,?,30,1419,64,?,22,2.65171,?,21791,17.25968,3481.943,321988,-1.001,?,10485,34.01184,17.04829,12964,305680,?,0.004758177,-32.32121,?,?,31.84641,168.5301,168.7345,?,2.65171,300.0004,67.89918,?,321988,14270,10485,0.4285714,-53.81311,1,?,300.0004,14270,?,?,31,0.05064785,0.0665275,218.0913,285927,10000,19.91189,1,1.311383,7,?,25647540.0,31.84641,2.334201,2.060188,0.318007,238.4821,32.32121,238.3375,2.65171,14270,68.96212,"37052868",good
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.68,102.0418,1608,-6.429023e-13,?,329,2004013.0,23638.89,202,?,?,30361.99,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.9368421,13055660.0,1,1,36.09691,430,?,?,4,?,138532.3,36698.58,597,311,2001004.0,?,9694526.0,95,?,25586.49,?,1000533.0,0.0452688,1000472.0,4138865.0,2004013.0,?,2001004.0,430,?,"29030070",bad
?,202,3,?,4,21,13,?,3,1000.0,?,581,23638.68,102.0418,1608,-6.429023e-13,?,329,2004013.0,23638.89,202,?,?,30361.99,-30291.55,?,?,?,?,?,?,1.0,36.09691,13055660.0,?,1608,430,329,0.9368421,13055660.0,1,1,36.09691,430,?,?,4,?,138532.3,36698.58,597,311,2001004.0,?,9694526.0,95,?,25586.49,?,1000533.0,0.0452688,1000472.0,4138865.0,2004013.0,?,2001004.0,430,?,"37052868",good
?,166,26,?,1,23,94,?,26,-425.8669,?,52886,991.513,387.4652,63830,1.0,?,2278,1404.806,995.8654,166,52806,?,1.024432,-3810.036,?,?,1928.027,3707.377,3769.504,?,40.31301,7.933329,2456.588,?,63830,2398,2278,0.3176471,-1981.789,1,?,7.615429,2398,?,?,26,0.1727088,12.60116,5242.913,8546,316,1144.227,?,97.84757,85,?,1024213.0,1905.263,233.09,5.087339,-192.7769,5287.136,3810.819,5243.023,40.31301,2398,464513.9,"29030070",good
?,2835,5,?,?,4,11,?,5,-4829.34,?,4643,206.8463,1306.082,14237,7.687944e-08,?,2481,4845.884,207.0255,2835,?,?,1.702871,-4832.432,?,?,?,?,?,?,0.1579851,13.73004,4829.341,?,14237,1485,2481,0.525,-4829.34,2,?,12.43721,2836,?,?,6,?,90.66885,4199.557,6758,4490,4829.363,?,26953.28,240,?,3720362.0,?,2414.771,0.1997902,-2414.569,6399.907,4832.432,?,0.1943514,2836,?,"69654763",good
?,7500,39,?,?,163,77,?,39,-625.9829,?,16324,1739.072,10596.47,610412,0.9122283,?,15049,2942.475,443.0221,7500,579070,?,1.120563,-2942.475,?,?,2896.957,2971.214,3184.987,?,543.8087,13.4054,17227.54,?,610412,15374,15049,0.3898305,13331.4,3,?,13.4054,15374,?,?,9,0.05134565,2.240558,3933.424,578714,8058,2365.055,?,3.497701,59,?,460354700.0,2534.108,584.8958,297.9568,-41.08709,4355.715,2942.475,4201.931,543.8087,15374,1316030.0,"37052868",good
?,4535,4,?,?,2358,13,?,4,-4.336809e-19,?,9622,2915880.0,2408.001,24809,-4.336809e-19,?,5307,2316742.0,1009066.0,4535,19435,?,0.03471868,-4568205.0,?,?,2284103.0,6145332.0,6143705.0,?,454.5347,37.32772,184.2868,?,24809,2386,5307,0.5166667,184.2868,2,1,39.37148,5308,?,?,6,0.2166149,2.515537,8688508.0,9879,7953,3015880.0,?,188.7254,240,?,14946320.0,2284103.0,621.3421,100000.0,79.19934,8689661.0,4568205.0,8688510.0,490.0896,5308,-20000880000.0,"37052868",good
?,?,6,?,3,1,12,?,6,?,?,?,6.603858,52.2381,728,?,?,108,12.0,5.512785,?,?,?,?,-11.0,?,?,?,?,?,?,?,0.30103,?,?,728,?,108,0.5083333,?,1,10,0.30103,115,?,?,6,?,?,24.28992,613,105,7.145821,1,20.27642,240,?,11854.6,?,0.4886991,0.5237368,-0.03709428,24.93993,11.0,?,?,115,?,"37052868",good
?,1801,6,?,?,76,1310,?,6,1.255928,?,5681,0.005902372,793.8216,11258,0.0003510933,?,1763,1.916559,0.02129517,1801,?,?,0.002671091,-1.001725,?,?,?,?,?,?,1.255928,99.21325,4.842688,?,11258,1813,1763,0.5789474,4.842688,2,1,99.21325,1813,?,?,7,?,0.01098667,0.01082789,3764,3127,1.255929,?,81.59196,76,?,1328154.0,?,1.127964,?,0.1279641,4.270978,1.917831,?,1.255928,1813,?,"69654763",good
?,?,1,?,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,?,?,1.011145e-10,5.31208e-12,?,?,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,?,1,?,5.456826e-11,?,?,1,3.57419e-10,1,67.28444,34,?,?,?,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,?,"37052868",good
?,5307,5,?,?,2780,15,?,5,1.253201,?,9773,45360.43,2426.774,28869,1.253201,?,4535,45363.79,632.428,5307,?,?,7.14686e-07,-45468.05,?,?,?,?,?,?,1.253201,30.24021,0.003793553,?,28869,2797,4535,0.5041667,0.002528642,2,?,30.74187,5308,?,?,6,?,4.42424e-05,59450.04,13788,8310,45361.79,?,1.185981,240,?,12689100.0,?,1.353329,1.270056,-0.008721117,59450.04,45468.05,?,1.253201,5308,?,"37052868",good
?,17602,3,?,1664,5,27,?,3,-12.5,?,23414,9.999998e+11,4781.382,76496,-0.1694915,?,17705,1e+12,108350.5,17602,?,?,335.8726,-1e+12,?,?,?,?,?,?,1.0,44.25141,7096316.0,?,76496,21128,17705,0.4916667,-62378.28,1,?,44.25141,21128,?,?,9,?,2594.778,2e+12,31954,10951,1e+12,1,411.785,240,?,60204200.0,?,200014.4,505.7521,-0.01470766,2e+12,1e+12,?,200014.4,21128,?,"29030070",good
?,1801,6,?,?,76,1310,?,6,1.252272,?,5680,0.7806267,793.8216,11257,0.0003510933,?,1763,1.904575,0.8001825,1801,?,?,0.002626867,-1.007731,?,?,?,?,?,?,1.252272,215.6511,4.76251,?,11257,1813,1763,0.5733333,4.76251,2,1,215.6511,1813,?,?,7,?,0.01084174,0.005239775,3764,3127,1.252273,?,64.03587,75,?,1328154.0,?,1.126136,?,0.1261361,4.270242,1.911873,?,1.252272,1813,?,"29030070",good
?,4535,4,?,?,2358,13,?,4,-2.168404e-19,?,9612,2930776.0,2406.895,24785,-2.168404e-19,?,5307,2328216.0,1010272.0,4535,19411,?,0.03457981,-4591224.0,?,?,2295613.0,6082066.0,6080421.0,?,455.3429,28.08675,183.5497,?,24785,2386,5307,0.525,183.5497,2,1,30.12767,5308,?,?,6,0.2168247,2.505421,8599011.0,9865,7949,3030776.0,?,178.9797,240,?,14933290.0,2295613.0,585.1058,100000.0,-26.38316,8600177.0,4591224.0,8599014.0,489.9366,5308,-20000880000.0,"69654763",good
?,864,4,?,?,224,36,?,4,2.960366,?,2118,1.369172,460.3435,5976,0.1818182,?,864,5.93199,2.230216,864,?,?,0.2582719,-1.0,?,?,?,?,?,?,2.880414,77.11953,315.0917,?,5976,1154,864,0.96,315.0917,2,1,77.11953,1220,?,?,5,?,0.2630584,0.002620166,2638,1601,2.960366,?,3.43811,50,?,475474.4,?,1.980183,?,0.980183,18.84017,5.931902,?,2.960366,1220,?,"69654763",good
?,224,6,?,?,2704,7,1,6,4.138078,?,8095,1.704495,121.0667,19093,0.08248815,?,224,4.778741,1.704715,224,?,?,0.2091018,-1.122467,?,?,4.778741,2.793654,18.01166,?,4.138078,6.438518,607.0225,?,19093,2903,224,1.0,607.0225,4,2,6.438518,2903,?,?,6,1.0,0.1870544,3.950823,8095,15,4.138078,?,18817.34,28,?,40416.07,0.5766066,2.068929,?,2.069149,18.22703,4.778741,3.950823,4.138078,2903,316.6155,"37052868",good
?,1801,6,?,?,76,1310,?,6,1.262437,?,5681,6.37176e-05,793.8216,11258,0.0003510933,?,1763,1.939259,0.02192072,1801,?,?,0.002670749,-1.006621,?,?,?,?,?,?,1.262437,236.888,4.842069,?,11258,1813,1763,0.5616438,4.842069,2,1,236.888,1813,?,?,7,?,0.01122877,0.01058657,3764,3127,1.262439,?,57.42411,73,?,1328154.0,?,1.131218,?,0.1312184,4.272138,1.943893,?,1.262437,1813,?,"29030070",good
?,1801,6,?,?,76,1310,?,6,1.262437,?,5681,6.37176e-05,793.8216,11258,0.0003510933,?,1763,1.939259,0.02192072,1801,?,?,0.002670749,-1.006621,?,?,?,?,?,?,1.262437,236.888,4.842069,?,11258,1813,1763,0.5616438,4.842069,2,1,236.888,1813,?,?,7,?,0.01122877,0.01058657,3764,3127,1.262439,?,57.42411,73,?,1328154.0,?,1.131218,?,0.1312184,4.272138,1.943893,?,1.262437,1813,?,"37052868",bad
?,1801,6,?,?,76,1310,?,6,1.431568,?,5681,0.1105544,793.8216,11258,0.0003510933,?,1763,2.432901,0.03170902,1801,?,?,0.002987297,-1.012069,?,?,?,?,?,?,1.431568,231.392,5.41597,?,11258,1813,1763,0.5272727,5.41597,2,1,231.392,1813,?,?,7,?,0.0173775,0.0129782,3764,3127,1.431576,?,10.0628,55,?,1328154.0,?,1.215784,?,0.2157839,4.314751,2.441177,?,1.431568,1813,?,"37052868",good
?,201,4,?,?,201,5,1,4,3885.032,?,80400,4213.692,80.8,201201,1747.137,?,201,4419.587,4214.692,201,?,?,1773.394,-9.0,?,?,4424.587,78511.32,406397.2,?,3885.032,2.589691,71646880.0,?,201201,40401,201,1.0,71646880.0,3,2,2.588603,40401,?,?,5,1.0,119.3001,102417.0,80400,5,4306.734,?,3978.371,49,?,22689.44,1775.707,1988.225,1136.867,1989.224,413911.5,4429.587,111031.8,3885.032,40401,1.589947e+11,"37052868",good
?,?,4,?,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,?,?,0.9569189,-123.7731,?,?,?,?,?,?,-0.0003716481,5.39564,4073.604,?,20861,4257,86,?,-4073.604,1,-2,5.39564,4257,?,?,5,?,4.501106,189.3548,16604,87,103.2956,1,2.573104,45,?,8026.667,?,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,?,"69654763",good
?,?,8,?,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,?,?,0.94053,-275.2723,?,?,?,?,?,?,-2.575951e-05,7.553177,10764.37,?,93781,11445,231,?,-10764.37,1,-2,7.550828,11445,?,?,8,?,5.200781,400.9072,82336,231,187.6805,1,2.717751,48,?,57356.62,?,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,?,"69654763",good
?,?,8,?,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,?,?,0.94053,-275.2723,?,?,?,?,?,?,-2.575951e-05,7.553177,10764.37,?,93781,11445,231,?,-10764.37,1,-2,7.550828,11445,?,?,8,?,5.200781,400.9072,82336,231,187.6805,1,2.717751,48,?,57356.62,?,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,?,"37052868",bad
?,1801,6,?,?,76,1310,?,6,1.179613,?,5681,1.026708e-06,793.8216,11258,0.002308828,?,1763,1.66481,0.01862504,1801,?,?,0.002575814,-1.000012,?,?,?,?,?,?,1.179613,98.92375,4.669951,?,11258,1813,1763,0.6049383,4.669951,2,1,98.92375,1813,?,?,7,?,0.008101894,0.006090683,3764,3127,1.179614,?,63.33827,81,?,1328154.0,?,1.089806,?,0.08980647,4.258834,1.662681,?,1.179613,1813,?,"69654763",good
?,1801,6,?,?,76,1310,?,6,1.179613,?,5681,1.026708e-06,793.8216,11258,0.002308828,?,1763,1.66481,0.01862504,1801,?,?,0.002575814,-1.000012,?,?,?,?,?,?,1.179613,98.92375,4.669951,?,11258,1813,1763,0.6049383,4.669951,2,1,98.92375,1813,?,?,7,?,0.008101894,0.006090683,3764,3127,1.179614,?,63.33827,81,?,1328154.0,?,1.089806,?,0.08980647,4.258834,1.662681,?,1.179613,1813,?,"37052868",good
?,4075,6,?,?,15,44,?,6,1.0,?,108288,1296111.0,531.1134,285215,1.0,?,1375,2097152.0,185363.9,4075,221742,?,3548.453,-1048585.0,?,?,2097156.0,6665594.0,9328656.0,?,1.0,9.976185,162409200.0,?,285215,45769,1375,0.9722222,162311600.0,2,?,13.15285,45769,?,?,9,0.2225444,30299.04,9426573.0,131158,679,2344687.0,?,7249.37,72,?,918458.7,1048604.0,524544.0,76.89863,524032.0,11465340.0,3145737.0,9426573.0,1048576.0,45769,4.259369e+13,"29030070",good
?,1801,6,?,?,76,1310,?,6,1.180017,?,5681,0.005290579,793.8216,11258,0.002308828,?,1763,1.664105,0.0186912,1801,?,?,0.002554227,-1.000307,?,?,?,?,?,?,1.180017,98.94544,4.630814,?,11258,1813,1763,0.6144578,4.630814,2,1,98.94544,1813,?,?,7,?,0.008110431,0.002780927,3764,3127,1.180017,?,88.05684,83,?,1328154.0,?,1.090008,?,0.0900083,4.25881,1.664369,?,1.180017,1813,?,"29030070",good
?,1801,6,?,?,76,1310,?,6,1.179886,?,5681,0.00631422,793.8216,11258,0.002308828,?,1763,1.663667,0.01869093,1801,?,?,0.002550565,-1.000085,?,?,?,?,?,?,1.179886,98.94544,4.624175,?,11258,1813,1763,0.6,4.624175,2,1,98.94544,1813,?,?,7,?,0.008104921,0.001987599,3764,3127,1.179886,?,95.33113,80,?,1328154.0,?,1.089943,?,0.08994301,4.258784,1.663698,?,1.179886,1813,?,"69654763",good
?,1801,6,?,?,76,1310,?,6,1.179886,?,5681,0.00631422,793.8216,11258,0.002308828,?,1763,1.663667,0.01869093,1801,?,?,0.002550565,-1.000085,?,?,?,?,?,?,1.179886,98.94544,4.624175,?,11258,1813,1763,0.6,4.624175,2,1,98.94544,1813,?,?,7,?,0.008104921,0.001987599,3764,3127,1.179886,?,95.33113,80,?,1328154.0,?,1.089943,?,0.08994301,4.258784,1.663698,?,1.179886,1813,?,"37052868",good
?,?,19,?,7,1,36,1,19,4.144759,?,?,3903.565,1903.612,106526,0.0002960158,?,5302,9984.465,6538.038,?,?,?,1035.961,-3768.416,?,?,?,?,?,?,0.002302984,54.5609,5549643.0,?,106526,5357,5302,1.0,5549643.0,1,2,54.55913,5357,?,?,15,?,1383.317,67120.64,101169,2369,6676.351,1,2.046673,29,?,16915700.0,?,1565.33,1351.787,3826.575,143196.9,10023.24,?,4102.463,5357,?,"32874610",good
?,15047,13,?,?,4,153,?,13,2.0,?,215655,95142.52,6827.318,475296,0.5,?,14782,108619.2,8832.459,15047,424696,?,3.318128,-109232.6,?,?,55260.24,111696.7,109619.7,?,1.0,17.56695,117959.4,?,475296,35550,14782,0.9642857,94071.36,2,?,17.89277,35550,?,?,26,0.10646,14.15503,127094.2,224091,4180,108309.7,?,274.3253,56,?,120399000.0,56084.18,250.4068,13159.39,202.4067,156501.3,109232.6,155024.1,452.8118,35550,-459679100.0,"29030070",good
?,4535,4,?,?,2358,13,?,4,-1.355253e-18,?,9622,2840492.0,2408.001,24809,-1.355253e-18,?,5307,2258658.0,1003044.0,4535,19435,?,0.03522057,-4451461.0,?,?,2225732.0,6128546.0,6126914.0,?,451.683,29.13269,186.9508,?,24809,2386,5307,0.5583333,186.9508,2,1,26.93115,5308,?,?,6,0.2166149,2.552099,8664763.0,9879,7953,2940492.0,?,183.8645,240,?,14946320.0,2225732.0,577.9378,100000.0,-34.05888,8665919.0,4451461.0,8664765.0,489.4915,5308,-20000870000.0,"69654763",good
?,4535,4,?,?,2358,13,?,4,-1.301043e-18,?,9622,2859814.0,2408.001,24816,-1.301043e-18,?,5307,2273545.0,1004473.0,4535,19442,?,0.03492193,-4481360.0,?,?,2240681.0,6121530.0,6119896.0,?,456.1134,28.62337,185.3656,?,24816,2386,5307,0.55,185.3656,2,1,26.90774,5308,?,?,6,0.2165538,2.530344,8654838.0,9886,7953,2959814.0,?,178.5168,240,?,14946320.0,2240681.0,602.788,100000.0,-11.98557,8655996.0,4481360.0,8654840.0,492.5105,5308,-20000880000.0,"69654763",good
?,5307,5,?,?,2780,15,?,5,-45.41011,?,9768,68545.3,2427.857,28848,-1.684667e-07,?,4535,52685.83,23383.27,5307,23446,?,2.674915e-05,-103835.5,?,?,51917.76,191592.0,191592.0,?,45.40747,28.91176,0.1419845,?,28848,2797,4535,0.5,0.09533216,2,?,26.91073,5308,?,?,6,0.1872573,0.001659625,270951.6,13772,8312,68590.38,?,1.174209,240,?,12701950.0,51917.76,44.96718,41.03671,0.1132762,270952.0,103835.5,270952.0,45.40747,5308,4907.065,"29030070",good
?,4535,4,?,?,2358,13,?,4,-1.517883e-18,?,9622,2854849.0,2408.001,24809,-1.517883e-18,?,5307,2269721.0,1004030.0,4535,19435,?,0.03477523,-4473697.0,?,?,2236850.0,6116215.0,6114580.0,?,451.3334,29.22453,184.5869,?,24809,2386,5307,0.4916667,184.5869,2,1,26.68838,5308,?,?,6,0.2166149,2.519657,8647319.0,9879,7953,2954849.0,?,180.7401,240,?,14946320.0,2236850.0,729.0288,100000.0,178.1283,8648478.0,4473697.0,8647321.0,489.1295,5308,-20000880000.0,"69654763",good
