avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time,Time Difference,Comparison,SpeedUp
1766.2,34.00327,115.0295,1,115.0295,2.234751,36564232,lhr07,0.00032902,bad,bad,0.000225,46.23,46.23 % more time of default solver time,0.6838490061394443
793.8216,1.644563,98.94544,2,98.94544,101.9363,11256941,adder_dcop_67,0.00057268,bad,bad,0.000351,63.16,63.16 % more time of default solver time,0.6129077320667738
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_11,7.89E-05,bad,bad,0.000106,-25.57,-25.57 % less time of default solver time,1.3434727503168569
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_10,9.99E-05,bad,bad,0.000108,-7.5,-7.5 % less time of default solver time,1.081081081081081
1295.338,62073.03,13.73004,2,9.192277,7.882301,36025721,extr1b_A_13,0.0001049,bad,bad,0.000095,10.42,10.42 % more time of default solver time,0.905624404194471
2426.756,45584.64,29.17576,2,27.64187,1.15578,29030070,hydr1c_A_72,0.00040126,bad,bad,0.000277,44.86,44.86 % more time of default solver time,0.6903254747545232
2344.653,572.4558,8.38811,2,8.089644,32.02051,32168839,jan99jac120sc,0.53986,bad,bad,0.53986,0.0,0.0 % less time of default solver time,1.0
66.22222,36.94624,1.039372,4,1.047308,8671.071,7285382,t2d_q4_A_10,0.0070586,bad,bad,0.006607,6.84,6.84 % more time of default solver time,0.9360213073413991
66.22222,36.94624,1.039372,4,1.047308,8671.071,7285382,t2d_q9_A_10,0.0070455,bad,bad,0.00656,7.4,7.4 % more time of default solver time,0.931090767156341
26578.7,120696,18.97533,1,17.60487,225.3689,90783920,c-56,1.79769313486e+308,bad,bad,0.000701,inf,inf % more time of default solver time,3.89944193704e-312
677.0249,1,1.777991,3,1.777991,10.34839,19932321,cage9,0.0038352,bad,bad,0.00041,835.41,835.41 % more time of default solver time,0.10690446391322486
267.613,2815.21,15.2769,4,15.2769,4749346,36025721,flowmeter5,0.0037141,bad,bad,0.018538,-79.96,-79.96 % less time of default solver time,4.9912495624781235
6827.318,108627.7,17.6835,2,17.72205,57.76688,36564232,g7jac080sc,0.63459,bad,bad,5.3656,-88.17,-88.17 % less time of default solver time,8.455223057407144
66.22222,33713.19,1.208104,4,1.349296,1.297916,32168839,t2d_q4_A_21,0.0065942,bad,bad,0.006594,0.0,0.0 % less time of default solver time,0.9999696703163387
215.1551,18.88889,29.22794,9,29.22794,34065.1,19932321,cavity16,0.027277,bad,bad,0.63559,-95.71,-95.71 % less time of default solver time,23.301316127140083
2406.893,2269721,29.17585,2,26.63972,180.7404,81986705,hydr1c_A_71,1.79769313486e+308,bad,bad,0.00021,inf,inf % more time of default solver time,1.168163775717e-312
1295.488,62076.88,14.43918,2,9.970199,7.141145,19932321,extr1b_A_44,8.51E-05,bad,bad,0.000187,-54.49,-54.49 % less time of default solver time,2.197414806110458
66.22222,1860.857,1.04785,4,1.071613,72394.64,37052868,t2d_q4_A_28,1.5512,bad,bad,0.006413,24088.37,24088.37 % more time of default solver time,0.004134218669417226
69.28571,17593.46,27.07343,1,27.07248,50383.9,45869639,cz1268,0.02001,bad,bad,0.012165,64.49,64.49 % more time of default solver time,0.6079460269865068
16272.73,265860.7,17.52817,1,16.55665,2801.486,36025721,c-50,0.00045991,bad,bad,0.000557,-17.43,-17.43 % less time of default solver time,1.211106520841034
66.22222,1864.36,1.267202,4,1.427216,283224.2,81986705,t2d_q4_A_02,1.79769313486e+308,bad,bad,0.006557,inf,inf % more time of default solver time,3.647452322563e-311
793.8216,1.916559,99.21325,2,99.21325,81.59196,36025721,adder_dcop_18,0.00011897,good,bad,0.000089,33.67,33.67 % more time of default solver time,0.7480877532150962
66.22222,13183.61,1.041706,4,1.258433,117309.8,32168839,t2d_q4_A_34,0.0062268,bad,bad,0.006227,-0.0,-0.0 % less time of default solver time,1.0000321192265689
66.22222,13183.61,1.041706,4,1.258433,117309.8,32168839,t2d_q9_A_34,0.0062463,bad,bad,0.006246,0.0,0.0 % less time of default solver time,0.9999519715671678
66.22222,36.94624,1.039372,4,1.047308,8671.071,69654763,t2d_q4_A_10,0.0068171,bad,bad,0.006607,3.18,3.18 % more time of default solver time,0.969180443297003
66.22222,36.94624,1.039372,4,1.047308,8671.071,69654763,t2d_q9_A_10,0.0069075,bad,bad,0.00656,5.3,5.3 % more time of default solver time,0.9496923633731452
964.4461,13573.88,16.30513,2,17.01146,60.48911,69654763,g7jac010sc,2.144,bad,bad,0.00226,94767.26,94767.26 % more time of default solver time,0.0010541044776119402
26578.7,120696,18.97533,1,17.60487,225.3689,69654763,c-56,0.0010779,bad,bad,0.000701,53.77,53.77 % more time of default solver time,0.6503386213934503
59.6,5.01005,1.147373,1,1.147373,1.903725,19932321,fv2,0.00032282,bad,bad,0.000246,31.23,31.23 % more time of default solver time,0.7620345703488013
2407.734,2338560,29.61358,2,27.08637,287.0041,36025721,hydr1c_A_49,0.00022101,bad,bad,0.000184,20.11,20.11 % more time of default solver time,0.8325415139586444
157.7643,18.9037,18.3318,9,18.3318,20069.32,32168839,cavity10,0.11613,bad,bad,0.11613,0.0,0.0 % less time of default solver time,1.0
3298.002,19187.95,8,1,9.098086,489.0298,32168839,c-27,9.51E-05,bad,bad,0.000095,0.11,0.11 % more time of default solver time,0.9989484752891694
66.22222,5.333333,1.034632,4,1.034632,2208.528,81986705,t2d_q4_A_01,1.79769313486e+308,bad,bad,0.00648,inf,inf % more time of default solver time,3.6046196507865e-311
28344.85,1389.099,13.59389,3,13.59389,3.658075,69654763,TSOPF_RS_b39_c19,0.0031328,bad,bad,0.001744,79.63,79.63 % more time of default solver time,0.5566905005107253
2408.001,2316742,37.32772,2,39.37148,188.7254,81986705,hydr1c_A_14,1.79769313486e+308,bad,bad,0.000206,inf,inf % more time of default solver time,1.145913037133e-312
124.9746,5260.175,23.49056,1,23.49056,1.59468,32168839,s3rmq4m1,0.00040174,bad,bad,0.000402,-0.06,-0.06 % less time of default solver time,1.0006471847463534
16291.27,8141.743,11,5,11,173.3017,90783920,viscoplastic2_C_5,1.79769313486e+308,bad,bad,0.17968,inf,inf % more time of default solver time,9.9950317724272e-310
6827.318,108674,17.41085,2,17.72205,193.9769,36025721,g7jac100sc,0.012213,bad,bad,7.179,-99.83,-99.83 % less time of default solver time,587.816261360845
2427.511,66035.28,30.66095,2,28.79542,1.293485,36025721,hydr1c_A_57,0.00024605,bad,bad,0.000204,20.61,20.61 % more time of default solver time,0.8290997764681975
157.7643,62.81284,18.42593,1,18.4186,33.32586,69654763,cavity15,0.011749,bad,bad,1.0658,-98.9,-98.9 % less time of default solver time,90.71410332794281
1303.823,5.214336,15,2,15,67641.69,7285382,circuit_1,0.00021386,bad,bad,0.000563,-62.01,-62.01 % less time of default solver time,2.632563359206958
7482.938,8.59932,19.86382,1,19.86382,3.418892,7285382,Dubcova1,0.00049567,bad,bad,0.000939,-47.21,-47.21 % less time of default solver time,1.8944055520810215
2426.757,45361.07,27.64377,2,26.92431,1.116794,37052868,hydr1c_A_19,0.00029802,bad,bad,0.00025,19.21,19.21 % more time of default solver time,0.8388698745050668
2406.948,2413750,29.77364,2,27.25337,180.7405,81986705,hydr1c_A_75,1.79769313486e+308,bad,bad,0.000209,inf,inf % more time of default solver time,1.16260109107e-312
153.7477,328.0009,4.723987,1,4.78357,1282.281,29030070,wathen120,4.3522,bad,bad,0.000884,492230.32,492230.32 % more time of default solver time,0.0002031156656403658
2408.001,2291018,29.40123,2,26.86676,180.7146,81986705,hydr1c_A_52,1.79769313486e+308,bad,bad,0.0002,inf,inf % more time of default solver time,1.112536929256e-312
1913.373,6743057000,27.93371,1,27.42213,1173.671,19932321,gyro,0.0058532,bad,bad,0.001858,215.03,215.03 % more time of default solver time,0.31743319893391647
1303.823,5.214336,15,2,15,67641.69,81986705,circuit_1,1.79769313486e+308,bad,bad,0.000563,inf,inf % more time of default solver time,3.13179145585e-312
4550.602,18710.87,8,1,9.653214,6.244176,36564232,c-35,0.00021505,bad,bad,0.000128,68.01,68.01 % more time of default solver time,0.5952104161822832
4480.759,929504400,7.426279,2,5.294551,1.709329,81986705,fd18,1.79769313486e+308,bad,bad,0.000313,inf,inf % more time of default solver time,1.741120294283e-312
10358.63,1389.099,13.59389,3,13.59389,3.67316,36025721,TSOPF_RS_b39_c7,0.0014589,bad,bad,0.000337,332.91,332.91 % more time of default solver time,0.23099595585715266
4245.215,40,1.146128,1,1.146128,10,36025721,nopoly,0.00022197,bad,bad,0.000228,-2.64,-2.64 % less time of default solver time,1.0271658332207056
32167.9,42523.32,18.38216,1,16.85768,7.007406,69654763,c-60,0.00099397,bad,bad,0.000652,52.45,52.45 % more time of default solver time,0.6559554111291085
66.22222,1743.923,0.964094,4,1.071613,55273.51,29030070,t2d_q9_A_27,1.5578,bad,bad,0.006326,24525.36,24525.36 % more time of default solver time,0.004060855051996405
66.22222,1743.923,0.964094,4,1.071613,55273.51,29030070,t2d_q4_A_27,1.5554,bad,bad,0.006475,23921.62,23921.62 % more time of default solver time,0.0041629162916291635
6005.228,2,4,1,4,3.29894,36564232,poli3,0.0018513,bad,bad,0.00148,25.09,25.09 % more time of default solver time,0.7994382325933128
6827.318,62951460,24.8499,2,19.77358,49955.62,32168837,g7jac060,0.0079987,bad,bad,2.7435,-99.71,-99.71 % less time of default solver time,342.9932364009152
43.2426,416,2.31597,2,2.318063,1445220,37052868,cell2,0.67192,bad,bad,0.70276,-4.39,-4.39 % less time of default solver time,1.0458983212287178
66.22222,1749.823,0.964094,4,1.071613,55436.77,7285382,t2d_q4_A_26,0.0079801,bad,bad,0.00643,24.11,24.11 % more time of default solver time,0.805754313855716
4273.444,34.01184,319.1313,1,319.1317,1.073752,29030070,lhr17c,0.001054,bad,bad,0.001003,5.08,5.08 % more time of default solver time,0.9516129032258064
215.1551,36.81352,18.46949,1,18.46949,74.07946,81986705,cavity23,1.79769313486e+308,bad,bad,1.0435,inf,inf % more time of default solver time,5.80466142838814e-309
2408.001,2316819,30.06439,2,27.71961,183.7612,36025721,hydr1c_A_55,0.00020194,bad,bad,0.000187,7.99,7.99 % more time of default solver time,0.9260176289987124
66.22222,13314.43,1.051774,4,1.258432,145013.8,81986705,t2d_q9_A_37,1.79769313486e+308,bad,bad,0.006268,inf,inf % more time of default solver time,3.4866907362854e-311
66.22222,256.8144,1.108804,4,1.260433,47453.52,37052868,t2d_q9_A_04,1.5489,bad,bad,0.006501,23725.57,23725.57 % more time of default solver time,0.004197172186713151
1295.488,62073.03,13.73004,2,9.192277,7.165538,69654763,extr1b_A_15,8.92E-05,bad,bad,0.000181,-50.72,-50.72 % less time of default solver time,2.0291479820627805
1295.488,62073.03,13.73004,2,9.192277,7.165538,69654763,extr1b_A_16,9.20E-05,bad,bad,0.000189,-51.32,-51.32 % less time of default solver time,2.0543478260869565
11243.25,2096.167,8,1,10.04766,418732.3,69654763,c-46,0.00044203,bad,bad,0.000266,66.18,66.18 % more time of default solver time,0.6017691106938443
2408.001,2291018,29.40123,2,26.86676,180.7146,19932321,hydr1c_A_52,0.00030208,bad,bad,0.0002,51.04,51.04 % more time of default solver time,0.6620762711864407
66.22222,760.8224,1.032237,4,1.140008,65554.59,37052868,t2d_q4_A_14,1.5505,bad,bad,0.006471,23860.75,23860.75 % more time of default solver time,0.00417349242179942
66.22222,760.8224,1.032237,4,1.140008,65554.59,37052868,t2d_q9_A_14,1.5472,bad,bad,0.006338,24311.49,24311.49 % more time of default solver time,0.004096432264736298
531.1134,2097152,9.976185,2,13.15285,6584.382,32168839,mark3jac060sc,4.8512,bad,bad,4.8512,0.0,0.0 % less time of default solver time,1.0
8.393939,14331850,27.09879,1,25.93517,8.125526,36564232,DK01R,0.00048375,bad,bad,0.000455,6.32,6.32 % more time of default solver time,0.9405684754521964
124.9746,528795.3,19.8144,1,19.59884,33026.31,36564232,s1rmq4m1,0.00058794,bad,bad,0.000527,11.56,11.56 % more time of default solver time,0.8963499676837773
793.8216,1.659115,98.94544,2,98.94544,102.3002,45869639,adder_dcop_51,0.01935,bad,bad,0.000918,2007.84,2007.84 % more time of default solver time,0.04744186046511628
4194.208,5034204,4.009345,1,3.562318,3.730979,29030070,vt2010,0.00082183,bad,bad,0.000436,88.49,88.49 % more time of default solver time,0.5305233442439434
2408.11,2306860,28.74852,2,26.21601,183.7328,36564232,hydr1c_A_41,0.00027227,bad,bad,0.000186,46.38,46.38 % more time of default solver time,0.6831454071326256
16291.27,81.4602,9,5,9,173.334,32168837,viscoplastic2_C_3,0.017124,bad,bad,0.13963,-87.74,-87.74 % less time of default solver time,8.154052791403878
66.22222,12789.05,1.122296,4,1.252157,1.503853,37052868,t2d_q9_A_22,1.5504,bad,bad,0.006344,24338.84,24338.84 % more time of default solver time,0.004091847265221878
66.22222,12789.05,1.122296,4,1.252157,1.503853,37052868,t2d_q4_A_22,1.546,bad,bad,0.006444,23891.31,23891.31 % more time of default solver time,0.004168175937904269
3137.309,366869700,7.027274,2,4.933308,1.230537,81986705,fd15,1.79769313486e+308,bad,bad,0.000234,inf,inf % more time of default solver time,1.30166820723e-312
26578.7,120696,18.97533,1,17.60487,225.3689,81986705,c-56,1.79769313486e+308,bad,bad,0.000701,inf,inf % more time of default solver time,3.89944193704e-312
793.8216,1.664156,98.94544,2,98.94544,86.5411,69654763,adder_dcop_32,0.0002687,bad,bad,0.000504,-46.69,-46.69 % less time of default solver time,1.8756978042426495
1295.338,62077.62,14.42482,2,9.989455,8.132567,19932321,extr1b_A_35,7.89E-05,bad,bad,0.000181,-56.41,-56.41 % less time of default solver time,2.2940430925221804
1068.327,1394711,9.490537,56,7.745396,1335.685,69654763,heart3,0.068273,bad,bad,8.4108,-99.19,-99.19 % less time of default solver time,123.19364902670162
531.1134,2097152,9.976185,2,13.15285,5499.409,36564232,mark3jac040sc,0.0078511,bad,bad,0.79703,-99.01,-99.01 % less time of default solver time,101.51825858796857
1295.338,62078.17,14.40508,2,10.00717,8.03372,36025721,extr1b_A_30,7.89E-05,bad,bad,0.000113,-30.18,-30.18 % less time of default solver time,1.432192648922687
66.22222,84152.5,1.096194,4,1.393384,179235.1,37052868,t2d_q9_A_45,1.549,bad,bad,0.006003,25703.76,25703.76 % more time of default solver time,0.0038754034861200773
125.9652,84355.69,53.78986,1,54.09089,1.476556,29030070,s2rmt3m1,1.6174,bad,bad,0.000464,348477.59,348477.59 % more time of default solver time,0.0002868801780635588
793.8216,1.659115,98.94544,2,98.94544,102.3002,29030070,adder_dcop_51,0.00034904,bad,bad,0.000918,-61.98,-61.98 % less time of default solver time,2.6300710520284207
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_11,7.99E-05,bad,bad,0.000106,-24.62,-24.62 % less time of default solver time,1.3266583229036295
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_10,0.000103,bad,bad,0.000108,-4.63,-4.63 % less time of default solver time,1.0485436893203883
1295.338,62073.03,13.73004,2,9.192277,7.882301,19932321,extr1b_A_13,7.80E-05,bad,bad,0.000095,-17.89,-17.89 % less time of default solver time,1.217948717948718
7028.901,47878.38,17.95576,1,16.55665,6394431,36564232,c-41,0.00032091,bad,bad,0.000234,37.14,37.14 % more time of default solver time,0.7291764045994205
1295.615,62073.03,13.73004,2,9.192277,7.165538,69654763,extr1b_A_12,7.10E-05,bad,bad,0.000181,-60.77,-60.77 % less time of default solver time,2.5492957746478875
1295.615,62073.03,13.73004,2,9.192277,7.165538,69654763,extr1b_A_08,8.80E-05,bad,bad,0.00018,-51.11,-51.11 % less time of default solver time,2.045454545454546
1295.615,62073.03,13.73004,2,9.192277,7.165538,69654763,extr1b_A_09,7.20E-05,bad,bad,0.000181,-60.22,-60.22 % less time of default solver time,2.513888888888889
2426.757,45361.07,27.64377,2,26.92431,1.116794,81986705,hydr1c_A_19,1.79769313486e+308,bad,bad,0.00025,inf,inf % more time of default solver time,1.39067116157e-312
2427.571,45364.64,31.51135,2,29.87791,1.291673,36564232,hydr1c_A_16,0.00041604,bad,bad,0.000224,85.73,85.73 % more time of default solver time,0.5384097682915104
215.1551,24.05054,18.47161,1,18.47161,37477.45,36564232,cavity19,0.074472,bad,bad,0.59992,-87.59,-87.59 % less time of default solver time,8.055645074658933
22.85714,191.6127,4.150981,2,4.079623,1156.363,36025721,shyy41,0.40601,bad,bad,0.000059,688052.54,688052.54 % more time of default solver time,0.00014531661781729514
2427.003,45711.66,29.76966,2,28.43969,1.21084,69654763,hydr1c_A_76,0.00023198,good,bad,0.000341,-31.97,-31.97 % less time of default solver time,1.4699543064057246
215.1551,44.55077,18.46773,1,18.46773,55.48681,81986705,cavity25,1.79769313486e+308,bad,bad,1.4848,inf,inf % more time of default solver time,8.259474162789373e-309
66.22222,1860.857,1.04785,4,1.071613,72393.59,36564232,t2d_q9_A_28,0.0084338,bad,bad,0.006336,33.11,33.11 % more time of default solver time,0.751262775972871
1295.211,62079.12,14.31667,2,9.977814,7.961173,32168839,extr1b_A_18,9.42E-05,bad,bad,0.000094,0.21,0.21 % more time of default solver time,0.9978768577494692
66.22222,12143.3,1.041705,4,1.258433,108814.6,36564232,t2d_q4_A_35,0.0082412,bad,bad,0.00625,31.86,31.86 % more time of default solver time,0.7583847012570984
157.7643,62.81284,18.42593,1,18.4186,33.32586,36025721,cavity15,0.0067377,bad,bad,1.0658,-99.37,-99.37 % less time of default solver time,158.18454368701487
124.9746,5260.175,23.49056,1,23.49056,1.59468,19932321,s3rmq4m1,0.00077987,bad,bad,0.000402,94.0,94.0 % more time of default solver time,0.5154705271391385
531.1134,12208740,21.60955,2,18.71334,1.977884,32168839,mark3jac100,8.3513,bad,bad,8.3513,0.0,0.0 % less time of default solver time,1.0
2614.427,2111.702,8,1,9.262202,3.043978,90783920,c-25,1.79769313486e+308,bad,bad,0.000121,inf,inf % more time of default solver time,6.730848422e-313
66.22222,1743.923,0.964094,4,1.071613,55273.51,7285382,t2d_q9_A_27,0.0080156,bad,bad,0.006326,26.71,26.71 % more time of default solver time,0.7892110384749739
66.22222,1743.923,0.964094,4,1.071613,55273.51,7285382,t2d_q4_A_27,0.008038,bad,bad,0.006475,24.14,24.14 % more time of default solver time,0.8055486439412789
66.22222,5.333333,1.034632,4,1.034632,2145.693,81986705,t2d_q9,1.79769313486e+308,bad,bad,0.00655,inf,inf % more time of default solver time,3.6435584433104e-311
66.22222,5.333333,1.034632,4,1.034632,2145.693,81986705,t2d_q4,1.79769313486e+308,bad,bad,0.006496,inf,inf % more time of default solver time,3.6135199462203e-311
