@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1-9,12-13,15-22,24-29,31,33-38,40,42-53'

@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute n-nonzero-diags numeric
@attribute kappa numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,80361467,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,7285384,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,59072884,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,36025721,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,38678404,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,85483012,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,30870721,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,30870720,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,18868442,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,36564233,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,36564232,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,75830644,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,13323659,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,75830646,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,32168839,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,95762354,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,85490472,bad
2154.625,61166,49.42937,6.153075,7,6.15286,7251,71.7098,32168837,good
114.6018,2458,8.8135,3.045757,1,3.045757,226,2.537062,44526267,bad
114.6018,2458,8.8135,3.045757,1,3.045757,226,2.537062,57331599,good
114.6018,2458,8.8135,3.045757,1,3.045757,226,2.537062,57331600,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,89565283,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,47942866,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,47942867,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,11256941,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,29553943,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,17887723,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,69654763,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,57331600,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,80361466,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,80361467,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,80361465,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,36025721,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,38678404,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,38678401,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,30870720,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,18868442,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,36564233,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,36564232,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,75830644,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,13323659,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,75830646,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,85490471,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,57331599,good
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,85490472,bad
5351.19,54089,85.39954,12.90875,3,12.90875,3645,646.577,32168837,bad
6645.678,79721,0.000079,8.240137,1,8.240137,9234,7.514873,89565283,good
2384.389,446500,28.84677,12.3596,1,12.3596,4768,3.272459,89565283,bad
22.24719,96805,0.049873,10.6467,1,10.6467,89,1.535624,89565283,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,89565283,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,44114478,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,49834417,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,49834418,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,11256941,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,29553943,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,80361465,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,95762355,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,89269803,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,89269801,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,37052871,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,89269804,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,80361466,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,80361467,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,7285384,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,59072884,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,26415434,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,64278029,bad
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,85483012,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,38678401,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,31459546,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,30870721,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,30870720,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,36564233,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,36564232,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,75830644,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,13323659,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,75830646,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,32168839,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,95762354,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,57331599,good
523.7042,9369,386364.5,6.976348,2,7.219457,1484,210.5943,37052869,good
66.22222,87025,13314.43,1.051774,4,1.258432,9,145013.8,89565283,bad
66.22222,87025,13314.43,1.051774,4,1.258432,9,145013.8,11256941,bad
66.22222,87025,13314.43,1.051774,4,1.258432,9,145013.8,36564235,bad
66.22222,87025,13314.43,1.051774,4,1.258432,9,145013.8,37052871,bad
66.22222,87025,13314.43,1.051774,4,1.258432,9,145013.8,38678402,bad
325.2181,9831,1798.649,3.762501,1,4.056989,509,86757.4,29553943,good
325.2181,9831,1798.649,3.762501,1,4.056989,509,86757.4,80361466,good
258.2172,3504,382221.5,6.976348,2,7.131486,594,4.202432,57331599,good
258.2172,3504,382221.5,6.976348,2,7.131486,594,4.202432,26415434,bad
258.2172,3504,382221.5,6.976348,2,7.131486,594,4.202432,64278029,bad
258.2172,3504,382221.5,6.976348,2,7.131486,594,4.202432,59072884,bad
258.2172,3504,382221.5,6.976348,2,7.131486,594,4.202432,44114478,good
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,59072882,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,89565283,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,85490472,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,36564232,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,36564234,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,37052871,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,29553943,good
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,49598909,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,29553944,good
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,68908713,bad
28475.76,221515,84608.88,19.83686,1,18.2338,18276,11026330,38678403,good
26578.7,208405,120696,18.97533,1,17.60487,16634,225.3689,89565283,bad
26578.7,208405,120696,18.97533,1,17.60487,16634,225.3689,49598909,bad
23666.59,211743,182553400,30.76654,1,30.3247,15211,240024400000,89565283,bad
23666.59,211743,182553400,30.76654,1,30.3247,15211,240024400000,49598909,bad
22713.02,201224,5362.887,27.4413,1,27.33239,14655,145.5021,89565283,bad
22713.02,201224,5362.887,27.4413,1,27.33239,14655,145.5021,49598909,bad
17562.99,113332,1.943462E15,18.08109,1,16.85768,12471,1.792327E16,89565283,bad
17562.99,113332,1.943462E15,18.08109,1,16.85768,12471,1.792327E16,49598909,bad
17111.48,113123,5304.473,19.62762,1,16.55665,11994,536241000000,89565283,bad
17111.48,113123,5304.473,19.62762,1,16.55665,11994,536241000000,49598909,bad
16272.73,108013,265860.7,17.52817,1,16.55665,11346,2801.486,89565283,bad
16272.73,108013,265860.7,17.52817,1,16.55665,11346,2801.486,45869640,good
16272.73,108013,265860.7,17.52817,1,16.55665,11346,2801.486,49598909,bad
1295.488,11886,62077.56,14.42637,2,9.987241,4290,7.173147,89565283,bad
1295.615,11887,100001,14.42637,2,9.987241,4291,7.182499,89565283,bad
1306.463,14238,4838.556,14.40508,2,13.557,4492,56734.14,89565283,good
1306.463,14238,4838.556,14.40508,2,13.557,4492,56734.14,30870720,bad
1306.463,14238,4838.556,14.40508,2,13.557,4492,56734.14,91068410,good
1295.338,11887,62078.17,14.40508,2,10.00717,4290,8.03372,89565283,bad
1295.211,11886,62078.13,14.40689,2,10.00628,4289,8.046191,89565283,bad
1295.211,11886,62078.13,14.40689,2,10.00628,4289,8.046191,68908713,good
1295.211,11886,62078.13,14.40689,2,10.00628,4289,8.046191,47942865,good
1295.211,11886,62078.13,14.40689,2,10.00628,4289,8.046191,47942866,good
1295.615,11887,62078.13,14.40689,2,10.00628,4291,7.131647,89565283,bad
1295.338,11887,62077.62,14.42482,2,9.989455,4290,8.132567,89565283,bad
1306.423,14237,4841.575,14.40689,2,13.4073,4491,42993.7,89565283,good
1306.463,14238,4841.603,14.42482,2,13.38897,4492,42863.94,89565283,good
1295.338,11887,62077.62,14.42482,2,9.989455,4290,8.132564,89565283,bad
4273.444,399500,34.01084,319.1313,1,319.1313,11913,1.07371,90783920,good
4273.444,399500,34.01084,319.1313,1,319.1313,11913,1.07371,91068411,bad
4273.444,399500,34.01084,319.1313,1,319.1313,11913,1.07371,44114476,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,90783920,good
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,59072882,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,59072881,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,5890862,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,26415433,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,53362206,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,32874609,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,91068411,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,91068410,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,90197664,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,89565283,good
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,1216556,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,8520536,good
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,64278029,good
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,5890863,bad
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,57331598,good
2619.653,243167,34.01084,112.549,1,112.549,7946,1.355782,44114476,bad
2.5,49980,4.415464E13,5.300943,1,5.300943,6,?,89565283,bad
102.0418,1608,2004013,36.09691,1,36.09691,311,7329259,89565283,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,90783920,good
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,59072882,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,59072881,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,44114476,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,32874609,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,91068411,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,90197664,bad
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,89565283,good
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,8520536,good
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,64278029,good
2718.835,244606,34.01084,205.3392,1,205.3392,8201,1.232031,17887723,good
4387.688,990254,758857600,10.74783,2,6.742047,10828,1.970566,32874610,bad
4387.688,990254,758857600,10.74783,2,6.742047,10828,1.970566,89565283,bad
2001.442,302486,106752800,9.833284,2,5.777977,5062,2.713555,89565283,bad
5621.066,36710,8742.118,8,1,9.681241,3601,2258318,89565283,bad
5621.066,36710,8742.118,8,1,9.681241,3601,2258318,49598909,bad
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,80361466,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,80361465,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,36564233,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,36564232,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,75830644,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,13323659,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,75830646,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,38678404,good
170.5833,21953,17389,4.240225,1,4.240275,12,8691.83,29553943,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,89565283,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,49834419,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,49834418,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,75830647,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,8793454,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,17887723,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,49598909,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,91036839,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,53362206,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,32874609,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,18524981,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,89269804,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,19932324,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,59072882,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,59072881,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,80361466,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,80361464,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,80361465,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,49834420,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,29030070,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,91068410,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,1216556,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,64278029,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,85483012,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,5890863,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,5890862,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,38678401,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,30870722,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,30870721,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,30870720,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,26415433,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,44114476,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,36564232,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,75830644,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,13323659,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,75830646,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,95762355,good
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,57331598,bad
3080.034,580058,300497000,10.31838,2,6.291495,7675,2.826389,68908713,bad
114.6486,3762,21719120,11.14814,9,10.07538,111,28224320,29553943,good
114.6486,3762,21719120,11.14814,9,10.07538,111,28224320,80361466,good
43,20861,124.7753,5.39564,1,5.39564,87,2.573104,29553943,good
43,20861,124.7753,5.39564,1,5.39564,87,2.573104,80361466,good
66.22222,87025,132173.3,1.096194,4,1.393387,9,1.233862,89565283,bad
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,80361466,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,80361467,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,80361465,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,47942867,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,36564233,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,36564232,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,75830644,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,13323659,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,75830646,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,38678404,good
51.1,2489,1987,3.296446,1,3.298198,10,993.4877,29553943,good
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,89565283,good
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,36564232,bad
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,36564234,bad
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,29553943,good
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,85490472,bad
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,29553944,good
38.92994,3182,1181.675,29.50364,1,29.50364,157,3155.546,38678403,good
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,49834420,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,49834417,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,45869638,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,45869637,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,88865077,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,36025722,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,29553941,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,91845162,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,49834419,bad
17492.32,166453,4.00089,3.210354,3,3.210354,2173,182.3608,19932324,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,88865078,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,89565283,good
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,47942864,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,47942865,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,47942866,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,49834419,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,49834418,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,75830647,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,29553941,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,29553942,good
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,91036839,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,53362206,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,32874609,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,45869637,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,18524981,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,80361465,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,12321508,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,37052870,good
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,89269804,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,43373443,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,59072882,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,80361466,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,80361464,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,30870722,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,91068410,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,1216556,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,64278029,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,26415433,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,5890863,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,5890862,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,38678401,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,17734818,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,30870721,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,30870720,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,18868441,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,44114476,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,36564232,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,75830644,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,13323659,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,75830646,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,95762355,good
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,57331598,good
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,32168837,bad
1711.529,38692,949602.7,10.7586,2,10.7586,2929,237587.1,68908713,bad
2407.643,24786,2318570,28.0523,2,26.14339,7949,202.0765,89565283,bad
2408.001,24779,2331432,27.59381,2,26.44863,7953,177.9206,89565283,bad
2407.734,24809,2331432,27.58426,2,27.18556,7952,293.2835,89565283,bad
2407.734,24809,2331432,27.58426,2,27.18556,7952,293.2835,68908713,good
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,17734818,good
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,30870721,good
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,5890862,bad
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,26415433,bad
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,44114476,bad
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,30870722,good
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,29030070,good
2408.11,24774,2306860,28.74852,2,26.21601,7949,183.7328,36564232,good
