% Generated on 2015-06-01 17:06:35,  dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py, Command: "../scripts/anamod2arff.py -f ../anamod-features -p ../timing/bgq -n solvers_anamod -t"
lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, class
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.7565323,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.7699775,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.6601748,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.06246756,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,40.28614,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,159.9278,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.05782902,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,107.2458,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,141.5842,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.05334729,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.06288429,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,1.519343,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,2.820506,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,5.582897,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.3662423,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.2012594,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.2353416,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.08040765,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,3.600714,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,3.606719,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,3.600799,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,31.94512,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.01125358,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,81.61476,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.01511803,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.01058661,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.01151938,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.3798766,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.8228286,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.8242685,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.831887,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,33.61963,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.7144618,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,42.05602,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.06634037,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.7580962,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,1.185347,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.2535562,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.2522669,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.4580092,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,37.14992,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,1.127659,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,51.5891,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,44.14573,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.3580604,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.01157251,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.0127994,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.4973057,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,2.010034,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.9455869,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.9483078,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.9530931,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,2.630952,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,12.51882,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.5740753,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.3925105,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.2900204,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,44.3689,bad
?,257,72,17,14,29,?,13,-1.000739,?,19539,2.431743,89.06944,42211,-0.7071068,?,254,3.232785,2.435408,257,42211,?,0.5615694,-6.351243,?,?,19612,?,-0.7071068,25.08429,1718.402,?,3060,254,0.1333333,-1718.402,1,-2,25.08429,3060,?,11,0.2777433,36.95987,1,473.4939,2.606434,?,20696.07,15,0.8714576,0.7406906,-0.8638684,55.31727,6.351243,?,-0.0001663285,3060,13,0.3018651,bad
