% Generated on 2015-05-27 17:55:34
% Location dyna6-73.cs.uoregon.edu: /Users/norris/research/lighthouse/lighthouse-git/sandbox/petsc/scripts/anamod2arff.py
% ../scripts/anamod2arff.py -f ../anamod-features -p ../timing -b 350
@RELATION petsc_data
@ATTRIBUTE lambda-max-by-magnitude-im NUMERIC
@ATTRIBUTE right-bandwidth NUMERIC
@ATTRIBUTE n-nonzero-diags NUMERIC
@ATTRIBUTE n-dummy-rows NUMERIC
@ATTRIBUTE blocksize NUMERIC
@ATTRIBUTE max-nnzeros-per-row NUMERIC
@ATTRIBUTE diag-definite NUMERIC
@ATTRIBUTE avgnnzprow NUMERIC
@ATTRIBUTE lambda-max-by-magnitude-re NUMERIC
@ATTRIBUTE ellipse-cy NUMERIC
@ATTRIBUTE nnzup NUMERIC
@ATTRIBUTE ruhe75-bound NUMERIC
@ATTRIBUTE avg-diag-dist NUMERIC
@ATTRIBUTE nnz NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-re NUMERIC
@ATTRIBUTE lambda-max-by-im-part-im NUMERIC
@ATTRIBUTE left-bandwidth NUMERIC
@ATTRIBUTE norm1 NUMERIC
@ATTRIBUTE sigma-min NUMERIC
@ATTRIBUTE upband NUMERIC
@ATTRIBUTE nnzeros NUMERIC
@ATTRIBUTE lambda-min-by-magnitude-im NUMERIC
@ATTRIBUTE diagonal-average NUMERIC
@ATTRIBUTE diagonal-dominance NUMERIC
@ATTRIBUTE dummy-rows NUMERIC
@ATTRIBUTE ritz-values-r NUMERIC
@ATTRIBUTE nnzlow NUMERIC
@ATTRIBUTE colours NUMERIC
@ATTRIBUTE lambda-max-by-im-part-re NUMERIC
@ATTRIBUTE col-variability NUMERIC
@ATTRIBUTE trace-abs NUMERIC
@ATTRIBUTE ritz-values-c NUMERIC
@ATTRIBUTE diag-zerostart NUMERIC
@ATTRIBUTE loband NUMERIC
@ATTRIBUTE positive-fraction NUMERIC
@ATTRIBUTE trace NUMERIC
@ATTRIBUTE min-nnzeros-per-row NUMERIC
@ATTRIBUTE diagonal-sign NUMERIC
@ATTRIBUTE row-variability NUMERIC
@ATTRIBUTE nrows NUMERIC
@ATTRIBUTE colour-offsets NUMERIC
@ATTRIBUTE n-colours NUMERIC
@ATTRIBUTE diagonal-variance NUMERIC
@ATTRIBUTE departure NUMERIC
@ATTRIBUTE dummy-rows-kind NUMERIC
@ATTRIBUTE kappa NUMERIC
@ATTRIBUTE sigma-max NUMERIC
@ATTRIBUTE colour-set-sizes NUMERIC
@ATTRIBUTE sigma-diag-dist NUMERIC
@ATTRIBUTE n-ritz-values NUMERIC
@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE class {good,bad}
@DATA
?,1801,3127,?,76,1310,?,6,1.639906,?,5680,0.05280058,793.8216,11255,0.0003510933,?,1763,2.932791,0.07590033,1801,11255,?,0.003657814,-1.02048,?,?,3762,?,1.639906,248.7111,6.631616,?,1813,1763,0.7142857,6.631616,2,1,248.7111,1813,?,7,0.02695486,0.02580104,?,70.99239,1.639951,?,1328154.0,98,1.319953,?,0.319953,4.420132,2.94475,?,1.639906,1813,6,bad
?,1801,3127,?,76,1310,?,6,1.639906,?,5680,0.05280058,793.8216,11255,0.0003510933,?,1763,2.932791,0.07590033,1801,11255,?,0.003657814,-1.02048,?,?,3762,?,1.639906,248.7111,6.631616,?,1813,1763,0.7142857,6.631616,2,1,248.7111,1813,?,7,0.02695486,0.02580104,?,70.99239,1.639951,?,1328154.0,98,1.319953,?,0.319953,4.420132,2.94475,?,1.639906,1813,6,bad
?,?,214,3,1,31,1,11,1115265.0,?,?,9421596.0,107.229,20516,1508.661,?,239,29625580.0,9422353.0,?,20516,?,605611.3,-6556837.0,?,?,18692,?,2769.759,17.16111,1104635000.0,?,1824,239,1.0,1104635000.0,1,2,16.90036,1824,?,11,1126447.0,34408470.0,1,14061.46,16027160.0,?,49978.51,53,5320363.0,920963.4,5321120.0,64555130.0,22035610.0,?,10641480.0,1824,11,bad
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,bad
?,4100,4103,?,6,4101,?,8,61096.82,?,24580,1956467.0,2048.003,36879,1.026952e-05,?,4,2000004.0,1153.554,4100,36879,?,31.39536,-2267917.0,?,?,8198,?,61094.42,26.87428,128752.4,?,4101,4,0.9363636,128750.4,3,?,26.87428,4101,?,8,1171.752,2886483.0,?,313286.2,2017564.0,?,1402885.0,220,30548.54,1.746391,30548.28,2887778.0,2353125.0,?,61096.82,4101,8,bad
?,?,231,2,1,12,1,8,1.987641e-08,?,?,7.85395e-06,115.0087,93781,2.201054e-13,?,231,1.804238e-05,1.46253e-05,?,93781,?,1.070016e-06,-7.011941e-06,?,?,82336,?,1.949996e-08,13.25943,0.01224633,?,11445,231,1.0,0.01224633,1,2,13.25943,11445,?,8,1.816764e-06,0.0001383855,1,1.672172,1.531253e-05,?,57356.62,21,2.607912e-06,3.042961e-06,8.703813e-06,0.000264632,2.198659e-05,?,7.487326e-06,11445,8,bad
?,100,9,?,99,9,1,8,407179.3,?,38612,38542.61,66.22222,87025,21.55765,?,100,654304.8,312984.5,100,87025,?,4604.397,-1422.593,?,?,38612,?,407179.3,1.293912,45127700.0,?,9801,100,1.0,45127700.0,4,2,1.550128,9801,?,8,18721.31,76132.88,?,1.483663,407337.6,?,10920.05,42,66368.73,?,340810.6,2014090.0,655727.4,?,407179.3,9801,8,bad
?,2052,2055,?,6,2053,?,8,728.2939,?,12292,19548.87,1024.006,18447,1.020522e-05,?,4,20004.0,22.61903,2052,18447,?,0.7930285,-23354.17,?,?,4102,?,726.2121,24.46265,1628.087,?,2053,4,0.9450549,1626.087,3,?,24.46265,2053,?,8,19.82917,28948.68,?,50605.8,20277.16,?,351919.7,91,364.2175,0.6410142,364.0764,28967.03,24375.0,?,728.2939,2053,8,bad
?,4029,3899,?,993,32,1,4,0.05734823,?,9462,0.05650196,2455.749,23884,0.008227177,?,4029,0.08413988,0.05692337,4029,23884,?,0.01656774,-1.040834e-16,?,?,9462,?,0.05711108,37.70429,82.176,?,4960,4029,1.0,82.176,2,2,37.70429,4960,?,8,0.008281579,0.003700027,?,136.4266,0.05747229,?,13230620.0,9,0.02853471,?,0.02895612,1.567941,0.08372955,?,0.05749316,4960,4,bad
?,4029,3899,?,993,32,1,4,0.05734823,?,9462,0.05650196,2455.749,23884,0.008227177,?,4029,0.08413988,0.05692337,4029,23884,?,0.01656774,-1.040834e-16,?,?,9462,?,0.05711108,37.70429,82.176,?,4960,4029,1.0,82.176,2,2,37.70429,4960,?,8,0.008281579,0.003700027,?,136.4266,0.05747229,?,13230620.0,9,0.02853471,?,0.02895612,1.567941,0.08372955,?,0.05749316,4960,4,bad
?,100,9,?,99,9,1,8,3423.49,?,38612,2819.331,66.22222,87025,8.194403,?,100,5335.601,2819.352,100,87025,?,83.83453,-10.53806,?,?,38612,?,3415.834,1.037953,821662.3,?,9801,100,1.0,821662.3,4,2,1.133933,9801,?,8,189.9805,596.7356,?,164418.2,3425.682,?,10920.05,44,1711.735,8.295186,1711.755,21700.49,5345.362,?,3423.49,9801,8,bad
?,100,9,?,99,9,1,8,8109.306,?,38612,1158.732,66.22222,87025,9.186334,?,100,12789.05,6551.086,100,87025,?,132.5556,-28.47519,?,?,38612,?,8109.306,1.122296,1299177.0,?,9801,100,1.0,1299177.0,4,2,1.252157,9801,?,8,412.3077,1494.228,?,1.503853,8112.179,?,10920.05,38,1358.476,?,6750.83,45226.46,12815.22,?,8109.306,9801,8,bad
?,100,9,?,99,9,1,8,21203.13,?,38612,1696.718,66.22222,87025,6.470774,?,100,33713.19,16305.67,100,87025,?,281.0425,-77.24861,?,?,38612,?,21203.13,1.208104,2754498.0,?,9801,100,1.0,2754498.0,4,2,1.349296,9801,?,8,1037.492,3945.856,?,1.451379,21210.63,?,10920.05,33,3297.087,52.36234,17906.04,112253.4,33784.25,?,21203.13,9801,8,bad
?,100,9,?,99,9,1,8,58187.89,?,38612,4824.39,66.22222,87025,7.506479,?,100,93191.72,46272.21,100,87025,?,713.8749,-209.8934,?,?,38612,?,58187.89,1.283613,6996688.0,?,9801,100,1.0,6996688.0,4,2,1.420731,9801,?,8,2793.624,10784.38,?,1.403883,58208.59,?,10920.05,30,8370.036,?,49817.85,301270.9,93384.58,?,58187.89,9801,8,bad
?,100,9,?,99,9,1,8,1152.13,?,38612,948.8753,66.22222,87025,9.275703,?,100,1743.923,948.8962,100,87025,?,66.85659,-0.00123685,?,?,38612,?,1152.13,0.964094,655261.4,?,9801,100,1.0,655261.4,4,2,1.071613,9801,?,8,99.6103,161.2753,?,55273.51,1152.457,?,10920.05,25,576.0546,?,576.0755,12565.5,1743.924,?,1152.13,9801,8,bad
?,100,9,?,99,9,1,8,26.49265,?,38612,24.90672,66.22222,87025,3.809618,?,100,39.41596,24.91021,100,87025,?,5.389935,-0.04772491,?,?,38612,?,26.469,0.9189498,52826.76,?,9801,100,1.0,52826.76,4,2,0.9329238,9801,?,8,2.821983,3.12456,?,7591.559,26.49378,?,10920.05,23,13.24458,?,13.24807,638.104,39.44732,?,26.49265,9801,8,bad
?,100,9,?,99,9,1,8,1248.136,?,38612,1086.99,66.22222,87025,8.207511,?,100,1895.947,1087.011,100,87025,?,67.16301,-1.584734,?,?,38612,?,1242.568,0.964094,658264.6,?,9801,100,1.0,658264.6,4,2,1.071613,9801,?,8,101.5841,175.3775,?,59880.77,1248.471,?,10920.05,24,624.0574,?,624.0783,12753.31,1897.531,?,1248.136,9801,8,bad
?,100,9,?,99,9,1,8,1767.46,?,38612,1481.035,66.22222,87025,8.206995,?,100,2710.358,1481.056,100,87025,?,70.01528,-3.930967,?,?,38612,?,1754.239,0.9688664,686219.8,?,9801,100,1.0,686219.8,4,2,1.071601,9801,?,8,118.2158,271.7994,?,84802.72,1768.191,?,10920.05,28,883.7198,?,883.7407,14377.24,2714.281,?,1767.46,9801,8,bad
?,11730,3374,?,4,120,?,9,1.0,?,43013,26025320.0,5351.887,114671,4.072221e-07,?,11751,42447280.0,19326120.0,11730,114671,?,52154.69,-84094940.0,?,?,59868,?,1.0,24.64615,614903800.0,?,11790,11751,0.1428571,-614890300.0,2,?,19.29646,11790,?,18,510215.2,132371200.0,?,104713.8,37381590.0,?,78571050.0,28,5678206.0,229.902,-5678066.0,143608400.0,84094950.0,?,11.22257,11790,9,bad
?,100,9,?,99,9,1,8,36.5544,?,38612,31.56215,66.22222,87025,3.913838,?,100,55.45941,31.56564,100,87025,?,5.437961,-0.1443097,?,?,38612,?,36.47509,0.9589513,53297.46,?,9801,100,1.0,53297.46,4,2,1.019407,9801,?,8,3.038586,4.885312,?,10475.32,36.56305,?,10920.05,28,18.27546,?,18.27895,653.1746,55.54335,?,36.5544,9801,8,bad
?,694,1242,9443,20860,224,?,29,58420900.0,?,369252,118721100.0,315.2407,663643,-0.5670234,?,694,729364000.0,92289400.0,694,663643,?,37591.74,-105263700.0,?,?,271556,?,58420900.0,20.04573,858407300.0,?,22835,694,0.48,699915300.0,1,?,20.96626,22835,?,53,933513.2,541764800.0,1,70.65166,177142000.0,?,187703.8,50,55421930.0,3324541.0,2998965.0,571109000.0,105263700.0,?,58420900.0,22835,29,bad
?,100,9,?,99,9,1,8,26.49265,?,38612,24.90672,66.22222,87025,3.914387,?,100,39.41596,24.91021,100,87025,?,5.389935,-0.04772491,?,?,38612,?,26.469,0.9189498,52826.76,?,9801,100,1.0,52826.76,4,2,0.9329238,9801,?,8,2.821983,3.12456,?,7591.559,26.49378,?,10920.05,29,13.24458,?,13.24807,638.104,39.44732,?,26.49265,9801,8,bad
?,100,9,?,99,9,1,8,164.0481,?,38612,138.0599,66.22222,87025,3.893972,?,100,256.8144,138.0634,100,87025,?,6.626011,-1.043281,?,?,38612,?,164.0481,1.108804,64941.54,?,9801,100,1.0,64941.54,4,2,1.260433,9801,?,8,8.797672,30.26719,?,47165.34,164.102,?,10920.05,30,82.02232,?,82.0258,1151.452,257.3911,?,164.0481,9801,8,bad
?,100,9,?,99,9,1,8,69.74651,?,38612,58.74042,66.22222,87025,3.797208,?,100,107.8268,58.74391,100,87025,?,5.686379,-0.3862278,?,?,38612,?,69.74651,1.027002,55732.2,?,9801,100,1.0,55732.2,4,2,1.144468,9801,?,8,4.263614,11.58623,?,19993.33,69.77043,?,10920.05,26,34.87151,?,34.875,744.4499,108.0414,?,69.74651,9801,8,bad
?,100,9,?,99,9,1,8,1170.333,?,38612,936.4265,66.22222,87025,3.644575,?,100,1864.36,936.4306,100,87025,?,19.61926,-7.691349,?,?,38612,?,1170.333,1.267202,192288.4,?,9801,100,1.0,192288.4,4,2,1.427216,9801,?,8,59.87614,222.3002,?,283224.2,1170.724,?,10920.05,27,585.1644,?,585.1685,6583.157,1868.605,?,1170.333,9801,8,bad
?,100,9,?,99,9,1,8,3.014252,?,38612,4.165618,66.22222,87025,0.001973288,?,100,5.333333,4.167591,100,87025,?,2.670931,-8.881784e-16,?,?,38612,?,0.001973288,1.034632,26177.8,?,9801,100,1.0,26177.8,4,2,1.034632,9801,?,8,0.03599039,0.03575448,?,2208.528,4.357874,?,10920.05,12,2.178044,?,2.180018,280.263,5.333333,?,4.358062,9801,8,bad
?,100,9,?,99,9,1,8,24.9464,?,38612,22.15812,66.22222,87025,3.914103,?,100,36.66171,22.16161,100,87025,?,5.385248,-0.005284068,?,?,38612,?,24.94597,0.9084755,52780.81,?,9801,100,1.0,52780.81,4,2,0.9191108,9801,?,8,2.801852,2.946363,?,7148.292,24.94704,?,10920.05,19,12.47147,?,12.47496,636.7134,36.66564,?,24.9464,9801,8,bad
?,105,208,1,34,27,?,10,1.0,?,2851,3105.807,52.25962,6346,-0.2462748,?,104,4481.628,3106.053,105,6346,?,1598.457,-3483.429,?,?,2867,?,1.0,27.67633,1003831.0,?,628,104,0.1666667,-1003829.0,1,?,27.67454,628,?,8,63.88782,5627.669,?,12642.22,3126.856,?,6406.0,12,1557.395,99.94413,-1556.395,44676.0,3483.429,?,1.0,628,10,good
?,?,6,3,1,3,1,2,157048600.0,?,?,?,2.5,49980,7.608556,?,5,4.415464e+11,1.47194e+11,?,49980,?,73622720000.0,-1472101.0,?,?,29986,?,19.63207,5.300943,1.472013e+15,?,19994,5,?,1.472013e+15,1,2,5.300943,19994,?,3,1.274362e+11,1.040419e+13,1,?,4.412008e+11,?,27.91667,?,?,?,?,2.326635e+13,4.415464e+11,?,2.943633e+11,19994,2,bad
?,844,801,?,13,11,?,6,-2088.514,?,28861,1733.032,267.613,67391,-0.1105917,?,844,2815.21,1733.032,844,67391,?,67.5974,-2815.21,?,?,28861,?,-0.1105917,15.2769,653599.3,?,9669,844,?,-653599.3,4,-2,15.2769,9669,?,7,221.9594,1.232429,?,4749346.0,2088.514,?,182517.8,26,1044.257,?,-1044.257,25438.45,2815.21,?,-0.001172675,9669,6,good
?,?,6,3,1,3,1,2,1.047356e-14,?,?,?,2.5,49980,1.047942e-15,?,5,7.075271e-05,1.047359e-07,?,49980,?,1.182235e-05,-3.919339e-11,?,?,29986,?,1.047942e-15,15.58133,0.2363761,?,19994,5,?,0.2363761,1,2,15.58133,19994,?,3,2.042993e-05,0.001664195,1,?,7.069585e-05,?,27.91667,?,?,?,?,0.003729505,7.075271e-05,?,4.721034e-05,19994,2,bad
?,17,33,3,8,17,1,13,261.2226,?,5354,9737462.0,8.393939,11766,261.2226,?,18,14331850.0,3412913.0,17,11766,?,164.0129,-12561970.0,?,?,5509,?,261.2226,27.09879,148103.6,?,903,18,0.84,148103.6,1,2,25.93517,903,?,13,1405.03,19223190.0,1,8.125526,9775521.0,?,182.9128,50,2744.639,38057.77,1917.042,19224270.0,12563120.0,?,4583.74,903,13,bad
?,?,9234,5205,1,5,?,3,-2.340389e-05,?,?,3.692568e-05,6645.678,79721,-2.230164e-05,?,20179,7.855062e-05,4.136128e-05,?,79721,?,2.220153e-05,-6.666602e-05,?,?,59512,?,-2.340389e-05,8.240137,0.4486707,?,20209,20179,?,-0.4486707,1,-2,8.240137,20209,?,4,2.596764e-06,0.00117471,1,7.514873,4.557385e-05,?,198348800.0,28,1.44487e-05,5.89104e-07,-1.888431e-05,0.00338783,6.666602e-05,?,-4.435605e-06,20209,3,bad
?,?,4768,97,1,297,1,26,15.88591,?,?,1.220214,2384.389,446500,15.85937,?,4833,28.84677,6.668314,?,446500,?,15.54231,0.6714163,?,?,429423,?,15.87951,12.3596,265416.0,?,17077,4833,1.0,265416.0,1,2,12.3596,17077,?,41,0.5026634,681.9439,1,3.272459,26.27149,?,24639400.0,52,8.698262,4.323588,16.35167,2143.488,28.89318,?,15.89076,17077,26,bad
?,44,89,405,25,60,?,47,0.005752002,?,47390,0.0268018,22.24719,96805,0.005752002,?,44,0.04987288,0.02842153,44,96805,?,0.0004650738,-0.04933425,?,?,47390,?,0.005752002,10.6467,0.9417744,?,2025,44,1.0,0.9417744,1,1,10.6467,2025,?,50,0.0003525882,0.1508245,1,1.535624,0.03264905,?,1154.938,16,0.001328226,0.002236846,0.00442134,0.1606508,0.0511112,?,0.005752002,2025,47,bad
?,?,18276,19997,1,126,?,5,0.004700948,?,?,797.6031,28475.76,221515,-1e-08,?,37774,84608.88,933.5835,?,221515,?,4.05241,-4230.042,?,?,183682,?,0.2202172,19.83686,153314.8,?,37833,37774,1.0,153314.8,1,?,18.2338,37833,?,2,392.1887,1087.147,1,534.6225,72699.57,?,3271807000.0,74,36281.08,?,36417.06,76295.3,72698.14,?,72698.14,37833,5,bad
?,?,18276,19997,1,126,?,5,0.004700948,?,?,797.6031,28475.76,221515,-1e-08,?,37774,84608.88,933.5835,?,221515,?,4.05241,-4230.042,?,?,183682,?,0.2202172,19.83686,153314.8,?,37833,37774,1.0,153314.8,1,?,18.2338,37833,?,2,392.1887,1087.147,1,534.6225,72699.57,?,3271807000.0,74,36281.08,?,36417.06,76295.3,72698.14,?,72698.14,37833,5,bad
?,?,16634,19923,1,1410,?,5,0.01985812,?,?,1545.535,26578.7,208405,-1e-08,?,35815,120696.0,2081.079,?,208405,?,24.0882,-7244.933,?,?,172495,?,0.3348388,18.97533,865007.1,?,35910,35815,1.0,865007.1,1,?,17.60487,35910,?,2,1563.548,670.964,1,225.3689,120695.0,?,2853539000.0,89,60079.75,?,60615.29,296327.2,120695.0,?,120695.0,35910,5,bad
?,?,16634,19923,1,1410,?,5,0.01985812,?,?,1545.535,26578.7,208405,-1e-08,?,35815,120696.0,2081.079,?,208405,?,24.0882,-7244.933,?,?,172495,?,0.3348388,18.97533,865007.1,?,35910,35815,1.0,865007.1,1,?,17.60487,35910,?,2,1563.548,670.964,1,225.3689,120695.0,?,2853539000.0,89,60079.75,?,60615.29,296327.2,120695.0,?,120695.0,35910,5,bad
?,?,15211,17664,1,1702,?,6,8.516832,?,?,674269.3,23666.59,211743,-1e-08,?,31755,182553400.0,689710.9,?,211743,?,6384.915,-5639.013,?,?,179950,?,9.912641,30.76654,202995600.0,?,31793,31755,1.0,202995600.0,1,?,30.3247,31793,?,2,1024694.0,707.8515,1,11822.19,182553400.0,?,2262887000.0,89,91268970.0,?,91284410.0,182712500.0,182553400.0,?,182553400.0,31793,6,bad
?,?,15211,17664,1,1702,?,6,8.516832,?,?,674269.3,23666.59,211743,-1e-08,?,31755,182553400.0,689710.9,?,211743,?,6384.915,-5639.013,?,?,179950,?,9.912641,30.76654,202995600.0,?,31793,31755,1.0,202995600.0,1,?,30.3247,31793,?,2,1024694.0,707.8515,1,11822.19,182553400.0,?,2262887000.0,89,91268970.0,?,91284410.0,182712500.0,182553400.0,?,182553400.0,31793,6,bad
?,?,14655,16292,1,362,?,6,0.005995121,?,?,769.8474,22713.02,201224,-1e-08,?,30229,5362.887,806.6983,?,201224,?,1.507495,-4528.481,?,?,170989,?,0.07241453,27.4413,45579.1,?,30235,30229,1.0,45579.1,1,?,27.33239,30235,?,2,47.89656,903.0472,1,145.5021,5361.887,?,2082094000.0,101,2662.518,?,2699.369,8381.272,5361.887,?,5361.887,30235,6,bad
?,?,14655,16292,1,362,?,6,0.005995121,?,?,769.8474,22713.02,201224,-1e-08,?,30229,5362.887,806.6983,?,201224,?,1.507495,-4528.481,?,?,170989,?,0.07241453,27.4413,45579.1,?,30235,30229,1.0,45579.1,1,?,27.33239,30235,?,2,47.89656,903.0472,1,145.5021,5361.887,?,2082094000.0,101,2662.518,?,2699.369,8381.272,5361.887,?,5361.887,30235,6,bad
?,?,12471,13660,1,1714,?,4,6.336759,?,?,117732.9,17562.99,113332,-1e-08,?,23947,1.943462e+15,117733.0,?,113332,?,91887230000.0,-3762.632,?,?,89384,?,1.216704,18.08109,2.200515e+15,?,23948,23947,0.989011,2.200515e+15,1,?,16.85768,23948,?,2,1.261417e+13,585.1607,1,1.792327e+16,1.943462e+15,?,1247863000.0,91,9.717312e+14,?,9.717312e+14,1.952113e+15,1.943462e+15,?,1.943462e+15,23948,4,bad
?,?,12471,13660,1,1714,?,4,6.336759,?,?,117732.9,17562.99,113332,-1e-08,?,23947,1.943462e+15,117733.0,?,113332,?,91887230000.0,-3762.632,?,?,89384,?,1.216704,18.08109,2.200515e+15,?,23948,23947,0.989011,2.200515e+15,1,?,16.85768,23948,?,2,1.261417e+13,585.1607,1,1.792327e+16,1.943462e+15,?,1247863000.0,91,9.717312e+14,?,9.717312e+14,1.952113e+15,1.943462e+15,?,1.943462e+15,23948,4,bad
?,?,11994,13321,1,1570,?,4,0.6842337,?,?,1994.878,17111.48,113123,-1e-08,?,23195,5304.473,1994.878,?,113123,?,3.699098,-3218.805,?,?,89927,?,0.1759571,19.62762,85804.27,?,23196,23195,0.9793814,85804.27,1,?,16.55665,23196,?,2,90.20227,424.6667,1,5.36241e+11,5303.473,?,1184151000.0,97,2651.737,?,2651.737,13756.12,5303.473,?,5303.473,23196,4,bad
?,?,11994,13321,1,1570,?,4,0.6842337,?,?,1994.878,17111.48,113123,-1e-08,?,23195,5304.473,1994.878,?,113123,?,3.699098,-3218.805,?,?,89927,?,0.1759571,19.62762,85804.27,?,23196,23195,0.9793814,85804.27,1,?,16.55665,23196,?,2,90.20227,424.6667,1,5.36241e+11,5303.473,?,1184151000.0,97,2651.737,?,2651.737,13756.12,5303.473,?,5303.473,23196,4,bad
?,?,11346,12602,1,1510,?,4,0.002005677,?,?,1196.11,16272.73,108013,-1e-08,?,22290,265860.7,1291.01,?,108013,?,17.62358,-2645.109,?,?,85612,?,0.06630666,17.52817,394785.7,?,22401,22290,1.0,394785.7,1,?,16.55665,22401,?,2,1799.293,210.346,1,2801.486,265859.7,?,1070735000.0,98,132882.4,?,132977.3,269312.6,265859.7,?,265859.7,22401,4,bad
?,?,11346,12602,1,1510,?,4,0.002005677,?,?,1196.11,16272.73,108013,-1e-08,?,22290,265860.7,1291.01,?,108013,?,17.62358,-2645.109,?,?,85612,?,0.06630666,17.52817,394785.7,?,22401,22290,1.0,394785.7,1,?,16.55665,22401,?,2,1799.293,210.346,1,2801.486,265859.7,?,1070735000.0,98,132882.4,?,132977.3,269312.6,265859.7,?,265859.7,22401,4,bad
?,2486,4289,?,1295,11,?,4,499.5685,?,4749,61568.72,1295.211,11886,-0.0007619959,?,2835,62077.56,8374.25,2486,11886,?,0.008880584,-91932.51,?,?,4301,?,499.5685,14.42637,25.18534,?,1299,2835,0.4875,-25.18534,2,-1,9.987241,2836,?,6,0.454451,448816.1,?,8.154174,62068.29,?,4218068.0,240,451.864,475.1179,47.70455,448869.4,91932.51,?,499.5685,2836,4,bad
?,2486,4290,?,1295,11,?,4,499.5685,?,4749,99552.82,1295.338,11887,-8.49802e-05,?,2835,100001.0,30000.0,2486,11887,?,0.008880584,-103237.5,?,?,4302,?,499.5685,14.42637,25.18534,?,1299,2835,0.4875,-25.18534,2,-1,9.987241,2836,?,6,0.454451,459832.9,?,8.189227,100052.4,?,4219733.0,240,451.864,475.1179,47.70455,459885.0,103237.5,?,499.5685,2836,4,bad
?,2835,4491,?,4,11,?,5,-4829.163,?,4643,112.5844,1306.123,14238,4.154712e-08,?,2481,4838.556,112.6779,2835,14238,?,1.702808,-4830.755,?,?,6759,?,0.09077616,14.40508,4829.163,?,1485,2481,0.5166667,-4829.163,2,?,13.557,2836,?,6,90.66552,3942.756,?,51635.22,4829.169,?,3721367.0,240,2414.644,0.1034076,-2414.518,6234.271,4830.755,?,0.09864927,2836,5,bad
?,2486,4290,?,1295,11,?,4,493.7838,?,4749,61575.11,1295.338,11887,0.0004589157,?,2835,62078.17,8374.267,2486,11887,?,0.008879424,-91934.55,?,?,4302,?,493.7838,14.40508,25.18205,?,1299,2835,0.4875,-25.18205,2,-1,10.00717,2836,?,6,0.4543893,448777.0,?,8.03372,62068.89,?,4219733.0,240,446.6317,469.6163,47.15216,448829.6,91934.55,?,493.7838,2836,4,bad
?,2486,4289,?,1295,11,?,4,496.8217,?,4749,61572.03,1295.211,11886,0.0008275651,?,2835,62078.13,8374.265,2486,11886,?,0.008880068,-91934.34,?,?,4301,?,496.8217,14.40689,25.18387,?,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,?,6,0.4544235,448797.0,?,8.046191,62068.85,?,4218068.0,240,449.3794,472.5055,47.44225,448849.9,91934.34,?,496.8217,2836,4,bad
?,2486,4290,?,1295,11,?,4,496.8218,?,4749,61572.03,1295.338,11887,0.000455904,?,2835,62078.13,30000.0,2486,11887,?,0.008880068,-91934.34,?,?,4302,?,496.8218,14.40689,25.18387,?,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,?,6,0.4544235,448879.6,?,8.057477,62068.85,?,4219733.0,240,449.3795,472.5056,47.44226,448932.6,91934.34,?,496.8218,2836,4,bad
?,2486,4290,?,1295,11,?,4,502.4292,?,4749,61565.92,1295.338,11887,0.0004494917,?,2835,62077.62,8374.252,2486,11887,?,0.008881255,-91932.71,?,?,4302,?,502.4292,14.42482,25.18724,?,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,?,6,0.4544866,448839.5,?,8.132567,62068.35,?,4219733.0,240,454.4515,477.8386,47.97772,448893.2,91932.71,?,502.4292,2836,4,bad
?,2835,4491,?,4,11,?,5,-4829.161,?,4643,165.9984,1306.423,14237,5.689296e-08,?,2481,4841.575,166.1107,2835,14237,?,1.702807,-4831.388,?,?,6758,?,0.1198096,14.40689,4829.162,?,1485,2481,0.5,-4829.161,2,?,13.4073,2836,?,6,90.66549,4034.731,?,42993.7,4829.173,?,3720869.0,240,2414.65,0.1421964,-2414.511,6292.842,4831.388,?,0.1395608,2836,5,bad
?,2835,4492,?,4,11,?,5,-4829.147,?,4643,166.4954,1306.463,14238,5.700627e-08,?,2481,4841.603,166.6081,2835,14238,?,1.702802,-4831.383,?,?,6759,?,0.1201519,14.42482,4829.148,?,1485,2481,0.5,-4829.146,2,?,13.38897,2836,?,6,90.66522,4036.422,?,42863.94,4829.159,?,3721874.0,240,2414.643,0.1428148,-2414.504,6293.915,4831.383,?,0.1401761,2836,5,bad
