@relation petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0

@attribute right-bandwidth numeric
@attribute n-nonzero-diags numeric
@attribute n-dummy-rows numeric
@attribute blocksize numeric
@attribute max-nnzeros-per-row numeric
@attribute avgnnzprow numeric
@attribute lambda-max-by-magnitude-re numeric
@attribute nnzup numeric
@attribute ruhe75-bound numeric
@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute lambda-min-by-magnitude-re numeric
@attribute left-bandwidth numeric
@attribute norm1 numeric
@attribute sigma-min numeric
@attribute upband numeric
@attribute nnzeros numeric
@attribute diagonal-average numeric
@attribute diagonal-dominance numeric
@attribute nnzlow numeric
@attribute lambda-max-by-im-part-re numeric
@attribute col-variability numeric
@attribute trace-abs numeric
@attribute diag-zerostart numeric
@attribute loband numeric
@attribute positive-fraction numeric
@attribute trace numeric
@attribute min-nnzeros-per-row numeric
@attribute diagonal-sign numeric
@attribute row-variability numeric
@attribute nrows numeric
@attribute n-colours numeric
@attribute diagonal-variance numeric
@attribute departure numeric
@attribute kappa numeric
@attribute sigma-max numeric
@attribute sigma-diag-dist numeric
@attribute n-ritz-values numeric
@attribute ellipse-ax numeric
@attribute ellipse-ay numeric
@attribute ellipse-cx numeric
@attribute normF numeric
@attribute normInf numeric
@attribute lambda-max-by-real-part-re numeric
@attribute nnzdia numeric
@attribute avgdistfromdiag numeric
@attribute class {good,bad}

@data
844,801,?,13,11,6,-2088.514,28861,1733.032,267.613,67391,-0.110592,844,2815.21,1733.032,844,67391,67.5974,-2815.21,28861,-0.110592,15.2769,653599.3,9669,844,?,-653599.3,4,-2,15.2769,9669,7,221.9594,1.232429,4749346,2088.514,182517.8,26,1044.257,?,-1044.257,25438.45,2815.21,-0.001173,9669,6,bad
?,6,3,1,3,2,0,?,?,2.5,49980,0,5,0.000071,0,?,49980,0.000012,0,29986,0,15.58133,0.236376,19994,5,?,0.236376,1,2,15.58133,19994,3,0.00002,0.001664,?,0.000071,27.91667,?,?,?,?,0.00373,0.000071,0.000047,19994,2,bad
17,33,3,8,17,13,261.2226,5354,9737462,8.393939,11766,261.2226,18,14331850,3412913,17,11766,164.0129,-12561970,5509,261.2226,27.09879,148103.6,903,18,0.84,148103.6,1,2,25.93517,903,13,1405.03,19223190,8.125526,9775521,182.9128,50,2744.639,38057.77,1917.042,19224270,12563120,4583.74,903,13,bad
?,9234,5205,1,5,3,-0.000023,?,0.000037,6645.678,79721,-0.000022,20179,0.000079,0.000041,?,79721,0.000022,-0.000067,59512,-0.000023,8.240137,0.448671,20209,20179,?,-0.448671,1,-2,8.240137,20209,4,0.000003,0.001175,7.514873,0.000046,198348800,28,0.000014,0.000001,-0.000019,0.003388,0.000067,-0.000004,20209,3,bad
?,4768,97,1,297,26,15.88591,?,1.220214,2384.389,446500,15.85937,4833,28.84677,6.668314,?,446500,15.54231,0.671416,429423,15.87951,12.3596,265416,17077,4833,1,265416,1,2,12.3596,17077,41,0.502663,681.9439,3.272459,26.27149,24639400,52,8.698262,4.323588,16.35167,2143.488,28.89318,15.89076,17077,26,bad
44,89,405,25,60,47,0.005752,47390,0.026802,22.24719,96805,0.005752,44,0.049873,0.028422,44,96805,0.000465,-0.049334,47390,0.005752,10.6467,0.941774,2025,44,1,0.941774,1,1,10.6467,2025,50,0.000353,0.150825,1.535624,0.032649,1154.938,16,0.001328,0.002237,0.004421,0.160651,0.051111,0.005752,2025,47,bad
?,18276,19997,1,126,5,0.004701,?,797.6031,28475.76,221515,0,37774,84608.88,933.5835,?,221515,4.05241,-4230.042,183682,0.220217,19.83686,153314.8,37833,37774,1,153314.8,1,?,18.2338,37833,2,392.1887,1087.147,534.6225,72699.57,3271807000,74,36281.08,?,36417.06,76295.3,72698.14,72698.14,37833,5,bad
?,18276,19997,1,126,5,0.004701,?,797.6031,28475.76,221515,0,37774,84608.88,933.5835,?,221515,4.05241,-4230.042,183682,0.220217,19.83686,153314.8,37833,37774,1,153314.8,1,?,18.2338,37833,2,392.1887,1087.147,534.6225,72699.57,3271807000,74,36281.08,?,36417.06,76295.3,72698.14,72698.14,37833,5,bad
?,16634,19923,1,1410,5,0.019858,?,1545.535,26578.7,208405,0,35815,120696,2081.079,?,208405,24.0882,-7244.933,172495,0.334839,18.97533,865007.1,35910,35815,1,865007.1,1,?,17.60487,35910,2,1563.548,670.964,225.3689,120695,2853539000,89,60079.75,?,60615.29,296327.2,120695,120695,35910,5,bad
?,16634,19923,1,1410,5,0.019858,?,1545.535,26578.7,208405,0,35815,120696,2081.079,?,208405,24.0882,-7244.933,172495,0.334839,18.97533,865007.1,35910,35815,1,865007.1,1,?,17.60487,35910,2,1563.548,670.964,225.3689,120695,2853539000,89,60079.75,?,60615.29,296327.2,120695,120695,35910,5,bad
?,15211,17664,1,1702,6,8.516832,?,674269.3,23666.59,211743,0,31755,182553400,689710.9,?,211743,6384.915,-5639.013,179950,9.912641,30.76654,202995600,31793,31755,1,202995600,1,?,30.3247,31793,2,1024694,707.8515,11822.19,182553400,2262887000,89,91268970,?,91284410,182712500,182553400,182553400,31793,6,bad
?,15211,17664,1,1702,6,8.516832,?,674269.3,23666.59,211743,0,31755,182553400,689710.9,?,211743,6384.915,-5639.013,179950,9.912641,30.76654,202995600,31793,31755,1,202995600,1,?,30.3247,31793,2,1024694,707.8515,11822.19,182553400,2262887000,89,91268970,?,91284410,182712500,182553400,182553400,31793,6,bad
?,14655,16292,1,362,6,0.005995,?,769.8474,22713.02,201224,0,30229,5362.887,806.6983,?,201224,1.507495,-4528.481,170989,0.072415,27.4413,45579.1,30235,30229,1,45579.1,1,?,27.33239,30235,2,47.89656,903.0472,145.5021,5361.887,2082094000,101,2662.518,?,2699.369,8381.272,5361.887,5361.887,30235,6,bad
?,14655,16292,1,362,6,0.005995,?,769.8474,22713.02,201224,0,30229,5362.887,806.6983,?,201224,1.507495,-4528.481,170989,0.072415,27.4413,45579.1,30235,30229,1,45579.1,1,?,27.33239,30235,2,47.89656,903.0472,145.5021,5361.887,2082094000,101,2662.518,?,2699.369,8381.272,5361.887,5361.887,30235,6,bad
?,12471,13660,1,1714,4,6.336759,?,117732.9,17562.99,113332,0,23947,1.943462E15,117733,?,113332,91887230000,-3762.632,89384,1.216704,18.08109,2.200515E15,23948,23947,0.989011,2.200515E15,1,?,16.85768,23948,2,1.261417E13,585.1607,1.792327E16,1.943462E15,1247863000,91,9.717312E14,?,9.717312E14,1.952113E15,1.943462E15,1.943462E15,23948,4,bad
?,12471,13660,1,1714,4,6.336759,?,117732.9,17562.99,113332,0,23947,1.943462E15,117733,?,113332,91887230000,-3762.632,89384,1.216704,18.08109,2.200515E15,23948,23947,0.989011,2.200515E15,1,?,16.85768,23948,2,1.261417E13,585.1607,1.792327E16,1.943462E15,1247863000,91,9.717312E14,?,9.717312E14,1.952113E15,1.943462E15,1.943462E15,23948,4,bad
?,11994,13321,1,1570,4,0.684234,?,1994.878,17111.48,113123,0,23195,5304.473,1994.878,?,113123,3.699098,-3218.805,89927,0.175957,19.62762,85804.27,23196,23195,0.979381,85804.27,1,?,16.55665,23196,2,90.20227,424.6667,536241000000,5303.473,1184151000,97,2651.737,?,2651.737,13756.12,5303.473,5303.473,23196,4,bad
?,11994,13321,1,1570,4,0.684234,?,1994.878,17111.48,113123,0,23195,5304.473,1994.878,?,113123,3.699098,-3218.805,89927,0.175957,19.62762,85804.27,23196,23195,0.979381,85804.27,1,?,16.55665,23196,2,90.20227,424.6667,536241000000,5303.473,1184151000,97,2651.737,?,2651.737,13756.12,5303.473,5303.473,23196,4,bad
?,11346,12602,1,1510,4,0.002006,?,1196.11,16272.73,108013,0,22290,265860.7,1291.01,?,108013,17.62358,-2645.109,85612,0.066307,17.52817,394785.7,22401,22290,1,394785.7,1,?,16.55665,22401,2,1799.293,210.346,2801.486,265859.7,1070735000,98,132882.4,?,132977.3,269312.6,265859.7,265859.7,22401,4,bad
?,11346,12602,1,1510,4,0.002006,?,1196.11,16272.73,108013,0,22290,265860.7,1291.01,?,108013,17.62358,-2645.109,85612,0.066307,17.52817,394785.7,22401,22290,1,394785.7,1,?,16.55665,22401,2,1799.293,210.346,2801.486,265859.7,1070735000,98,132882.4,?,132977.3,269312.6,265859.7,265859.7,22401,4,bad
2486,4289,?,1295,11,4,499.5685,4749,61568.72,1295.211,11886,-0.000762,2835,62077.56,8374.25,2486,11886,0.008881,-91932.51,4301,499.5685,14.42637,25.18534,1299,2835,0.4875,-25.18534,2,-1,9.987241,2836,6,0.454451,448816.1,8.154174,62068.29,4218068,240,451.864,475.1179,47.70455,448869.4,91932.51,499.5685,2836,4,bad
2486,4290,?,1295,11,4,499.5685,4749,99552.82,1295.338,11887,-0.000085,2835,100001,30000,2486,11887,0.008881,-103237.5,4302,499.5685,14.42637,25.18534,1299,2835,0.4875,-25.18534,2,-1,9.987241,2836,6,0.454451,459832.9,8.189227,100052.4,4219733,240,451.864,475.1179,47.70455,459885,103237.5,499.5685,2836,4,bad
2835,4491,?,4,11,5,-4829.163,4643,112.5844,1306.123,14238,0,2481,4838.556,112.6779,2835,14238,1.702808,-4830.755,6759,0.090776,14.40508,4829.163,1485,2481,0.516667,-4829.163,2,?,13.557,2836,6,90.66552,3942.756,51635.22,4829.169,3721367,240,2414.644,0.103408,-2414.518,6234.271,4830.755,0.098649,2836,5,bad
2486,4290,?,1295,11,4,493.7838,4749,61575.11,1295.338,11887,0.000459,2835,62078.17,8374.267,2486,11887,0.008879,-91934.55,4302,493.7838,14.40508,25.18205,1299,2835,0.4875,-25.18205,2,-1,10.00717,2836,6,0.454389,448777,8.03372,62068.89,4219733,240,446.6317,469.6163,47.15216,448829.6,91934.55,493.7838,2836,4,bad
2486,4289,?,1295,11,4,496.8217,4749,61572.03,1295.211,11886,0.000828,2835,62078.13,8374.265,2486,11886,0.00888,-91934.34,4301,496.8217,14.40689,25.18387,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,6,0.454424,448797,8.046191,62068.85,4218068,240,449.3794,472.5055,47.44225,448849.9,91934.34,496.8217,2836,4,bad
2486,4290,?,1295,11,4,496.8218,4749,61572.03,1295.338,11887,0.000456,2835,62078.13,30000,2486,11887,0.00888,-91934.34,4302,496.8218,14.40689,25.18387,1299,2835,0.4875,-25.18387,2,-1,10.00628,2836,6,0.454424,448879.6,8.057477,62068.85,4219733,240,449.3795,472.5056,47.44226,448932.6,91934.34,496.8218,2836,4,bad
2486,4290,?,1295,11,4,502.4292,4749,61565.92,1295.338,11887,0.000449,2835,62077.62,8374.252,2486,11887,0.008881,-91932.71,4302,502.4292,14.42482,25.18724,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,6,0.454487,448839.5,8.132567,62068.35,4219733,240,454.4515,477.8386,47.97772,448893.2,91932.71,502.4292,2836,4,bad
2835,4491,?,4,11,5,-4829.161,4643,165.9984,1306.423,14237,0,2481,4841.575,166.1107,2835,14237,1.702807,-4831.388,6758,0.11981,14.40689,4829.162,1485,2481,0.5,-4829.161,2,?,13.4073,2836,6,90.66549,4034.731,42993.7,4829.173,3720869,240,2414.65,0.142196,-2414.511,6292.842,4831.388,0.139561,2836,5,bad
2835,4492,?,4,11,5,-4829.147,4643,166.4954,1306.463,14238,0,2481,4841.603,166.6081,2835,14238,1.702802,-4831.383,6759,0.120152,14.42482,4829.148,1485,2481,0.5,-4829.146,2,?,13.38897,2836,6,90.66522,4036.422,42863.94,4829.159,3721874,240,2414.643,0.142815,-2414.504,6293.915,4831.383,0.140176,2836,5,bad
2486,4290,?,1295,11,4,502.4292,4749,61565.92,1295.338,11887,0.000449,2835,62077.62,8374.252,2486,11887,0.008881,-91932.71,4302,502.4292,14.42482,25.18724,1299,2835,0.4875,-25.18724,2,-1,9.989455,2836,6,0.454487,448839.6,8.132564,62068.35,4219733,240,454.4515,477.8386,47.97772,448893.3,91932.71,502.4292,2836,4,bad
8500,10465,?,414,512,235,-74.91677,21749,100835.9,11121.76,4396996,-74.91677,17339,200000,27616.45,8500,4396996,11.25556,-200000,4356551,34608.1,18.4023,210433.9,18696,17339,0.415094,-135995.9,3,?,18.4023,18696,8,180.8757,279489.9,5.92892,151252,517127600,53,36477.56,50416.02,-1869.46,324955.6,200000,34608.1,18696,235,bad
202,311,4,21,13,3,1000,581,23638.74,102.0418,1608,0,329,2004013,23638.89,202,1608,30361.99,-30291.55,597,1,36.09691,13055660,430,329,0.868132,13055660,1,1,36.09691,430,4,138532.3,36698.58,13738600,2001004,25586.49,91,1000533,0.823563,1000472,4138865,2004013,2001004,430,3,bad
202,311,4,21,13,3,1000,581,23638.62,102.0418,1608,0,329,2004013,23638.89,202,1608,30361.99,-30291.55,597,1,36.09691,13055660,430,329,0.922078,13055660,1,1,36.09691,430,4,138532.3,36698.58,7329259,2001004,25586.49,77,1000533,5.107122,1000472,4138865,2004013,2001004,430,3,bad
8419,7946,30,1122,64,22,-0.580116,23402,16.56415,2619.653,243167,-0.580116,4346,34.01084,15.06412,8419,243167,0.006317,-31,209093,1.611162,112.549,67.4197,10672,4346,0.285714,3.666888,1,?,112.549,10672,29,0.077628,158.7892,1.355782,18.90656,15683200,14,2.104804,2.269547,0.123039,184.7501,31,2.227567,10672,22,bad
?,6,3,1,3,2,15704860000,?,?,2.5,49980,760.8556,5,4.415464E13,1.47194E13,?,49980,7362272000000,-147210100,29986,1963.207,5.300943,1.472013E17,19994,5,?,1.472013E17,1,2,5.300943,19994,3,1.274362E13,1.040419E15,?,4.412008E13,27.91667,?,?,?,?,2.326635E15,4.415464E13,2.943633E13,19994,2,bad
257,72,17,24,29,12,-1.001199,9961,2.400475,89.06944,21509,-0.707107,254,3.18624,2.400713,257,21509,0.552842,-6.369334,9848,-0.707107,25.07409,939.8315,1700,254,?,-939.8315,1,-2,25.07409,1700,11,0.292847,27.94823,7176.636,2.558648,20696.07,12,0.853371,0.752868,-0.853608,41.23106,6.369334,-0.00024,1700,12,good
3197,5062,?,1,76,40,3420.709,164152,111480600,2001.442,302486,3420.709,7025,106752800,26714990,3197,302486,?,-334828800,130834,3420.709,9.833284,?,?,7025,0.494681,?,2,10,5.777977,7500,12,?,196775700,2.713555,111484100,11135400,188,3426.06,2239.153,5.56273,196775700,334828800,3420.709,7500,40,bad
4895,7675,?,1,94,50,-8251.794,321460,300180400,3080.034,580058,-8251.794,10937,300497000,80084890,4895,580058,?,-953208500,247066,4672.291,10.31838,?,?,10937,0.538462,?,2,10,6.291495,11532,13,?,554180200,2.826389,300188700,26310130,52,8252.012,5977.042,0.205488,554180200,953208500,8252.218,11532,50,bad
77,157,1,8,27,10,-776.555,1443,?,38.92994,3182,1,76,1181.675,?,77,3182,398.9132,-867.4861,1431,1,29.50364,122865.3,308,76,0.166667,-122863.3,1,?,29.50364,308,8,22.71974,1014.54,3155.546,?,3396.447,18,388.7708,19.99379,-387.7708,7816.935,867.4861,1,308,10,good
5307,8308,?,2780,15,5,-41.77542,9749,64871.25,2426.953,28832,0,4535,49867.88,21508.38,5307,28832,0.000024,-98331.57,13775,41.77235,28.28591,0.129044,2797,4535,0.5,0.086028,2,?,26.49244,5308,6,0.001505,250941.5,1.354678,64916.7,12699010,240,41.991,40.78091,-0.235696,250941.8,98331.57,41.77235,5308,5,bad
4535,7949,?,2358,13,4,0,9607,2918253,2407.643,24786,0,5307,2318570,940915,4535,24786,0.034725,-4571852,9871,0,28.0523,184.3184,2386,5307,0.5,184.3184,2,1,26.14339,5308,6,2.515971,8662141,202.0765,3018253,14945860,240,666.7146,100000,-42.78315,8663298,4571852,490.4011,5308,4,bad
4535,7953,?,2358,13,4,?,9614,2934953,2408.001,24779,?,5307,2331432,1010650,4535,24779,0.034531,-4597674,9857,?,27.59381,183.2907,2386,5307,0.525,183.2907,2,1,26.44863,5308,6,2.501867,8637145,177.9206,3034953,14946320,240,593.5356,100000,-19.76611,8638306,4597674,489.9339,5308,4,bad
4535,7952,?,2358,13,4,0,9622,2934953,2407.734,24809,0,5307,2331432,941555,4535,24809,0.034531,-4597674,9879,457.2282,27.58426,183.2907,2386,5307,0.4875,183.2907,2,1,27.18556,5308,6,2.501867,8637125,293.2835,3034953,14946190,240,696.8921,100000,-72.06411,8638285,4597674,489.934,5308,4,bad
4535,7949,?,2358,13,4,0,9604,2903055,2408.11,24774,0,5307,2306860,1008099,4535,24774,0.034835,-4548316,9862,454.4933,28.74852,184.9063,2386,5307,0.566667,184.9063,2,1,26.21601,5308,6,2.52404,8698335,183.7328,3003055,14947630,240,578.0192,100000,-33.75062,8699487,4548316,490.1379,5308,4,bad
4535,7950,?,2358,13,4,0,9617,2903055,2407.844,24797,0,5307,2306860,939970.9,4535,24797,0.034835,-4548316,9872,0,29.04164,184.9063,2386,5307,0.491667,184.9063,2,1,31.08353,5308,6,2.52404,8698365,199.3418,3003055,14945390,240,662.2995,100000,-38.44939,8699517,4548316,490.1379,5308,4,bad
4535,7953,?,2358,13,4,0,9622,2918253,2408.001,24816,0,5307,2318570,1009284,4535,24816,0.034725,-4571852,9886,455.3766,28.0523,184.3184,2386,5307,0.475,184.3184,2,1,25.91142,5308,6,2.515971,8662153,172.6967,3018253,14946320,240,776.5301,100000,-197.4803,8663310,4571852,490.4011,5308,4,bad
5307,8307,?,2780,15,5,-42.04486,9757,64992,2427.329,28829,0,4535,49959.73,21657.31,5307,28829,0.000025,-98503,13764,42.04174,28.74852,0.130097,2797,4535,0.5,0.086783,2,?,26.98286,5308,6,0.001518,252932.7,1.318621,65037.25,12697070,240,42.05075,39.89269,-0.04219,252933,98503,42.04174,5308,5,bad
4535,7952,?,2358,13,4,0,9622,2944204,2407.734,24809,0,5307,2338560,942092.3,4535,24809,0.034511,-4612004,9879,454.6294,29.61358,183.1846,2386,5307,0.491667,183.1846,2,1,27.08637,5308,6,2.500411,8702484,287.0041,3044204,14946190,240,665.0339,100000,-41.31381,8703636,4612004,490.1288,5308,4,bad
5307,8308,?,2780,15,5,-32.15235,9749,50341.58,2427.586,28823,0,4535,45353.54,16767.34,5307,28823,0.000019,-76313.47,13766,32.14937,27.30851,0.098764,2797,4535,0.5,0.065567,2,?,26.862,5308,6,0.00115,197970.3,1.222608,50375.01,12702050,240,32.67167,28.69554,-0.752856,197970.6,76313.47,32.14937,5308,5,bad
4075,679,?,15,44,6,1,21248,12779730,531.1134,56175,1,1375,12208740,4910537,4075,56175,10.52419,-15828740,25798,1,21.60955,96075.29,9129,1375,0.363636,-47772.01,2,?,18.71334,9129,8,121.4912,61000660,90.24236,12781760,918458.7,22,1535.318,46.27141,-489.0479,61000660,15828740,1046.253,9129,6,bad
864,1601,?,224,36,4,2.871652,2118,0.537087,460.3435,5976,0.181818,864,5.727274,0.999999,864,5976,0.25781,-1,2638,2.87165,77.12,314.528,1154,864,0.701299,314.528,2,1,77.12,1220,5,0.261669,0.000012,6.203451,2.871652,475474.4,77,1.935826,?,0.935826,18.80816,5.727273,2.871652,1220,4,bad
864,1601,?,224,36,4,2.871652,2118,0.537087,460.3435,5976,0.181818,864,5.727274,0.999999,864,5976,0.25781,-1,2638,2.87165,77.12,314.528,1154,864,0.80303,314.528,2,1,77.12,1220,5,0.261669,0.000012,6.203451,2.871652,475474.4,66,1.935826,?,0.935826,18.80816,5.727273,2.871652,1220,4,bad
1801,3127,?,76,1310,6,1.255928,5681,0.005902,793.8216,11258,0.000351,1763,1.916559,0.021295,1801,11258,0.002671,-1.001725,3764,1.255928,99.21325,4.842688,1813,1763,0.578947,4.842688,2,1,99.21325,1813,7,0.010987,0.010828,81.59196,1.255929,1328154,76,1.127964,?,0.127964,4.270978,1.917831,1.255928,1813,6,bad
1801,3127,?,76,1310,6,1.255928,5681,0.005902,793.8216,11258,0.000351,1763,1.916559,0.021295,1801,11258,0.002671,-1.001725,3764,1.255928,99.21325,4.842688,1813,1763,0.578947,4.842688,2,1,99.21325,1813,7,0.010987,0.010828,81.59196,1.255929,1328154,76,1.127964,?,0.127964,4.270978,1.917831,1.255928,1813,6,bad
14761,15321,?,2,925,72,63873.15,1637032,445709400000,7553.024,1665661,0.000004,20403,345403400000,162463900,14761,1665661,0.003595,-647501900000,5794,63873.15,29.52899,82.09536,23,20403,0.5,-64.06837,2,?,33.84115,22835,13,0.249761,445725700000,11.91438,445709500000,32044190,240,63873.22,62271.72,0.010223,445725700000,647501900000,63873.15,22835,72,bad
14761,15367,?,2,1051,84,63670.43,1910306,460419100000,7534.972,1938980,0,20403,412487300000,1126543000,14761,1938980,0.003582,-647031000000,5839,63670.43,26.04305,81.80479,23,20403,0.5,-63.7717,2,?,33.68628,22835,13,0.248443,460430700000,8.155281,460419100000,32144710,240,63670.59,62074.05,-0.123723,460430700000,647031000000,63670.43,22835,84,bad
14761,15310,?,2,1051,75,71379.6,1706195,945145200000,7558.659,1734811,71379.6,20403,886960400000,126008700,14761,1734811,0.0038,-1302707000000,5781,71379.6,22.54758,86.77534,23,20403,0.491667,-68.54304,2,?,30.24526,22835,13,0.270774,945145500000,7.849984,945145300000,32023820,240,71383.27,73214.52,-2.301874,945145500000,1302707000000,71379.6,22835,75,bad
?,8479,12,1,42,21,4,?,91.97219,7787.034,459277,4,13730,168,96.22986,?,459277,4,-160,437779,4,?,85992,21498,13730,0.695238,85992,1,2,?,21498,18,?,2646.595,10.86877,101.7978,263674800,105,25.94769,30.44382,20.27825,2710.799,168,4,21498,21,bad
721,418,6,60,43,13,65258.4,4076,830551,372.5646,10795,0.001054,721,1091429,527450.2,721,10795,106.1868,-1091707,5928,65258.4,53.45869,83993.79,702,721,0.825,83993.79,1,?,53.45869,791,12,1713.416,4707370,40913.62,895809.4,337920.1,240,32630.18,6.8701,32628.22,4707844,1091709,65258.4,791,13,good
93,142,?,4,41,7,40000,309,9999.321,51.21127,742,40000,90,80503.46,41.86612,93,742,1220.2,-20000.41,333,40000,74.4427,122020,99,90,0.810811,121996,2,?,74.4427,100,7,6820.154,60000,915584000000,50002.45,5547.779,148,20000.5,500.492,19999.5,91659.22,80507.31,40000,100,7,good
100,9,?,99,9,8,1036820,38612,268724.7,66.22222,87025,179.5638,100,1659740,847839.9,100,87025,11366.17,-3933.092,38612,1036820,1.428485,111399800,9801,100,1,111399800,4,2,1.868414,9801,8,46490.49,197331.3,1.790352,1037254,10920.05,49,228852.5,?,807967.7,4996108,1663674,1036820,9801,8,bad
100,9,?,99,9,8,2847883,38612,358213.9,66.22222,87025,392.6754,100,4590210,2248220,100,87025,30131.93,-10678.51,38612,2847883,1.554096,295323000,9801,100,1,295323000,4,2,2.030542,9801,8,125755.3,538258.9,1.506811,2849111,10920.05,40,478938.3,?,2368944,13507200,4600888,2847883,9801,8,bad
100,9,?,99,9,8,10710.15,38612,7476.959,66.22222,87025,28.88426,100,13314.43,7477.033,100,87025,322.1819,0,38612,10710.15,1.051774,3157705,9801,100,1,3157705,4,2,1.258432,9801,8,605.7066,1255.583,145010.6,10714.88,10920.05,34,5355.036,?,5355.11,71870.67,12921.16,10710.15,9801,8,bad
100,9,?,99,9,8,8015.201,38612,6575.63,66.22222,87025,28.88426,100,12100.23,6575.704,100,87025,319.3145,-0.009833,38612,8015.201,1.041705,3129602,9801,100,1,3129602,4,2,1.258432,9801,8,586.2731,1163.724,108521.9,8019.597,10920.05,25,4007.564,?,4007.638,69877.11,12100.24,8015.201,9801,8,bad
100,9,?,99,9,8,8037.147,38612,6594.468,66.22222,87025,29.61084,100,12143.3,6594.542,100,87025,319.3718,-1.678242,38612,8037.147,1.041705,3130163,9801,100,1,3130163,4,2,1.258433,9801,8,586.7406,1167.447,108814.6,8041.374,10920.05,25,4018.537,?,4018.61,69922.32,12144.97,8037.147,9801,8,bad
100,9,?,99,9,8,12318.11,38612,10530.46,66.22222,87025,28.87992,100,18920.92,10530.53,100,87025,342.2806,-29.07313,38612,12175.82,1.041696,3354692,9801,100,1,3354692,4,2,1.258412,9801,8,729.8008,1964.88,166780.6,12324.48,10920.05,32,6159.019,?,6159.092,84282.86,18950,12318.11,9801,8,bad
10716,8201,30,33,64,22,1.555104,23927,17.74279,2718.835,244606,1.555104,10419,34.01184,15.42737,10716,244606,0.003521,-32.32121,209715,1.555104,300.0004,38.6084,10962,10419,0.592593,-30.2853,1,?,300.0004,10964,27,0.058158,186.7672,1.232058,19.91301,16826870,27,2.077926,2.011575,-0.077651,203.8242,32.32121,2.000108,10964,22,bad
100,9,?,99,9,8,56651.75,38612,4298.523,66.22222,87025,23.69245,100,89701.22,45206.99,100,87025,775.2334,-192.9963,38612,56651.75,1.129968,7598062,9801,100,1,7598062,4,2,1.249586,9801,8,2737.322,10582.85,1.384842,56673.33,10920.05,37,7871.642,?,48780.11,296999.8,89894.21,56651.75,9801,8,bad
?,115,1,1,24,20,1016.027,?,?,125.9652,112505,0.773551,191,8295.152,?,?,112505,1116.746,-2593.685,107016,0.773551,54.30694,6129819,5489,191,1,6129819,1,2,54.30694,5489,14,1525.423,72640,1.486916,?,65952.65,63,1170.215,1901.705,4664.263,157779.8,7419.917,4064.11,5489,20,bad
?,1303,1462,1,362,5,0.024735,?,1512.615,1615.923,12072,0,2316,18505.34,3017.148,?,12072,115.4367,-585,9745,525.4496,8,268621.1,2327,2316,1,268621.1,1,?,9.446362,2327,2,507.8623,321.7952,12.25345,18435.73,10605960,63,8465.595,?,9970.129,25125.72,18435.72,18435.72,2327,5,bad
?,1303,1462,1,362,5,0.024735,?,1512.615,1615.923,12072,0,2316,18505.34,3017.148,?,12072,115.4367,-585,9745,525.4496,8,268621.1,2327,2316,1,268621.1,1,?,9.446362,2327,2,507.8623,321.7952,12.25345,18435.73,10605960,63,8465.595,?,9970.129,25125.72,18435.72,18435.72,2327,5,bad
?,1120,1268,1,170,3,14.47634,?,14734.17,1587.779,8657,0,2168,641046,14734.17,?,8657,743.6201,-309.4286,6488,3.751515,8,1612912,2169,2168,0.967742,1612912,1,?,9.426323,2169,2,15688.96,110.0208,6.391236E13,641045,10203360,62,320522.5,?,320522.5,731494.8,641045,641045,2169,3,bad
?,1120,1268,1,170,3,14.47634,?,14734.17,1587.779,8657,0,2168,641046,14734.17,?,8657,743.6201,-309.4286,6488,3.751515,8,1612912,2169,2168,0.967742,1612912,1,?,9.426323,2169,2,15688.96,110.0208,6.391236E13,641045,10203360,62,320522.5,?,320522.5,731494.8,641045,641045,2169,3,bad
2835,4491,?,1,11,5,626.1771,4739,740647.1,1306.615,14237,626.1771,2481,741299.6,262322.2,2835,14237,0.00071,-742044.3,6662,626.1771,13.80673,2.012679,1485,2481,0.475,-2.012679,2,-1,10.67681,2836,7,0.037763,5390656,1.447031,741299.9,3721880,240,622.2906,624.6237,3.902444,5390660,742044.3,626.1771,2836,5,bad
202,311,4,21,13,3,1000,581,23638.52,102.0418,1608,0.0005,329,2004013,23638.89,202,1608,30362.39,-30291.55,597,1,36.09691,13055830,430,329,0.948718,13055830,1,1,36.09691,430,4,138532.2,48144.54,5478292,2001004,25586.49,78,1000549,5.211092,1000455,4138982,2004013,2001004,430,3,bad
