@relation 'petsc_data-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Remove-R1,3,5-12,14-18,20-23,25,27-32,34-54'

@attribute avgdistfromdiag numeric
@attribute blocksize numeric
@attribute left-bandwidth numeric
@attribute diagonal-dominance numeric
@attribute col-variability numeric
@attribute nnzeros numeric
@attribute row-variability numeric
@attribute solver {RCG*CHEBYSHEV,'Pseudoblock GMRES*CHEBYSHEV','Pseudoblock CG*KRYLOV','Pseudoblock GMRES*ILUT',GCRODR*CHEBYSHEV,'Block GMRES*RILUK',PCPG*KRYLOV,'Pseudoblock GMRES*RILUK','Block GMRES*DIAGONAL',PCPG*RELAXATION,'Pseudoblock Stochastic CG*DIAGONAL',PCPG*RILUK,'Pseudoblock GMRES*RELAXATION','Hybrid Block GMRES*KRYLOV',RCG*RELAXATION,'Pseudoblock GMRES*DIAGONAL',RCG*DIAGONAL,TFQMR*ILUT,PCPG*ILUT,'Pseudoblock CG*ILUT','Block CG*DIAGONAL',GCRODR*RILUK,GCRODR*RELAXATION,TFQMR*CHEBYSHEV,TFQMR*DIAGONAL,GCRODR*DIAGONAL,TFQMR*RELAXATION,'Hybrid Block GMRES*RELAXATION','Pseudoblock CG*RILUK',GCRODR*ILUT,'Block GMRES*CHEBYSHEV',MINRES*DIAGONAL,'Pseudoblock CG*DIAGONAL','Hybrid Block GMRES*RILUK',TFQMR*RILUK,'Block CG*ILUT','Pseudoblock CG*RELAXATION',MINRES*RELAXATION,'Pseudoblock Stochastic CG*RELAXATION','Block CG*CHEBYSHEV','Hybrid Block GMRES*ILUT','Block GMRES*ILUT',GCRODR*KRYLOV,RCG*ILUT,MINRES*KRYLOV,'Block GMRES*RELAXATION',RCG*KRYLOV,'Block CG*RELAXATION',TFQMR*KRYLOV,'Pseudoblock GMRES*KRYLOV',RCG*RILUK,'Hybrid Block GMRES*CHEBYSHEV','Pseudoblock Stochastic CG*RILUK','Pseudoblock CG*CHEBYSHEV','Pseudoblock Stochastic CG*CHEBYSHEV',MINRES*ILUT,'Block GMRES*KRYLOV',PCPG*DIAGONAL,'Pseudoblock Stochastic CG*KRYLOV','Hybrid Block GMRES*DIAGONAL',PCPG*CHEBYSHEV,'Block CG*KRYLOV',MINRES*CHEBYSHEV,'Block CG*RILUK','Pseudoblock Stochastic CG*ILUT',MINRES*RILUK}
@attribute class {good,bad}

@data
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*CHEBYSHEV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock CG*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*ILUT',bad
9,1,47,-748269000,41.74447,4140,40.1175,GCRODR*CHEBYSHEV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*RILUK',bad
9,1,47,-748269000,41.74447,4140,40.1175,PCPG*KRYLOV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*RILUK',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*DIAGONAL',bad
9,1,47,-748269000,41.74447,4140,40.1175,PCPG*RELAXATION,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock Stochastic CG*DIAGONAL',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*RELAXATION',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,RCG*RELAXATION,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*DIAGONAL',bad
9,1,47,-748269000,41.74447,4140,40.1175,RCG*DIAGONAL,bad
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*ILUT,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block CG*DIAGONAL',bad
9,1,47,-748269000,41.74447,4140,40.1175,GCRODR*RILUK,bad
9,1,47,-748269000,41.74447,4140,40.1175,GCRODR*RELAXATION,bad
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*CHEBYSHEV,bad
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*DIAGONAL,bad
9,1,47,-748269000,41.74447,4140,40.1175,GCRODR*DIAGONAL,bad
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*RELAXATION,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*RELAXATION',good
9,1,47,-748269000,41.74447,4140,40.1175,GCRODR*ILUT,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*CHEBYSHEV',bad
9,1,47,-748269000,41.74447,4140,40.1175,MINRES*DIAGONAL,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock CG*DIAGONAL',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*RILUK',good
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*RILUK,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock CG*RELAXATION',bad
9,1,47,-748269000,41.74447,4140,40.1175,MINRES*RELAXATION,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock Stochastic CG*RELAXATION',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block CG*CHEBYSHEV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*ILUT',good
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*ILUT',bad
9,1,47,-748269000,41.74447,4140,40.1175,RCG*ILUT,bad
9,1,47,-748269000,41.74447,4140,40.1175,MINRES*KRYLOV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*RELAXATION',bad
9,1,47,-748269000,41.74447,4140,40.1175,RCG*KRYLOV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block CG*RELAXATION',bad
9,1,47,-748269000,41.74447,4140,40.1175,TFQMR*KRYLOV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock GMRES*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,RCG*RILUK,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*CHEBYSHEV',good
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock CG*CHEBYSHEV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block GMRES*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,PCPG*DIAGONAL,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Pseudoblock Stochastic CG*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,'Hybrid Block GMRES*DIAGONAL',good
9,1,47,-748269000,41.74447,4140,40.1175,PCPG*CHEBYSHEV,bad
9,1,47,-748269000,41.74447,4140,40.1175,'Block CG*KRYLOV',bad
9,1,47,-748269000,41.74447,4140,40.1175,MINRES*CHEBYSHEV,bad
6,57,6771,-349.3516,5.590216,82842,5.090156,'Pseudoblock GMRES*CHEBYSHEV',bad
6,57,6771,-349.3516,5.590216,82842,5.090156,GCRODR*CHEBYSHEV,bad
6,57,6771,-349.3516,5.590216,82842,5.090156,TFQMR*CHEBYSHEV,bad
6,57,6771,-349.3516,5.590216,82842,5.090156,'Block GMRES*CHEBYSHEV',bad
6,57,6771,-349.3516,5.590216,82842,5.090156,'Hybrid Block GMRES*CHEBYSHEV',good
6,57,6771,-349.3516,5.590216,82842,5.090156,MINRES*CHEBYSHEV,bad
3,12,2150,-67.79309,6.057992,6578,6.057992,GCRODR*CHEBYSHEV,bad
3,12,2150,-67.79309,6.057992,6578,6.057992,TFQMR*CHEBYSHEV,good
3,12,2150,-67.79309,6.057992,6578,6.057992,'Hybrid Block GMRES*CHEBYSHEV',good
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock GMRES*CHEBYSHEV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock CG*KRYLOV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock GMRES*ILUT',good
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*CHEBYSHEV,bad
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*RILUK',bad
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock GMRES*RILUK',good
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*DIAGONAL',bad
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock GMRES*RELAXATION',good
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*KRYLOV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Pseudoblock GMRES*DIAGONAL',good
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*ILUT,good
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*RILUK,bad
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*RELAXATION,bad
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*CHEBYSHEV,bad
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*DIAGONAL,bad
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*DIAGONAL,bad
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*RELAXATION,bad
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*RELAXATION',good
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*ILUT,bad
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*CHEBYSHEV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*RILUK',bad
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*RILUK,good
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*ILUT',bad
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*ILUT',bad
6,10,11,-38961620,6.243467,180,4.554483,GCRODR*KRYLOV,bad
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*RELAXATION',bad
6,10,11,-38961620,6.243467,180,4.554483,TFQMR*KRYLOV,bad
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*CHEBYSHEV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Block GMRES*KRYLOV',bad
6,10,11,-38961620,6.243467,180,4.554483,'Hybrid Block GMRES*DIAGONAL',good
6,10,11,-38961620,6.243467,180,4.554483,MINRES*CHEBYSHEV,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*CHEBYSHEV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*ILUT',bad
6,288,77,-199898.7,10.96049,3474,11.30157,GCRODR*CHEBYSHEV,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*RILUK',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*RILUK',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*DIAGONAL',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*RELAXATION',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*KRYLOV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*DIAGONAL',bad
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*ILUT,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*DIAGONAL',bad
6,288,77,-199898.7,10.96049,3474,11.30157,GCRODR*RILUK,bad
6,288,77,-199898.7,10.96049,3474,11.30157,GCRODR*RELAXATION,bad
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*CHEBYSHEV,bad
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*DIAGONAL,bad
6,288,77,-199898.7,10.96049,3474,11.30157,GCRODR*DIAGONAL,bad
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*RELAXATION,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*RELAXATION',good
6,288,77,-199898.7,10.96049,3474,11.30157,GCRODR*ILUT,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*CHEBYSHEV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*RILUK',good
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*RILUK,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*ILUT',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*CHEBYSHEV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*ILUT',good
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*ILUT',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*RELAXATION',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*RELAXATION',bad
6,288,77,-199898.7,10.96049,3474,11.30157,TFQMR*KRYLOV,bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Pseudoblock GMRES*KRYLOV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*CHEBYSHEV',good
6,288,77,-199898.7,10.96049,3474,11.30157,'Block GMRES*KRYLOV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Hybrid Block GMRES*DIAGONAL',good
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*KRYLOV',bad
6,288,77,-199898.7,10.96049,3474,11.30157,'Block CG*RILUK',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*CHEBYSHEV',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*ILUT',bad
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*CHEBYSHEV,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*RILUK',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*RILUK',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*DIAGONAL',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*RELAXATION',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*KRYLOV',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*DIAGONAL',bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*ILUT,bad
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*RILUK,bad
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*RELAXATION,bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*CHEBYSHEV,bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*DIAGONAL,bad
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*DIAGONAL,bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*RELAXATION,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*RELAXATION',good
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*ILUT,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*CHEBYSHEV',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*RILUK',bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*RILUK,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*ILUT',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*ILUT',bad
7,40,471,-78502450,8.003937,9613,5.87444,GCRODR*KRYLOV,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*RELAXATION',bad
7,40,471,-78502450,8.003937,9613,5.87444,TFQMR*KRYLOV,bad
7,40,471,-78502450,8.003937,9613,5.87444,'Pseudoblock GMRES*KRYLOV',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*CHEBYSHEV',good
7,40,471,-78502450,8.003937,9613,5.87444,'Block GMRES*KRYLOV',bad
7,40,471,-78502450,8.003937,9613,5.87444,'Hybrid Block GMRES*DIAGONAL',good
49,1,123,-55614,4.316264,6096,3.79018,RCG*CHEBYSHEV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*ILUT',bad
49,1,123,-55614,4.316264,6096,3.79018,GCRODR*CHEBYSHEV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*RILUK',bad
49,1,123,-55614,4.316264,6096,3.79018,PCPG*KRYLOV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*RILUK',bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*DIAGONAL',bad
49,1,123,-55614,4.316264,6096,3.79018,PCPG*RELAXATION,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*DIAGONAL',good
49,1,123,-55614,4.316264,6096,3.79018,PCPG*RILUK,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*RELAXATION',bad
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,RCG*RELAXATION,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*DIAGONAL',bad
49,1,123,-55614,4.316264,6096,3.79018,RCG*DIAGONAL,good
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*ILUT,bad
49,1,123,-55614,4.316264,6096,3.79018,PCPG*ILUT,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*ILUT',bad
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*DIAGONAL',good
49,1,123,-55614,4.316264,6096,3.79018,GCRODR*RILUK,bad
49,1,123,-55614,4.316264,6096,3.79018,GCRODR*RELAXATION,bad
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*CHEBYSHEV,bad
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*DIAGONAL,good
49,1,123,-55614,4.316264,6096,3.79018,GCRODR*DIAGONAL,bad
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*RELAXATION,good
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*RELAXATION',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*RILUK',good
49,1,123,-55614,4.316264,6096,3.79018,GCRODR*ILUT,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,MINRES*DIAGONAL,good
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*DIAGONAL',good
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*RILUK',bad
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*RILUK,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*ILUT',good
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*RELAXATION',good
49,1,123,-55614,4.316264,6096,3.79018,MINRES*RELAXATION,good
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*RELAXATION',good
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*ILUT',bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*ILUT',bad
49,1,123,-55614,4.316264,6096,3.79018,RCG*ILUT,bad
49,1,123,-55614,4.316264,6096,3.79018,MINRES*KRYLOV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*RELAXATION',bad
49,1,123,-55614,4.316264,6096,3.79018,RCG*KRYLOV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*RELAXATION',good
49,1,123,-55614,4.316264,6096,3.79018,TFQMR*KRYLOV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock GMRES*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,RCG*RILUK,bad
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*RILUK',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock CG*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
49,1,123,-55614,4.316264,6096,3.79018,MINRES*ILUT,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block GMRES*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,PCPG*DIAGONAL,bad
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,'Hybrid Block GMRES*DIAGONAL',bad
49,1,123,-55614,4.316264,6096,3.79018,PCPG*CHEBYSHEV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*KRYLOV',bad
49,1,123,-55614,4.316264,6096,3.79018,MINRES*CHEBYSHEV,bad
49,1,123,-55614,4.316264,6096,3.79018,'Block CG*RILUK',good
49,1,123,-55614,4.316264,6096,3.79018,'Pseudoblock Stochastic CG*ILUT',bad
49,1,123,-55614,4.316264,6096,3.79018,MINRES*RILUK,bad
8,1,256,2,3.551328,4489,3.55279,RCG*CHEBYSHEV,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,GCRODR*CHEBYSHEV,bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*RILUK',bad
8,1,256,2,3.551328,4489,3.55279,PCPG*KRYLOV,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*RILUK',bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*DIAGONAL',bad
8,1,256,2,3.551328,4489,3.55279,PCPG*RELAXATION,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*DIAGONAL',good
8,1,256,2,3.551328,4489,3.55279,PCPG*RILUK,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*RELAXATION',bad
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,RCG*RELAXATION,good
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*DIAGONAL',bad
8,1,256,2,3.551328,4489,3.55279,RCG*DIAGONAL,good
8,1,256,2,3.551328,4489,3.55279,TFQMR*ILUT,good
8,1,256,2,3.551328,4489,3.55279,PCPG*ILUT,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,'Block CG*DIAGONAL',good
8,1,256,2,3.551328,4489,3.55279,GCRODR*RILUK,bad
8,1,256,2,3.551328,4489,3.55279,GCRODR*RELAXATION,bad
8,1,256,2,3.551328,4489,3.55279,TFQMR*CHEBYSHEV,bad
8,1,256,2,3.551328,4489,3.55279,TFQMR*DIAGONAL,good
8,1,256,2,3.551328,4489,3.55279,GCRODR*DIAGONAL,bad
8,1,256,2,3.551328,4489,3.55279,TFQMR*RELAXATION,good
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*RELAXATION',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*RILUK',good
8,1,256,2,3.551328,4489,3.55279,GCRODR*ILUT,bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,MINRES*DIAGONAL,good
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*DIAGONAL',good
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*RILUK',bad
8,1,256,2,3.551328,4489,3.55279,TFQMR*RILUK,good
8,1,256,2,3.551328,4489,3.55279,'Block CG*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*RELAXATION',good
8,1,256,2,3.551328,4489,3.55279,MINRES*RELAXATION,good
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*RELAXATION',good
8,1,256,2,3.551328,4489,3.55279,'Block CG*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,RCG*ILUT,bad
8,1,256,2,3.551328,4489,3.55279,MINRES*KRYLOV,bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*RELAXATION',bad
8,1,256,2,3.551328,4489,3.55279,RCG*KRYLOV,bad
8,1,256,2,3.551328,4489,3.55279,'Block CG*RELAXATION',good
8,1,256,2,3.551328,4489,3.55279,TFQMR*KRYLOV,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock GMRES*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,RCG*RILUK,bad
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*RILUK',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock CG*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*CHEBYSHEV',bad
8,1,256,2,3.551328,4489,3.55279,MINRES*ILUT,bad
8,1,256,2,3.551328,4489,3.55279,'Block GMRES*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,PCPG*DIAGONAL,bad
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,'Hybrid Block GMRES*DIAGONAL',bad
8,1,256,2,3.551328,4489,3.55279,PCPG*CHEBYSHEV,bad
8,1,256,2,3.551328,4489,3.55279,'Block CG*KRYLOV',bad
8,1,256,2,3.551328,4489,3.55279,MINRES*CHEBYSHEV,bad
8,1,256,2,3.551328,4489,3.55279,'Block CG*RILUK',good
8,1,256,2,3.551328,4489,3.55279,'Pseudoblock Stochastic CG*ILUT',bad
8,1,256,2,3.551328,4489,3.55279,MINRES*RILUK,bad
9,1,512,2,3.722058,6677,3.722552,RCG*CHEBYSHEV,bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock GMRES*CHEBYSHEV',bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock CG*KRYLOV',bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock GMRES*ILUT',bad
9,1,512,2,3.722058,6677,3.722552,GCRODR*CHEBYSHEV,bad
9,1,512,2,3.722058,6677,3.722552,'Block GMRES*RILUK',bad
9,1,512,2,3.722058,6677,3.722552,PCPG*KRYLOV,bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock GMRES*RILUK',bad
9,1,512,2,3.722058,6677,3.722552,'Block GMRES*DIAGONAL',bad
9,1,512,2,3.722058,6677,3.722552,PCPG*RELAXATION,bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock Stochastic CG*DIAGONAL',good
9,1,512,2,3.722058,6677,3.722552,PCPG*RILUK,bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock GMRES*RELAXATION',bad
9,1,512,2,3.722058,6677,3.722552,'Hybrid Block GMRES*KRYLOV',bad
9,1,512,2,3.722058,6677,3.722552,RCG*RELAXATION,bad
9,1,512,2,3.722058,6677,3.722552,'Pseudoblock GMRES*DIAGONAL',bad
9,1,512,2,3.722058,6677,3.722552,RCG*DIAGONAL,good
